# W  results  stat. err
3.153000e+01  3.739154e+01  8.237122e-01
9.711000e+01  1.067090e+02  2.379625e+00
1.246900e+02  1.339001e+02  2.997127e+00
1.601000e+02  1.676452e+02  3.753386e+00
4.931400e+02  4.555925e+02  1.003265e+01
6.332100e+02  5.696115e+02  1.253705e+01
8.130500e+02  7.134441e+02  1.575345e+01
4.050000e+01  4.739594e+01  1.040737e+00
4.590000e+01  5.331907e+01  1.171293e+00
5.200000e+01  5.992945e+01  1.318398e+00
2.990000e+02  2.922104e+02  6.483013e+00
3.390000e+02  3.266078e+02  7.229460e+00
3.840000e+02  3.647784e+02  8.057410e+00
5.040000e+01  9.648196e-02  6.400702e-03
7.310000e+01  1.391795e-01  9.562657e-03
1.299000e+02  2.534499e-01  2.001215e-02
1.933000e+02  3.883213e-01  3.497458e-02
3.912000e+02  8.251096e-01  9.471097e-02
4.320000e+01  8.345021e-02  5.549321e-03
5.000000e+01  9.575075e-02  6.351296e-03
5.730000e+01  1.092197e-01  7.289353e-03
6.530000e+01  1.242609e-01  8.400845e-03
7.390000e+01  1.407227e-01  9.685989e-03
8.320000e+01  1.588285e-01  1.117434e-02
9.330000e+01  1.788098e-01  1.289998e-02
1.043000e+02  2.009047e-01  1.490137e-02
4.250000e+01  8.219856e-02  5.471034e-03
5.500000e+01  1.049484e-01  6.985657e-03
6.500000e+01  1.236920e-01  8.357667e-03
7.500000e+01  1.428485e-01  9.856807e-03
8.500000e+01  1.623664e-01  1.147374e-02
1.000000e+02  1.922289e-01  1.410434e-02
1.175000e+02  2.278195e-01  1.746080e-02
1.325000e+02  2.588623e-01  2.056432e-02
1.550000e+02  3.061834e-01  2.557651e-02
1.850000e+02  3.703826e-01  3.285344e-02
2.150000e+02  4.355077e-01  4.071879e-02
2.450000e+02  5.012767e-01  4.908465e-02
2.750000e+02  5.674712e-01  5.787293e-02
4.260000e+02  9.020385e-01  1.062993e-01
4.830000e+02  1.027334e+00  1.255509e-01
5.470000e+02  1.166618e+00  1.473266e-01
6.200000e+02  1.323278e+00  1.720591e-01
7.020000e+02  1.496048e+00  1.993650e-01
7.960000e+02  1.689565e+00  2.296784e-01
9.020000e+02  1.901677e+00  2.622285e-01
1.022000e+03  2.133803e+00  2.966586e-01
1.158000e+03  2.386593e+00  3.323274e-01
1.312000e+03  2.659870e+00  3.683138e-01
5.809680e+02  1.239829e+00  1.588669e-01
6.583230e+02  1.404464e+00  1.849024e-01
7.459770e+02  1.587204e+00  2.136983e-01
8.453030e+02  1.789042e+00  2.450523e-01
9.578540e+02  2.010782e+00  2.785888e-01
1.085391e+03  2.252984e+00  3.137363e-01
1.229909e+03  2.515889e+00  3.497119e-01
1.393669e+03  2.799347e+00  3.855225e-01
1.579234e+03  3.102743e+00  4.199827e-01
1.000000e-01  2.649900e-01  6.057210e-02
2.900000e-01  2.638401e-01  4.919859e-02
5.200000e-01  2.573189e-01  3.765811e-02
7.800000e-01  2.351581e-01  2.822413e-02
1.120000e+00  1.967348e-01  2.066073e-02
1.550000e+00  1.489361e-01  1.470072e-02
2.210000e+00  9.262449e-02  8.923582e-03
2.000000e-02  4.916886e-01  2.223326e-02
8.000000e-02  3.946342e-01  1.839801e-02
1.400000e-01  3.174292e-01  1.561159e-02
2.100000e-01  2.455167e-01  1.315611e-02
3.000000e-01  1.750263e-01  1.074697e-02
4.100000e-01  1.159216e-01  8.567256e-03
5.800000e-01  6.177457e-02  6.161691e-03
9.000000e-01  1.796778e-02  3.113978e-03
