# W  results  stat. err
3.153000e+01  6.986052e+02  1.030290e+01
9.711000e+01  1.140657e+03  1.654985e+01
1.246900e+02  1.278859e+03  1.848891e+01
1.601000e+02  1.437466e+03  2.067364e+01
4.931400e+02  2.508125e+03  3.524309e+01
6.332100e+02  2.856451e+03  4.015156e+01
8.130500e+02  3.260111e+03  4.602467e+01
4.050000e+01  7.770834e+02  1.139091e+01
4.590000e+01  8.199371e+02  1.199305e+01
5.200000e+01  8.653169e+02  1.263483e+01
2.990000e+02  1.946464e+03  2.755993e+01
3.390000e+02  2.072519e+03  2.926663e+01
3.840000e+02  2.207011e+03  3.109666e+01
5.040000e+01  2.219748e+00  9.466959e-02
7.310000e+01  2.629761e+00  1.150748e-01
1.299000e+02  3.585511e+00  1.733198e-01
1.933000e+02  4.548765e+00  2.415877e-01
3.912000e+02  7.087472e+00  4.483260e-01
4.320000e+01  2.087674e+00  8.914454e-02
5.000000e+01  2.212417e+00  9.434539e-02
5.730000e+01  2.345784e+00  1.005047e-01
6.530000e+01  2.490496e+00  1.077162e-01
7.390000e+01  2.643936e+00  1.158441e-01
8.320000e+01  2.807173e+00  1.249475e-01
9.330000e+01  2.981242e+00  1.351038e-01
1.043000e+02  3.167098e+00  1.464008e-01
4.250000e+01  2.074845e+00  8.864862e-02
5.500000e+01  2.303876e+00  9.851314e-02
6.500000e+01  2.485103e+00  1.074389e-01
7.500000e+01  2.663391e+00  1.169058e-01
8.500000e+01  2.838440e+00  1.267393e-01
1.000000e+02  3.094898e+00  1.419599e-01
1.175000e+02  3.385219e+00  1.601936e-01
1.325000e+02  3.626966e+00  1.760881e-01
1.550000e+02  3.978330e+00  2.002072e-01
1.850000e+02  4.427883e+00  2.326101e-01
2.150000e+02  4.858213e+00  2.650312e-01
2.450000e+02  5.271435e+00  2.972749e-01
2.750000e+02  5.669246e+00  3.292028e-01
4.260000e+02  7.479710e+00  4.822952e-01
4.830000e+02  8.094486e+00  5.360473e-01
5.470000e+02  8.747706e+00  5.935211e-01
6.200000e+02  9.450087e+00  6.553167e-01
7.020000e+02  1.019077e+01  7.200037e-01
7.960000e+02  1.098411e+01  7.881926e-01
9.020000e+02  1.181563e+01  8.578203e-01
1.022000e+03  1.268597e+01  9.279742e-01
1.158000e+03  1.359252e+01  9.972946e-01
1.312000e+03  1.452979e+01  1.064057e+00
5.809680e+02  9.079892e+00  6.227734e-01
6.583230e+02  9.802256e+00  6.861641e-01
7.459770e+02  1.056891e+01  7.526823e-01
8.453030e+02  1.137869e+01  8.215082e-01
9.578540e+02  1.222954e+01  8.915755e-01
1.085391e+03  1.311841e+01  9.615691e-01
1.229909e+03  1.404120e+01  1.029933e+00
1.393669e+03  1.499260e+01  1.094898e+00
1.579234e+03  1.596607e+01  1.154529e+00
1.000000e-01  3.411149e-01  1.622369e-01
2.900000e-01  8.345970e-01  1.740552e-01
5.200000e-01  1.206596e+00  1.504155e-01
7.800000e-01  1.262072e+00  1.158985e-01
1.120000e+00  1.078491e+00  8.021147e-02
1.550000e+00  7.980547e-01  5.258797e-02
2.210000e+00  4.876376e-01  2.973075e-02
2.000000e-02  6.411746e+00  7.711057e-02
8.000000e-02  5.365676e+00  7.817693e-02
1.400000e-01  4.506732e+00  8.498074e-02
2.100000e-01  3.694351e+00  9.377203e-02
3.000000e-01  2.883894e+00  9.742613e-02
4.100000e-01  2.158148e+00  9.484549e-02
5.800000e-01  1.418355e+00  8.319468e-02
9.000000e-01  7.083210e-01  5.817014e-02
