# W  results  stat. err
3.153000e+01  9.269271e+03  1.220302e+02
9.711000e+01  2.270762e+04  2.766956e+02
1.246900e+02  2.730174e+04  3.283233e+02
1.601000e+02  3.265543e+04  3.868958e+02
4.931400e+02  6.868054e+04  7.702268e+02
6.332100e+02  7.993026e+04  8.958940e+02
8.130500e+02  9.257659e+04  1.044868e+03
4.050000e+01  1.142587e+04  1.468101e+02
4.590000e+01  1.265834e+04  1.610308e+02
5.200000e+01  1.399974e+04  1.765353e+02
2.990000e+02  4.996154e+04  5.702440e+02
3.390000e+02  5.421497e+04  6.150836e+02
3.840000e+02  5.872313e+04  6.628847e+02
5.040000e+01  2.064724e+01  4.747459e-01
7.310000e+01  2.957501e+01  6.981036e-01
1.299000e+02  5.269173e+01  1.371287e+00
1.933000e+02  7.899441e+01  2.249251e+00
3.912000e+02  1.598208e+02  5.336766e+00
4.320000e+01  1.787804e+01  4.113688e-01
5.000000e+01  2.049248e+01  4.711193e-01
5.730000e+01  2.333225e+01  5.391138e-01
6.530000e+01  2.647826e+01  6.177222e-01
7.390000e+01  2.989410e+01  7.065436e-01
8.320000e+01  3.362141e+01  8.071707e-01
9.330000e+01  3.770227e+01  9.213573e-01
1.043000e+02  4.217880e+01  1.050999e+00
4.250000e+01  1.761077e+01  4.054326e-01
5.500000e+01  2.243412e+01  5.172876e-01
6.500000e+01  2.635971e+01  6.147020e-01
7.500000e+01  3.033326e+01  7.182062e-01
8.500000e+01  3.434636e+01  8.271603e-01
1.000000e+02  4.042533e+01  9.996985e-01
1.175000e+02  4.758568e+01  1.213127e+00
1.325000e+02  5.376500e+01  1.405112e+00
1.550000e+02  6.308067e+01  1.706471e+00
1.850000e+02  7.554405e+01  2.128901e+00
2.150000e+02  8.800944e+01  2.569832e+00
2.450000e+02  1.004398e+02  3.024720e+00
2.750000e+02  1.128082e+02  3.489832e+00
4.260000e+02  1.735635e+02  5.891911e+00
4.830000e+02  1.956987e+02  6.793349e+00
5.470000e+02  2.199782e+02  7.786418e+00
6.200000e+02  2.469158e+02  8.885776e+00
7.020000e+02  2.762125e+02  1.006988e+01
7.960000e+02  3.085629e+02  1.135362e+01
9.020000e+02  3.435083e+02  1.270141e+01
1.022000e+03  3.811873e+02  1.409745e+01
1.158000e+03  4.216030e+02  1.551612e+01
1.312000e+03  4.646226e+02  1.692282e+01
5.809680e+02  2.326133e+02  8.302852e+00
6.583230e+02  2.607338e+02  9.446283e+00
7.459770e+02  2.915095e+02  1.068060e+01
8.453030e+02  3.250156e+02  1.199386e+01
9.578540e+02  3.612887e+02  1.336829e+01
1.085391e+03  4.003191e+02  1.477995e+01
1.229909e+03  4.420411e+02  1.619854e+01
1.393669e+03  4.863250e+02  1.758780e+01
1.579234e+03  5.329681e+02  1.890626e+01
1.000000e-01  3.660998e+00  2.167550e+00
2.900000e-01  9.440287e+00  1.998499e+00
5.200000e-01  1.025975e+01  1.202637e+00
7.800000e-01  7.429563e+00  6.044576e-01
1.120000e+00  3.927627e+00  2.461235e-01
1.550000e+00  1.669063e+00  8.988949e-02
2.210000e+00  5.742879e-01  3.002936e-02
2.000000e-02  1.416938e+02  9.527601e-01
8.000000e-02  1.036412e+02  1.078177e+00
1.400000e-01  7.584492e+01  1.181884e+00
2.100000e-01  5.272394e+01  1.214092e+00
3.000000e-01  3.307152e+01  1.085428e+00
4.100000e-01  1.873366e+01  8.548688e-01
5.800000e-01  7.818594e+00  5.268243e-01
9.000000e-01  1.541632e+00  1.816506e-01
