# W  results  stat. err
3.153000e+01  1.883063e+03  2.802392e+01
9.711000e+01  3.383122e+03  5.011187e+01
1.246900e+02  3.882460e+03  5.740777e+01
1.601000e+02  4.467806e+03  6.567901e+01
4.931400e+02  8.665634e+03  1.223430e+02
6.332100e+02  1.009883e+04  1.422393e+02
8.130500e+02  1.178990e+04  1.666533e+02
4.050000e+01  2.135387e+03  3.158955e+01
4.590000e+01  2.276175e+03  3.363323e+01
5.200000e+01  2.427369e+03  3.585711e+01
2.990000e+02  6.417516e+03  9.207101e+01
3.390000e+02  6.914342e+03  9.871043e+01
3.840000e+02  7.449625e+03  1.058814e+02
5.040000e+01  4.546279e+00  1.174380e-01
7.310000e+01  5.653243e+00  1.505149e-01
1.299000e+02  8.275542e+00  2.486457e-01
1.933000e+02  1.101936e+01  3.710835e-01
3.912000e+02  1.877263e+01  7.782713e-01
4.320000e+01  4.187019e+00  1.084091e-01
5.000000e+01  4.526421e+00  1.169119e-01
5.730000e+01  4.886901e+00  1.268802e-01
6.530000e+01  5.277248e+00  1.385491e-01
7.390000e+01  5.691559e+00  1.517706e-01
8.320000e+01  6.133743e+00  1.667058e-01
9.330000e+01  6.607543e+00  1.835473e-01
1.043000e+02  7.116516e+00  2.025091e-01
4.250000e+01  4.151896e+00  1.075880e-01
5.500000e+01  4.773769e+00  1.236608e-01
6.500000e+01  5.262697e+00  1.380997e-01
7.500000e+01  5.744170e+00  1.535050e-01
8.500000e+01  6.218658e+00  1.696631e-01
1.000000e+02  6.918393e+00  1.950263e-01
1.175000e+02  7.718355e+00  2.259841e-01
1.325000e+02  8.391425e+00  2.534639e-01
1.550000e+02  9.381487e+00  2.959908e-01
1.850000e+02  1.066909e+01  3.545763e-01
2.150000e+02  1.192383e+01  4.147175e-01
2.450000e+02  1.314916e+01  4.759106e-01
2.750000e+02  1.434776e+01  5.377582e-01
4.260000e+02  2.003852e+01  8.494061e-01
4.830000e+02  2.205986e+01  9.640816e-01
5.470000e+02  2.425808e+01  1.089430e+00
6.200000e+02  2.668101e+01  1.227222e+00
7.020000e+02  2.930443e+01  1.374709e+00
7.960000e+02  3.219495e+01  1.533721e+00
9.020000e+02  3.531801e+01  1.699855e+00
1.022000e+03  3.869480e+01  1.871213e+00
1.158000e+03  4.233704e+01  2.044712e+00
1.312000e+03  4.624716e+01  2.216197e+00
5.809680e+02  2.539624e+01  1.154274e+00
6.583230e+02  2.791947e+01  1.297145e+00
7.459770e+02  3.067160e+01  1.450461e+00
8.453030e+02  3.366476e+01  1.612734e+00
9.578540e+02  3.690976e+01  1.781796e+00
1.085391e+03  4.041578e+01  1.954754e+00
1.229909e+03  4.418979e+01  2.127968e+00
1.393669e+03  4.823603e+01  2.297085e+00
1.579234e+03  5.255541e+01  2.457131e+00
1.000000e-01  1.456461e+00  5.953375e-01
2.900000e-01  1.457782e+00  3.966561e-01
5.200000e-01  1.511240e+00  2.646054e-01
7.800000e-01  1.445249e+00  1.696310e-01
1.120000e+00  1.223750e+00  9.878946e-02
1.550000e+00  9.083833e-01  5.528564e-02
2.210000e+00  5.492453e-01  2.842018e-02
2.000000e-02  2.012748e+01  3.481683e-01
8.000000e-02  1.601947e+01  2.846205e-01
1.400000e-01  1.276373e+01  2.401157e-01
2.100000e-01  9.801286e+00  2.028212e-01
3.000000e-01  6.986029e+00  1.679832e-01
4.100000e-01  4.622880e+00  1.355380e-01
5.800000e-01  2.444134e+00  9.699787e-02
9.000000e-01  7.303315e-01  4.925660e-02
