# W  results  stat. err
3.153000e+01  4.572520e+03  6.426074e+01
9.711000e+01  8.556243e+03  1.179155e+02
1.246900e+02  9.813210e+03  1.342580e+02
1.601000e+02  1.124348e+04  1.526421e+02
4.931400e+02  2.052925e+04  2.707417e+02
6.332100e+02  2.342770e+04  3.081809e+02
8.130500e+02  2.672373e+04  3.514753e+02
4.050000e+01  5.262567e+03  7.382610e+01
4.590000e+01  5.644559e+03  7.906250e+01
5.200000e+01  6.052086e+03  8.460722e+01
2.990000e+02  1.573495e+04  2.096936e+02
3.390000e+02  1.682493e+04  2.235130e+02
3.840000e+02  1.797869e+04  2.381688e+02
5.040000e+01  5.030513e+00  1.954343e-01
7.310000e+01  6.400016e+00  2.563267e-01
1.299000e+02  9.480241e+00  4.277922e-01
1.933000e+02  1.256502e+01  6.342705e-01
3.912000e+02  2.089173e+01  1.293715e+00
4.320000e+01  4.570210e+00  1.778785e-01
5.000000e+01  5.005325e+00  1.944302e-01
5.730000e+01  5.458636e+00  2.131938e-01
6.530000e+01  5.941438e+00  2.346633e-01
7.390000e+01  6.446434e+00  2.585840e-01
8.320000e+01  6.978369e+00  2.852513e-01
9.330000e+01  7.541509e+00  3.149928e-01
1.043000e+02  8.139694e+00  3.481576e-01
4.250000e+01  4.524626e+00  1.762373e-01
5.500000e+01  5.317219e+00  2.071870e-01
6.500000e+01  5.923572e+00  2.338436e-01
7.500000e+01  6.510080e+00  2.616979e-01
8.500000e+01  7.079784e+00  2.904963e-01
1.000000e+02  7.907615e+00  3.351059e-01
1.175000e+02  8.839213e+00  3.888415e-01
1.325000e+02  9.612837e+00  4.360375e-01
1.550000e+02  1.073658e+01  5.083371e-01
1.850000e+02  1.217683e+01  6.067518e-01
2.150000e+02  1.356118e+01  7.066223e-01
2.450000e+02  1.489787e+01  8.072437e-01
2.750000e+02  1.619297e+01  9.080721e-01
4.260000e+02  2.221737e+01  1.406205e+00
4.830000e+02  2.432098e+01  1.586354e+00
5.470000e+02  2.659344e+01  1.781818e+00
6.200000e+02  2.908354e+01  1.995224e+00
7.020000e+02  3.176634e+01  2.222250e+00
7.960000e+02  3.471061e+01  2.465728e+00
9.020000e+02  3.788270e+01  2.719040e+00
1.022000e+03  4.130711e+01  2.979562e+00
1.158000e+03  4.500002e+01  3.243012e+00
1.312000e+03  4.896986e+01  3.503634e+00
5.809680e+02  2.776485e+01  1.882420e+00
6.583230e+02  3.035153e+01  2.103018e+00
7.459770e+02  3.316020e+01  2.338387e+00
8.453030e+02  3.620438e+01  2.586317e+00
9.578540e+02  3.949730e+01  2.843688e+00
1.085391e+03  4.305178e+01  3.106425e+00
1.229909e+03  4.688000e+01  3.369475e+00
1.393669e+03  5.099317e+01  3.626852e+00
1.579234e+03  5.540130e+01  3.871753e+00
1.000000e-01  5.969215e+00  1.533542e+00
2.900000e-01  7.388372e+00  8.318167e-01
5.200000e-01  4.965613e+00  3.615810e-01
7.800000e-01  2.358744e+00  1.305398e-01
1.120000e+00  8.318245e-01  4.028867e-02
1.550000e+00  2.562384e-01  1.273618e-02
2.210000e+00  7.399588e-02  4.299798e-03
2.000000e-02  4.275767e+01  9.262168e-01
8.000000e-02  2.703538e+01  7.137076e-01
1.400000e-01  1.706540e+01  6.036713e-01
2.100000e-01  9.957048e+00  5.022155e-01
3.000000e-01  4.969066e+00  3.606184e-01
4.100000e-01  2.122451e+00  2.220693e-01
5.800000e-01  5.722190e-01  9.547641e-02
9.000000e-01  5.340344e-02  1.834147e-02
