# W  results  stat. err
3.153000e+01  1.812482e+03  3.396556e+01
9.711000e+01  4.556269e+03  8.022216e+01
1.246900e+02  5.494072e+03  9.572019e+01
1.601000e+02  6.587548e+03  1.137834e+02
4.931400e+02  1.407307e+04  2.359481e+02
6.332100e+02  1.649098e+04  2.742249e+02
8.130500e+02  1.927196e+04  3.172438e+02
4.050000e+01  2.252552e+03  4.158550e+01
4.590000e+01  2.504218e+03  4.589103e+01
5.200000e+01  2.778179e+03  5.054373e+01
2.990000e+02  1.014532e+04  1.723506e+02
3.390000e+02  1.102891e+04  1.867840e+02
3.840000e+02  1.197070e+04  2.020948e+02
5.040000e+01  1.514341e+01  4.844885e-01
7.310000e+01  2.060768e+01  6.638314e-01
1.299000e+02  3.351086e+01  1.131270e+00
1.933000e+02  4.682995e+01  1.657650e+00
3.912000e+02  8.275394e+01  3.196369e+00
4.320000e+01  1.336654e+01  4.295350e-01
5.000000e+01  1.504529e+01  4.814046e-01
5.730000e+01  1.682558e+01  5.381701e-01
6.530000e+01  1.875227e+01  6.013879e-01
7.390000e+01  2.079673e+01  6.702741e-01
8.320000e+01  2.297805e+01  7.456130e-01
9.330000e+01  2.531386e+01  8.281961e-01
1.043000e+02  2.782031e+01  9.188066e-01
4.250000e+01  1.319255e+01  4.242614e-01
5.500000e+01  1.626702e+01  5.201799e-01
6.500000e+01  1.868046e+01  5.990009e-01
7.500000e+01  2.105631e+01  6.791435e-01
8.500000e+01  2.339681e+01  7.602787e-01
1.000000e+02  2.684507e+01  8.833172e-01
1.175000e+02  3.077872e+01  1.028166e+00
1.325000e+02  3.407814e+01  1.152913e+00
1.550000e+02  3.890932e+01  1.340265e+00
1.850000e+02  4.514440e+01  1.589160e+00
2.150000e+02  5.115980e+01  1.835663e+00
2.450000e+02  5.697077e+01  2.078733e+00
2.750000e+02  6.259058e+01  2.317645e+00
4.260000e+02  8.834931e+01  3.443922e+00
4.830000e+02  9.712299e+01  3.833417e+00
5.470000e+02  1.064410e+02  4.247277e+00
6.200000e+02  1.164445e+02  4.689797e+00
7.020000e+02  1.269646e+02  5.150906e+00
7.960000e+02  1.381878e+02  5.635382e+00
9.020000e+02  1.498891e+02  6.129299e+00
1.022000e+03  1.620559e+02  6.627288e+00
1.158000e+03  1.746270e+02  7.121184e+00
1.312000e+03  1.874998e+02  7.600590e+00
5.809680e+02  1.111748e+02  4.457038e+00
6.583230e+02  1.214508e+02  4.909917e+00
7.459770e+02  1.323206e+02  5.383239e+00
8.453030e+02  1.437492e+02  5.871748e+00
9.578540e+02  1.556864e+02  6.368786e+00
1.085391e+03  1.680664e+02  6.866307e+00
1.229909e+03  1.808061e+02  7.354935e+00
1.393669e+03  1.938046e+02  7.824115e+00
1.579234e+03  2.069433e+02  8.262365e+00
1.000000e-01  2.972128e+00  1.082026e+00
2.900000e-01  3.385768e+00  9.727817e-01
5.200000e-01  3.538983e+00  8.391256e-01
7.800000e-01  3.244600e+00  6.894582e-01
1.120000e+00  2.643929e+00  5.261007e-01
1.550000e+00  1.948643e+00  3.737635e-01
2.210000e+00  1.186488e+00  2.246613e-01
2.000000e-02  2.374413e+01  5.282599e-01
8.000000e-02  2.186419e+01  5.027883e-01
1.400000e-01  2.020620e+01  4.897606e-01
2.100000e-01  1.849631e+01  4.807169e-01
3.000000e-01  1.658850e+01  4.678912e-01
4.100000e-01  1.464226e+01  4.478041e-01
5.800000e-01  1.223997e+01  4.080383e-01
9.000000e-01  9.008749e+00  3.265189e-01
