# W  results  stat. err
3.153000e+01  1.376959e+02  3.684469e+00
9.711000e+01  3.153852e+02  8.371165e+00
1.246900e+02  3.779580e+02  1.002353e+01
1.601000e+02  4.520283e+02  1.193310e+01
4.931400e+02  1.000486e+03  2.561859e+01
6.332100e+02  1.195092e+03  3.062818e+01
8.130500e+02  1.430017e+03  3.691445e+01
4.050000e+01  1.657147e+02  4.398314e+00
4.590000e+01  1.817948e+02  4.816015e+00
5.200000e+01  1.993645e+02  5.277249e+00
2.990000e+02  7.029792e+02  1.819504e+01
3.390000e+02  7.679508e+02  1.980245e+01
3.840000e+02  8.384347e+02  2.155176e+01
5.040000e+01  2.186567e-01  1.343533e-02
7.310000e+01  2.925233e-01  1.852330e-02
1.299000e+02  4.713821e-01  3.382267e-02
1.933000e+02  6.630739e-01  5.360566e-02
3.912000e+02  1.218183e+00  1.227889e-01
4.320000e+01  1.948524e-01  1.201009e-02
5.000000e+01  2.173396e-01  1.335330e-02
5.730000e+01  2.412871e-01  1.489662e-02
6.530000e+01  2.673249e-01  1.668856e-02
7.390000e+01  2.950978e-01  1.871596e-02
8.320000e+01  3.248984e-01  2.101192e-02
9.330000e+01  3.570086e-01  2.361374e-02
1.043000e+02  3.916986e-01  2.656221e-02
4.250000e+01  1.925269e-01  1.187783e-02
5.500000e+01  2.337622e-01  1.440020e-02
6.500000e+01  2.663522e-01  1.661964e-02
7.500000e+01  2.986349e-01  1.898216e-02
8.500000e+01  3.306399e-01  2.146770e-02
1.000000e+02  3.781718e-01  2.539618e-02
1.175000e+02  4.329624e-01  3.024139e-02
1.325000e+02  4.793971e-01  3.458770e-02
1.550000e+02  5.481904e-01  4.139151e-02
1.850000e+02  6.384055e-01  5.090085e-02
2.150000e+02  7.269943e-01  6.080359e-02
2.450000e+02  8.140406e-01  7.100458e-02
2.750000e+02  8.996136e-01  8.142556e-02
4.260000e+02  1.309879e+00  1.352297e-01
4.830000e+02  1.456642e+00  1.554473e-01
5.470000e+02  1.616614e+00  1.777484e-01
6.200000e+02  1.793235e+00  2.024757e-01
7.020000e+02  1.984674e+00  2.291594e-01
7.960000e+02  2.195691e+00  2.581499e-01
9.020000e+02  2.423623e+00  2.886582e-01
1.022000e+03  2.669838e+00  3.203379e-01
1.158000e+03  2.934963e+00  3.526145e-01
1.312000e+03  3.218896e+00  3.847041e-01
5.809680e+02  1.699551e+00  1.893589e-01
6.583230e+02  1.883592e+00  2.151000e-01
7.459770e+02  2.084480e+00  2.429431e-01
8.453030e+02  2.302980e+00  2.726331e-01
9.578540e+02  2.539725e+00  3.037813e-01
1.085391e+03  2.795179e+00  3.358549e-01
1.229909e+03  3.069599e+00  3.681712e-01
1.393669e+03  3.362991e+00  3.999033e-01
1.579234e+03  3.675061e+00  4.300972e-01
1.000000e-01  7.681099e-01  1.649582e-01
2.900000e-01  5.380264e-01  9.322347e-02
5.200000e-01  3.238729e-01  4.575556e-02
7.800000e-01  1.686144e-01  1.998010e-02
1.120000e+00  6.839601e-02  7.237807e-03
1.550000e+00  2.271481e-02  2.479895e-03
2.210000e+00  6.150243e-03  7.568896e-04
2.000000e-02  1.461393e+00  7.139819e-02
8.000000e-02  1.044261e+00  5.335415e-02
1.400000e-01  7.482687e-01  4.115083e-02
2.100000e-01  5.090014e-01  3.115395e-02
3.000000e-01  3.119657e-01  2.215586e-02
4.100000e-01  1.731948e-01  1.473246e-02
5.800000e-01  7.137870e-02  7.854733e-03
9.000000e-01  1.474626e-02  2.436429e-03
