# W  results  stat. err
3.153000e+01  9.870597e+02  2.078643e+01
9.711000e+01  1.206334e+03  2.530030e+01
1.246900e+02  1.264570e+03  2.651849e+01
1.601000e+02  1.327435e+03  2.778192e+01
4.931400e+02  1.680838e+03  3.469310e+01
6.332100e+02  1.778441e+03  3.673272e+01
8.130500e+02  1.884473e+03  3.907204e+01
4.050000e+01  1.031040e+03  2.161717e+01
4.590000e+01  1.053908e+03  2.207400e+01
5.200000e+01  1.077353e+03  2.255537e+01
2.990000e+02  1.507885e+03  3.127303e+01
3.390000e+02  1.548691e+03  3.206412e+01
3.840000e+02  1.590866e+03  3.289012e+01
5.040000e+01  6.085204e-01  3.256456e-02
7.310000e+01  6.551429e-01  3.607314e-02
1.299000e+02  7.500919e-01  4.656176e-02
1.933000e+02  8.330235e-01  5.803546e-02
3.912000e+02  1.016738e+00  8.796684e-02
4.320000e+01  5.924274e-01  3.180306e-02
5.000000e+01  6.076428e-01  3.251530e-02
5.730000e+01  6.233467e-01  3.350620e-02
6.530000e+01  6.398080e-01  3.475485e-02
7.390000e+01  6.566778e-01  3.621233e-02
8.320000e+01  6.740354e-01  3.786848e-02
9.330000e+01  6.919438e-01  3.972064e-02
1.043000e+02  7.104495e-01  4.176975e-02
4.250000e+01  5.908307e-01  3.174617e-02
5.500000e+01  6.184702e-01  3.317514e-02
6.500000e+01  6.392044e-01  3.470583e-02
7.500000e+01  6.587772e-01  3.640470e-02
8.500000e+01  6.772959e-01  3.819541e-02
1.000000e+02  7.033320e-01  4.096632e-02
1.175000e+02  7.314402e-01  4.424311e-02
1.325000e+02  7.538833e-01  4.704612e-02
1.550000e+02  7.851504e-01  5.119659e-02
1.850000e+02  8.231459e-01  5.658073e-02
2.150000e+02  8.577228e-01  6.176297e-02
2.450000e+02  8.895137e-01  6.673161e-02
2.750000e+02  9.189818e-01  7.148547e-02
4.260000e+02  1.042128e+00  9.234792e-02
4.830000e+02  1.080758e+00  9.902335e-02
5.470000e+02  1.120430e+00  1.058329e-01
6.200000e+02  1.161724e+00  1.127963e-01
7.020000e+02  1.203951e+00  1.197023e-01
7.960000e+02  1.247896e+00  1.265640e-01
9.020000e+02  1.292745e+00  1.331215e-01
1.022000e+03  1.338577e+00  1.392469e-01
1.158000e+03  1.385320e+00  1.447776e-01
1.312000e+03  1.432796e+00  1.495333e-01
5.809680e+02  1.140123e+00  1.091744e-01
6.583230e+02  1.181958e+00  1.161379e-01
7.459770e+02  1.225050e+00  1.230442e-01
8.453030e+02  1.269320e+00  1.297592e-01
9.578540e+02  1.314671e+00  1.361314e-01
1.085391e+03  1.360988e+00  1.419962e-01
1.229909e+03  1.408142e+00  1.471795e-01
1.393669e+03  1.455985e+00  1.515043e-01
1.579234e+03  1.504349e+00  1.547975e-01
1.000000e-01  2.245841e+00  4.568129e-01
2.900000e-01  1.714899e+00  2.332767e-01
5.200000e-01  1.135010e+00  1.193323e-01
7.800000e-01  6.932811e-01  7.352666e-02
1.120000e+00  3.606286e-01  4.215895e-02
1.550000e+00  1.604484e-01  1.837510e-02
2.210000e+00  5.333953e-02  6.245621e-03
2.000000e-02  5.572408e+00  2.227057e-01
8.000000e-02  2.981866e+00  1.353274e-01
1.400000e-01  1.589610e+00  8.883587e-02
2.100000e-01  7.592605e-01  5.659190e-02
3.000000e-01  2.911641e-01  3.155394e-02
4.100000e-01  8.896029e-02  1.565354e-02
5.800000e-01  1.395777e-02  5.922969e-03
9.000000e-01  5.478484e-04  1.098325e-03
