# W  results  stat. err
3.153000e+01  3.791707e+03  5.394357e+01
9.711000e+01  5.725458e+03  7.945603e+01
1.246900e+02  6.281821e+03  8.678832e+01
1.601000e+02  6.895810e+03  9.483066e+01
4.931400e+02  1.059531e+04  1.432226e+02
6.332100e+02  1.169097e+04  1.577985e+02
8.130500e+02  1.291738e+04  1.743369e+02
4.050000e+01  4.153317e+03  5.867752e+01
4.590000e+01  4.347347e+03  6.123078e+01
5.200000e+01  4.550195e+03  6.390700e+01
2.990000e+02  8.732287e+03  1.187687e+02
3.390000e+02  9.162781e+03  1.243916e+02
3.840000e+02  9.613605e+03  1.302952e+02
5.040000e+01  5.851624e+00  1.113329e-01
7.310000e+01  6.889040e+00  1.360776e-01
1.299000e+02  9.094568e+00  2.063357e-01
1.933000e+02  1.115857e+01  2.881197e-01
3.912000e+02  1.622090e+01  5.311458e-01
4.320000e+01  5.494707e+00  1.045969e-01
5.000000e+01  5.832195e+00  1.109385e-01
5.730000e+01  6.179950e+00  1.184230e-01
6.530000e+01  6.545827e+00  1.271675e-01
7.390000e+01  6.923549e+00  1.370084e-01
8.320000e+01  7.316048e+00  1.480172e-01
9.330000e+01  7.725784e+00  1.602858e-01
1.043000e+02  8.154794e+00  1.739172e-01
4.250000e+01  5.459155e+00  1.039904e-01
5.500000e+01  6.071899e+00  1.160050e-01
6.500000e+01  6.532371e+00  1.268315e-01
7.500000e+01  6.970799e+00  1.382930e-01
8.500000e+01  7.390270e+00  1.501827e-01
1.000000e+02  7.989090e+00  1.685605e-01
1.175000e+02  8.648774e+00  1.905390e-01
1.325000e+02  9.185993e+00  2.096644e-01
1.550000e+02  9.950568e+00  2.386240e-01
1.850000e+02  1.090559e+01  2.774027e-01
2.150000e+02  1.179974e+01  3.160468e-01
2.450000e+02  1.264306e+01  3.543143e-01
2.750000e+02  1.344292e+01  3.920357e-01
4.260000e+02  1.697354e+01  5.703089e-01
4.830000e+02  1.814299e+01  6.317848e-01
5.470000e+02  1.937444e+01  6.968076e-01
6.200000e+02  2.068874e+01  7.658415e-01
7.020000e+02  2.206681e+01  8.370451e-01
7.960000e+02  2.353725e+01  9.108053e-01
9.020000e+02  2.507592e+01  9.845692e-01
1.022000e+03  2.668765e+01  1.057049e+00
1.158000e+03  2.837226e+01  1.126484e+00
1.312000e+03  3.012532e+01  1.190776e+00
5.809680e+02  1.999712e+01  7.296041e-01
6.583230e+02  2.134479e+01  7.999379e-01
7.459770e+02  2.276821e+01  8.725692e-01
8.453030e+02  2.426751e+01  9.463091e-01
9.578540e+02  2.584201e+01  1.019694e+00
1.085391e+03  2.749022e+01  1.090999e+00
1.229909e+03  2.920969e+01  1.158274e+00
1.393669e+03  3.099692e+01  1.219397e+00
1.579234e+03  3.284726e+01  1.272156e+00
1.000000e-01  9.829338e-01  5.314083e-01
2.900000e-01  1.418744e+00  3.857139e-01
5.200000e-01  1.614001e+00  2.471156e-01
7.800000e-01  1.451498e+00  1.446512e-01
1.120000e+00  1.071422e+00  7.430042e-02
1.550000e+00  6.738444e-01  3.608549e-02
2.210000e+00  3.262742e-01  1.564746e-02
2.000000e-02  3.130324e+01  3.243870e-01
8.000000e-02  2.324825e+01  2.663111e-01
1.400000e-01  1.726338e+01  2.338606e-01
2.100000e-01  1.219733e+01  2.074131e-01
3.000000e-01  7.803061e+00  1.747691e-01
4.100000e-01  4.520590e+00  1.367777e-01
5.800000e-01  1.945955e+00  8.853026e-02
9.000000e-01  3.992688e-01  3.573065e-02
