# W  results  stat. err
3.153000e+01  5.927092e+03  8.287644e+01
9.711000e+01  1.480639e+04  2.040453e+02
1.246900e+02  1.778905e+04  2.445193e+02
1.601000e+02  2.124164e+04  2.897200e+02
4.931400e+02  4.425929e+04  5.678954e+02
6.332100e+02  5.149513e+04  6.549468e+02
8.130500e+02  5.971389e+04  7.570344e+02
4.050000e+01  7.369623e+03  1.019022e+02
4.590000e+01  8.191117e+03  1.129439e+02
5.200000e+01  9.082612e+03  1.250575e+02
2.990000e+02  3.230729e+04  4.259993e+02
3.390000e+02  3.501881e+04  4.583044e+02
3.840000e+02  3.789398e+04  4.923961e+02
5.040000e+01  1.108982e+01  1.823492e-01
7.310000e+01  1.569094e+01  2.663315e-01
1.299000e+02  2.691711e+01  5.143938e-01
1.933000e+02  3.898504e+01  8.327940e-01
3.912000e+02  7.388848e+01  1.940880e+00
4.320000e+01  9.616126e+00  1.582120e-01
5.000000e+01  1.100814e+01  1.809728e-01
5.730000e+01  1.249553e+01  2.066983e-01
6.530000e+01  1.411750e+01  2.362606e-01
7.390000e+01  1.585188e+01  2.694810e-01
8.320000e+01  1.771678e+01  3.069273e-01
9.330000e+01  1.972967e+01  3.492201e-01
1.043000e+02  2.190733e+01  3.970259e-01
4.250000e+01  9.472464e+00  1.559410e-01
5.500000e+01  1.202766e+01  1.984579e-01
6.500000e+01  1.405682e+01  2.351279e-01
7.500000e+01  1.607303e+01  2.738305e-01
8.500000e+01  1.807645e+01  3.143452e-01
1.000000e+02  2.105787e+01  3.781329e-01
1.175000e+02  2.450059e+01  4.565521e-01
1.325000e+02  2.742141e+01  5.267392e-01
1.550000e+02  3.175149e+01  6.363989e-01
1.850000e+02  3.743182e+01  7.893444e-01
2.150000e+02  4.300924e+01  9.483278e-01
2.450000e+02  4.848762e+01  1.111879e+00
2.750000e+02  5.387080e+01  1.278799e+00
4.260000e+02  7.964465e+01  2.140161e+00
4.830000e+02  8.885432e+01  2.464442e+00
5.470000e+02  9.889014e+01  2.823026e+00
6.200000e+02  1.099703e+02  3.222103e+00
7.020000e+02  1.219840e+02  3.655009e+00
7.960000e+02  1.352363e+02  4.128701e+00
9.020000e+02  1.495692e+02  4.631930e+00
1.022000e+03  1.650812e+02  5.160966e+00
1.158000e+03  1.818287e+02  5.708672e+00
1.312000e+03  1.998269e+02  6.264655e+00
5.809680e+02  1.040929e+02  3.010190e+00
6.583230e+02  1.156398e+02  3.426588e+00
7.459770e+02  1.282503e+02  3.879744e+00
8.453030e+02  1.419801e+02  4.366923e+00
9.578540e+02  1.568795e+02  4.883556e+00
1.085391e+03  1.729924e+02  5.423036e+00
1.229909e+03  1.903543e+02  5.976565e+00
1.393669e+03  2.089898e+02  6.533127e+00
1.579234e+03  2.289112e+02  7.079595e+00
1.000000e-01  1.236673e+00  9.228100e-01
2.900000e-01  3.018809e+00  8.359756e-01
5.200000e-01  3.451386e+00  5.046021e-01
7.800000e-01  2.741524e+00  2.625005e-01
1.120000e+00  1.675992e+00  1.191709e-01
1.550000e+00  8.388848e-01  5.105846e-02
2.210000e+00  3.108152e-01  1.663210e-02
2.000000e-02  7.918057e+01  4.511628e-01
8.000000e-02  5.662454e+01  4.531903e-01
1.400000e-01  4.055270e+01  4.642829e-01
2.100000e-01  2.752738e+01  4.570532e-01
3.000000e-01  1.678797e+01  3.945266e-01
4.100000e-01  9.226633e+00  3.022521e-01
5.800000e-01  3.719759e+00  1.831225e-01
9.000000e-01  7.250355e-01  6.669788e-02
