# W  results  stat. err
3.153000e+01  1.778727e+05  2.482103e+03
9.711000e+01  1.962016e+05  2.720581e+03
1.246900e+02  2.007283e+05  2.778878e+03
1.601000e+02  2.054256e+05  2.838485e+03
4.931400e+02  2.290716e+05  3.141494e+03
6.332100e+02  2.349891e+05  3.221945e+03
8.130500e+02  2.411912e+05  3.309474e+03
4.050000e+01  1.816682e+05  2.530946e+03
4.590000e+01  1.836259e+05  2.556385e+03
5.200000e+01  1.856178e+05  2.582376e+03
2.990000e+02  2.179996e+05  2.997241e+03
3.390000e+02  2.206876e+05  3.031665e+03
3.840000e+02  2.234143e+05  3.066932e+03
5.040000e+01  6.045778e+02  1.855807e+01
7.310000e+01  6.386484e+02  2.004434e+01
1.299000e+02  6.972070e+02  2.430146e+01
1.933000e+02  7.426111e+02  2.866851e+01
3.912000e+02  8.353299e+02  3.898553e+01
4.320000e+01  5.912180e+02  1.823520e+01
5.000000e+01  6.038767e+02  1.853710e+01
5.730000e+01  6.160296e+02  1.895913e+01
6.530000e+01  6.280198e+02  1.948896e+01
7.390000e+01  6.396877e+02  2.010271e+01
8.320000e+01  6.511692e+02  2.079333e+01
9.330000e+01  6.625611e+02  2.155695e+01
1.043000e+02  6.739320e+02  2.239127e+01
4.250000e+01  5.898268e+02  1.821137e+01
5.500000e+01  6.123395e+02  1.881819e+01
6.500000e+01  6.275916e+02  1.946822e+01
7.500000e+01  6.411024e+02  2.018331e+01
8.500000e+01  6.532751e+02  2.092878e+01
1.000000e+02  6.696023e+02  2.206544e+01
1.175000e+02  6.864192e+02  2.338414e+01
1.325000e+02  6.993685e+02  2.449149e+01
1.550000e+02  7.168435e+02  2.609850e+01
1.850000e+02  7.373768e+02  2.812949e+01
2.150000e+02  7.555427e+02  3.003187e+01
2.450000e+02  7.719046e+02  3.181135e+01
2.750000e+02  7.868404e+02  3.347590e+01
4.260000e+02  8.477622e+02  4.038668e+01
4.830000e+02  8.666212e+02  4.247300e+01
5.470000e+02  8.859700e+02  4.454152e+01
6.200000e+02  9.061474e+02  4.659408e+01
7.020000e+02  9.268806e+02  4.856496e+01
7.960000e+02  9.486288e+02  5.045465e+01
9.020000e+02  9.710741e+02  5.218858e+01
1.022000e+03  9.943466e+02  5.373151e+01
1.158000e+03  1.018515e+03  5.504050e+01
1.312000e+03  1.043605e+03  5.607019e+01
5.809680e+02  8.955844e+02  4.553448e+01
6.583230e+02  9.160659e+02  4.755600e+01
7.459770e+02  9.372968e+02  4.949429e+01
8.453030e+02  9.593152e+02  5.130902e+01
9.578540e+02  9.821604e+02  5.295715e+01
1.085391e+03  1.005874e+03  5.439406e+01
1.229909e+03  1.030502e+03  5.557478e+01
1.393669e+03  1.056089e+03  5.645561e+01
1.579234e+03  1.082686e+03  5.699586e+01
1.000000e-01  4.890143e+02  1.386808e+02
2.900000e-01  2.423043e+02  4.616212e+01
5.200000e-01  1.174883e+02  1.427623e+01
7.800000e-01  4.883237e+01  4.108602e+00
1.120000e+00  1.691153e+01  1.078985e+00
1.550000e+00  7.537880e+00  3.954865e-01
2.210000e+00  5.011745e+00  2.974266e-01
2.000000e-02  4.106762e+03  1.117591e+02
8.000000e-02  2.559616e+03  6.935472e+01
1.400000e-01  1.628964e+03  4.650123e+01
2.100000e-01  9.800937e+02  3.119129e+01
3.000000e-01  5.202310e+02  1.974576e+01
4.100000e-01  2.447497e+02  1.158871e+01
5.800000e-01  7.788435e+01  5.047071e+00
9.000000e-01  8.753713e+00  9.840411e-01
