# W  results  stat. err
3.153000e+01  2.733329e+02  6.270634e+00
9.711000e+01  4.258719e+02  9.664770e+00
1.246900e+02  4.716608e+02  1.070258e+01
1.601000e+02  5.230842e+02  1.185133e+01
4.931400e+02  8.529512e+02  1.909239e+01
6.332100e+02  9.572234e+02  2.141875e+01
8.130500e+02  1.077434e+03  2.415111e+01
4.050000e+01  3.010099e+02  6.857894e+00
4.590000e+01  3.160306e+02  7.185317e+00
5.200000e+01  3.318568e+02  7.535265e+00
2.990000e+02  6.825264e+02  1.535010e+01
3.390000e+02  7.211320e+02  1.619392e+01
3.840000e+02  7.620611e+02  1.709023e+01
5.040000e+01  3.392167e-01  2.189756e-02
7.310000e+01  3.930146e-01  2.625402e-02
1.299000e+02  4.949819e-01  3.796773e-02
1.933000e+02  5.831730e-01  5.101143e-02
3.912000e+02  7.916518e-01  8.826791e-02
4.320000e+01  3.191529e-01  2.065961e-02
5.000000e+01  3.381497e-01  2.182603e-02
5.730000e+01  3.568709e-01  2.316880e-02
6.530000e+01  3.758165e-01  2.470844e-02
7.390000e+01  3.947169e-01  2.641438e-02
8.320000e+01  4.137736e-01  2.829693e-02
9.330000e+01  4.331417e-01  3.036903e-02
1.043000e+02  4.529425e-01  3.264477e-02
4.250000e+01  3.170960e-01  2.054594e-02
5.500000e+01  3.511357e-01  2.273799e-02
6.500000e+01  3.751316e-01  2.464975e-02
7.500000e+01  3.970403e-01  2.663533e-02
8.500000e+01  4.173190e-01  2.866450e-02
1.000000e+02  4.453470e-01  3.175351e-02
1.175000e+02  4.752406e-01  3.538805e-02
1.325000e+02  4.989917e-01  3.850828e-02
1.550000e+02  5.320893e-01  4.317208e-02
1.850000e+02  5.725704e-01  4.932591e-02
2.150000e+02  6.098741e-01  5.537784e-02
2.450000e+02  6.447163e-01  6.130981e-02
2.750000e+02  6.775845e-01  6.711121e-02
4.260000e+02  8.227971e-01  9.419125e-02
4.830000e+02  8.715945e-01  1.034888e-01
5.470000e+02  9.236610e-01  1.133455e-01
6.200000e+02  9.801894e-01  1.238672e-01
7.020000e+02  1.040729e+00  1.348193e-01
7.960000e+02  1.106996e+00  1.463209e-01
9.020000e+02  1.178459e+00  1.580474e-01
1.022000e+03  1.255964e+00  1.698775e-01
1.158000e+03  1.340258e+00  1.816228e-01
1.312000e+03  1.432012e+00  1.930404e-01
5.809680e+02  9.503077e-01  1.183347e-01
6.583230e+02  1.008835e+00  1.290965e-01
7.459770e+02  1.072109e+00  1.403353e-01
8.453030e+02  1.140625e+00  1.519322e-01
9.578540e+02  1.214940e+00  1.637354e-01
1.085391e+03  1.295678e+00  1.755597e-01
1.229909e+03  1.383544e+00  1.871875e-01
1.393669e+03  1.479328e+00  1.983709e-01
1.579234e+03  1.583926e+00  2.088373e-01
1.000000e-01  1.252322e+00  3.280932e-01
2.900000e-01  1.013743e+00  2.134946e-01
5.200000e-01  7.196029e-01  1.330472e-01
7.800000e-01  4.669373e-01  7.854463e-02
1.120000e+00  2.628276e-01  3.837020e-02
1.550000e+00  1.268700e-01  1.728154e-02
2.210000e+00  4.349497e-02  7.145043e-03
2.000000e-02  2.209857e+00  1.057085e-01
8.000000e-02  1.502511e+00  7.806842e-02
1.400000e-01  1.024247e+00  5.972331e-02
2.100000e-01  6.575111e-01  4.470689e-02
3.000000e-01  3.743302e-01  3.103525e-02
4.100000e-01  1.900157e-01  1.985115e-02
5.800000e-01  6.815155e-02  1.000793e-02
9.000000e-01  1.037949e-02  2.990196e-03
