# W  results  stat. err
3.153000e+01  2.436661e+01  4.137484e-01
9.711000e+01  1.380323e+02  2.402970e+00
1.246900e+02  2.009094e+02  3.519593e+00
1.601000e+02  2.915682e+02  5.141800e+00
4.931400e+02  1.501715e+03  2.624607e+01
6.332100e+02  2.143080e+03  3.667098e+01
8.130500e+02  3.048272e+03  5.051897e+01
4.050000e+01  3.611003e+01  6.165941e-01
4.590000e+01  4.388176e+01  7.513358e-01
5.200000e+01  5.323666e+01  9.139568e-01
2.990000e+02  7.299950e+02  1.297714e+01
3.390000e+02  8.758768e+02  1.554495e+01
3.840000e+02  1.048704e+03  1.855241e+01
5.040000e+01  9.099109e-02  1.706252e-03
7.310000e+01  1.565635e-01  3.107405e-03
1.299000e+02  3.750480e-01  8.689653e-03
1.933000e+02  6.943404e-01  1.839225e-02
3.912000e+02  2.054897e+00  6.918145e-02
4.320000e+01  7.319023e-02  1.358762e-03
5.000000e+01  8.996252e-02  1.685734e-03
5.730000e+01  1.094465e-01  2.082795e-03
6.530000e+01  1.324812e-01  2.573179e-03
7.390000e+01  1.591215e-01  3.165346e-03
8.320000e+01  1.900246e-01  3.882083e-03
9.330000e+01  2.259428e-01  4.750864e-03
1.043000e+02  2.677275e-01  5.804462e-03
4.250000e+01  7.154148e-02  1.327439e-03
5.500000e+01  1.031465e-01  1.952524e-03
6.500000e+01  1.315866e-01  2.553741e-03
7.500000e+01  1.626650e-01  3.245973e-03
8.500000e+01  1.962493e-01  4.030012e-03
1.000000e+02  2.510707e-01  5.379260e-03
1.175000e+02  3.213619e-01  7.216623e-03
1.325000e+02  3.866957e-01  9.016429e-03
1.550000e+02  4.928947e-01  1.210152e-02
1.850000e+02  6.486051e-01  1.692006e-02
2.150000e+02  8.190047e-01  2.251833e-02
2.450000e+02  1.002744e+00  2.886250e-02
2.750000e+02  1.198656e+00  3.591516e-02
4.260000e+02  2.336892e+00  8.074852e-02
4.830000e+02  2.819962e+00  1.010320e-01
5.470000e+02  3.389861e+00  1.255179e-01
6.200000e+02  4.070140e+00  1.552601e-01
7.020000e+02  4.866373e+00  1.904628e-01
7.960000e+02  5.813110e+00  2.324923e-01
9.020000e+02  6.914992e+00  2.812228e-01
1.022000e+03  8.195383e+00  3.371308e-01
1.158000e+03  9.676208e+00  4.003338e-01
1.312000e+03  1.137673e+01  4.704763e-01
5.809680e+02  3.702714e+00  1.391421e-01
6.583230e+02  4.438417e+00  1.715077e-01
7.459770e+02  5.305242e+00  2.099436e-01
8.453030e+02  6.321647e+00  2.550305e-01
9.578540e+02  7.507230e+00  3.072038e-01
1.085391e+03  8.882415e+00  3.666749e-01
1.229909e+03  1.046795e+01  4.333423e-01
1.393669e+03  1.228425e+01  5.067008e-01
1.579234e+03  1.435059e+01  5.857582e-01
1.000000e-01  3.043416e-02  1.500160e-02
2.900000e-01  2.003240e-02  8.365074e-03
5.200000e-01  1.252128e-02  4.302916e-03
7.800000e-01  7.449692e-03  2.124609e-03
1.120000e+00  4.079095e-03  9.335281e-04
1.550000e+00  2.326228e-03  3.989180e-04
2.210000e+00  1.433143e-03  1.592364e-04
2.000000e-02  5.352689e-01  8.991507e-03
8.000000e-02  4.263711e-01  7.317451e-03
1.400000e-01  3.417405e-01  6.045539e-03
2.100000e-01  2.656000e-01  4.899179e-03
3.000000e-01  1.934389e-01  3.776648e-03
4.100000e-01  1.324159e-01  2.766861e-03
5.800000e-01  7.478300e-02  1.725316e-03
9.000000e-01  2.649242e-02  7.281071e-04
