# W  results  stat. err
3.153000e+01  5.903101e+03  9.603735e+01
9.711000e+01  9.446136e+03  1.513197e+02
1.246900e+02  1.047825e+04  1.664447e+02
1.601000e+02  1.162060e+04  1.829171e+02
4.931400e+02  1.854834e+04  2.827306e+02
6.332100e+02  2.061025e+04  3.137616e+02
8.130500e+02  2.292256e+04  3.497619e+02
4.050000e+01  6.557862e+03  1.068051e+02
4.590000e+01  6.911063e+03  1.124874e+02
5.200000e+01  7.281526e+03  1.183623e+02
2.990000e+02  1.505190e+04  2.318784e+02
3.390000e+02  1.585864e+04  2.434620e+02
3.840000e+02  1.670429e+04  2.556867e+02
5.040000e+01  1.081625e+01  2.763691e-01
7.310000e+01  1.295340e+01  3.395885e-01
1.299000e+02  1.752949e+01  5.066278e-01
1.933000e+02  2.184905e+01  6.920160e-01
3.912000e+02  3.255170e+01  1.220272e+00
4.320000e+01  1.008268e+01  2.578476e-01
5.000000e+01  1.077631e+01  2.753112e-01
5.730000e+01  1.149169e+01  2.950152e-01
6.530000e+01  1.224536e+01  3.173392e-01
7.390000e+01  1.302465e+01  3.418906e-01
8.320000e+01  1.383584e+01  3.688564e-01
9.330000e+01  1.468421e+01  3.984475e-01
1.043000e+02  1.557417e+01  4.308837e-01
4.250000e+01  1.000964e+01  2.561168e-01
5.500000e+01  1.126932e+01  2.887246e-01
6.500000e+01  1.221762e+01  3.164917e-01
7.500000e+01  1.312223e+01  3.450612e-01
8.500000e+01  1.398940e+01  3.741111e-01
1.000000e+02  1.523022e+01  4.181864e-01
1.175000e+02  1.660099e+01  4.699341e-01
1.325000e+02  1.772012e+01  5.143145e-01
1.550000e+02  1.931701e+01  5.806154e-01
1.850000e+02  2.131792e+01  6.680678e-01
2.150000e+02  2.319701e+01  7.540447e-01
2.450000e+02  2.497380e+01  8.382827e-01
2.750000e+02  2.666270e+01  9.206199e-01
4.260000e+02  3.415242e+01  1.303934e+00
4.830000e+02  3.664322e+01  1.434988e+00
5.470000e+02  3.927015e+01  1.573523e+00
6.200000e+02  4.207775e+01  1.720880e+00
7.020000e+02  4.502511e+01  1.873599e+00
7.960000e+02  4.817317e+01  2.033139e+00
9.020000e+02  5.146984e+01  2.194763e+00
1.022000e+03  5.492488e+01  2.356561e+00
1.158000e+03  5.853708e+01  2.515689e+00
1.312000e+03  6.229592e+01  2.668570e+00
5.809680e+02  4.059986e+01  1.643470e+00
6.583230e+02  4.348048e+01  1.793889e+00
7.459770e+02  4.652639e+01  1.950227e+00
8.453030e+02  4.973751e+01  2.110619e+00
9.578540e+02  5.311192e+01  2.272728e+00
1.085391e+03  5.664572e+01  2.433753e+00
1.229909e+03  6.033275e+01  2.590450e+00
1.393669e+03  6.416438e+01  2.739191e+00
1.579234e+03  6.812929e+01  2.876046e+00
1.000000e-01  5.890032e+00  2.189380e+00
2.900000e-01  3.460900e+00  1.081552e+00
5.200000e-01  1.940972e+00  4.879362e-01
7.800000e-01  1.040432e+00  2.093714e-01
1.120000e+00  4.834393e-01  7.782346e-02
1.550000e+00  2.212000e-01  3.067944e-02
2.210000e+00  1.131720e-01  1.452735e-02
2.000000e-02  5.405239e+01  1.266230e+00
8.000000e-02  4.128751e+01  9.758463e-01
1.400000e-01  3.151941e+01  7.583031e-01
2.100000e-01  2.299163e+01  5.705382e-01
3.000000e-01  1.531494e+01  4.012056e-01
4.100000e-01  9.309358e+00  2.650708e-01
5.800000e-01  4.306969e+00  1.425400e-01
9.000000e-01  1.008620e+00  4.571021e-02
