# W  results  stat. err
3.153000e+01  2.256100e+02  3.196835e+00
9.711000e+01  1.546585e+03  2.211161e+01
1.246900e+02  2.352167e+03  3.392723e+01
1.601000e+02  3.530226e+03  5.067485e+01
4.931400e+02  1.816102e+04  2.277614e+02
6.332100e+02  2.496552e+04  3.015031e+02
8.130500e+02  3.370702e+04  3.933905e+02
4.050000e+01  3.435981e+02  4.752328e+00
4.590000e+01  4.255271e+02  5.865801e+00
5.200000e+01  5.274478e+02  7.278591e+00
2.990000e+02  9.123717e+03  1.232630e+02
3.390000e+02  1.091229e+04  1.448523e+02
3.840000e+02  1.298113e+04  1.691672e+02
5.040000e+01  8.031766e-01  1.942049e-02
7.310000e+01  1.391406e+00  3.374685e-02
1.299000e+02  3.516150e+00  9.332812e-02
1.933000e+02  6.914106e+00  2.020574e-01
3.912000e+02  2.343983e+01  8.132470e-01
4.320000e+01  6.491652e-01  1.595067e-02
5.000000e+01  7.942031e-01  1.921424e-02
5.730000e+01  9.656247e-01  2.322810e-02
6.530000e+01  1.171926e+00  2.823798e-02
7.390000e+01  1.414932e+00  3.434712e-02
8.320000e+01  1.702146e+00  4.181276e-02
9.330000e+01  2.042423e+00  5.095125e-02
1.043000e+02  2.446112e+00  6.214710e-02
4.250000e+01  6.350448e-01  1.564082e-02
5.500000e+01  9.098721e-01  2.190634e-02
6.500000e+01  1.163845e+00  2.803847e-02
7.500000e+01  1.447586e+00  3.518328e-02
8.500000e+01  1.760639e+00  4.336226e-02
1.000000e+02  2.284233e+00  5.761487e-02
1.175000e+02  2.975317e+00  7.732150e-02
1.325000e+02  3.634844e+00  9.690125e-02
1.550000e+02  4.737234e+00  1.309834e-01
1.850000e+02  6.411099e+00  1.852628e-01
2.150000e+02  8.308398e+00  2.495683e-01
2.450000e+02  1.041883e+01  3.236926e-01
2.750000e+02  1.273245e+01  4.073255e-01
4.260000e+02  2.713592e+01  9.573400e-01
4.830000e+02  3.362412e+01  1.212351e+00
5.470000e+02  4.149871e+01  1.522997e+00
6.200000e+02  5.116376e+01  1.902879e+00
7.020000e+02  6.278716e+01  2.354287e+00
7.960000e+02  7.697605e+01  2.893586e+00
9.020000e+02  9.391374e+01  3.516816e+00
1.022000e+03  1.140735e+02  4.226182e+00
1.158000e+03  1.379206e+02  5.017345e+00
1.312000e+03  1.658829e+02  5.877777e+00
5.809680e+02  4.591039e+01  1.696752e+00
6.583230e+02  5.650137e+01  2.111086e+00
7.459770e+02  6.931869e+01  2.604329e+00
8.453030e+02  8.474106e+01  3.182253e+00
9.578540e+02  1.031800e+02  3.847390e+00
1.085391e+03  1.250728e+02  4.597642e+00
1.229909e+03  1.508699e+02  5.424831e+00
1.393669e+03  1.810182e+02  6.313412e+00
1.579234e+03  2.159380e+02  7.239593e+00
1.000000e-01  1.936881e-01  1.047186e-01
2.900000e-01  3.088789e-01  8.384324e-02
5.200000e-01  3.760101e-01  6.144966e-02
7.800000e-01  3.629036e-01  4.125325e-02
1.120000e+00  2.968552e-01  2.520626e-02
1.550000e+00  2.123127e-01  1.445029e-02
2.210000e+00  1.219600e-01  7.077467e-03
2.000000e-02  6.031374e+00  6.483941e-02
8.000000e-02  4.329331e+00  5.258121e-02
1.400000e-01  3.237451e+00  4.761815e-02
2.100000e-01  2.371278e+00  4.454964e-02
3.000000e-01  1.613839e+00  3.975398e-02
4.100000e-01  1.031264e+00  3.344429e-02
5.800000e-01  5.293691e-01  2.420566e-02
9.000000e-01  1.591588e-01  1.229403e-02
