# W  results  stat. err
3.153000e+01  2.323345e+02  3.397670e+00
9.711000e+01  3.825648e+02  5.628813e+00
1.246900e+02  4.288010e+02  6.317698e+00
1.601000e+02  4.810306e+02  7.085948e+00
4.931400e+02  8.202437e+02  1.205427e+01
6.332100e+02  9.282893e+02  1.369347e+01
8.130500e+02  1.053099e+03  1.564369e+01
4.050000e+01  2.589406e+02  3.783551e+00
4.590000e+01  2.735338e+02  3.998235e+00
5.200000e+01  2.890113e+02  4.227619e+00
2.990000e+02  6.443240e+02  9.460455e+00
3.390000e+02  6.840793e+02  1.004055e+01
3.840000e+02  7.262947e+02  1.065980e+01
5.040000e+01  2.337772e-01  6.489492e-03
7.310000e+01  2.792365e-01  8.016148e-03
1.299000e+02  3.750399e-01  1.239055e-02
1.933000e+02  4.649688e-01  1.758444e-02
3.912000e+02  6.901552e-01  3.363689e-02
4.320000e+01  2.179560e-01  6.071808e-03
5.000000e+01  2.329193e-01  6.465102e-03
5.730000e+01  2.482306e-01  6.927177e-03
6.530000e+01  2.642570e-01  7.466389e-03
7.390000e+01  2.807404e-01  8.073626e-03
8.320000e+01  2.978238e-01  8.754171e-03
9.330000e+01  3.156267e-01  9.514608e-03
1.043000e+02  3.342494e-01  1.036228e-02
4.250000e+01  2.163722e-01  6.034008e-03
5.500000e+01  2.434827e-01  6.778009e-03
6.500000e+01  2.636688e-01  7.445672e-03
7.500000e+01  2.827990e-01  8.152958e-03
8.500000e+01  3.010505e-01  8.888228e-03
1.000000e+02  3.270577e-01  1.002881e-02
1.175000e+02  3.556866e-01  1.140004e-02
1.325000e+02  3.790107e-01  1.259981e-02
1.550000e+02  4.122541e-01  1.442806e-02
1.850000e+02  4.539055e-01  1.689767e-02
2.150000e+02  4.930732e-01  1.938262e-02
2.450000e+02  5.301963e-01  2.186639e-02
2.750000e+02  5.655917e-01  2.433687e-02
4.260000e+02  7.243920e-01  3.630962e-02
4.830000e+02  7.780456e-01  4.055532e-02
5.470000e+02  8.351788e-01  4.511559e-02
6.200000e+02  8.969218e-01  5.004073e-02
7.020000e+02  9.625633e-01  5.521901e-02
7.960000e+02  1.033689e+00  6.070136e-02
9.020000e+02  1.109392e+00  6.632346e-02
1.022000e+03  1.190184e+00  7.201216e-02
1.158000e+03  1.276381e+00  7.765723e-02
1.312000e+03  1.368123e+00  8.311770e-02
5.809680e+02  8.643295e-01  4.744428e-02
6.583230e+02  9.280527e-01  5.250730e-02
7.459770e+02  9.963466e-01  5.784339e-02
8.453030e+02  1.069450e+00  6.338844e-02
9.578540e+02  1.147597e+00  6.905762e-02
1.085391e+03  1.231019e+00  7.474492e-02
1.229909e+03  1.319937e+00  8.032369e-02
1.393669e+03  1.414562e+00  8.564873e-02
1.579234e+03  1.515091e+00  9.056012e-02
1.000000e-01  1.032354e-01  3.708741e-02
2.900000e-01  2.146042e-01  2.772998e-02
5.200000e-01  2.473689e-01  1.778401e-02
7.800000e-01  2.385906e-01  1.291439e-02
1.120000e+00  2.118784e-01  1.039169e-02
1.550000e+00  1.782887e-01  8.609607e-03
2.210000e+00  1.350504e-01  6.339146e-03
2.000000e-02  1.876937e+00  1.926761e-02
8.000000e-02  1.169761e+00  1.781421e-02
1.400000e-01  7.312622e-01  1.649228e-02
2.100000e-01  4.243158e-01  1.440960e-02
3.000000e-01  2.120123e-01  1.092600e-02
4.100000e-01  9.169608e-02  7.372788e-03
5.800000e-01  2.596639e-02  3.877690e-03
9.000000e-01  3.237762e-03  1.290706e-03
