# W  results  stat. err
3.153000e+01  5.034113e+04  6.329813e+02
9.711000e+01  7.431467e+04  8.984312e+02
1.246900e+02  8.120509e+04  9.757207e+02
1.601000e+02  8.872312e+04  1.059250e+03
4.931400e+02  1.319195e+05  1.535776e+03
6.332100e+02  1.440388e+05  1.672109e+03
8.130500e+02  1.572638e+05  1.823578e+03
4.050000e+01  5.476148e+04  6.803246e+02
4.590000e+01  5.715531e+04  7.064703e+02
5.200000e+01  5.966957e+04  7.342089e+02
2.990000e+02  1.106162e+05  1.300086e+03
3.390000e+02  1.156189e+05  1.355128e+03
3.840000e+02  1.208057e+05  1.412353e+03
5.040000e+01  8.768853e+01  2.283393e+00
7.310000e+01  1.073581e+02  2.839978e+00
1.299000e+02  1.500717e+02  4.353270e+00
1.933000e+02  1.913649e+02  6.084504e+00
3.912000e+02  2.982898e+02  1.122503e+01
4.320000e+01  8.095412e+01  2.122907e+00
5.000000e+01  8.732176e+01  2.274187e+00
5.730000e+01  9.389319e+01  2.446311e+00
6.530000e+01  1.008278e+02  2.642801e+00
7.390000e+01  1.080162e+02  2.860450e+00
8.320000e+01  1.155222e+02  3.101163e+00
9.330000e+01  1.234013e+02  3.367118e+00
1.043000e+02  1.317013e+02  3.660628e+00
4.250000e+01  8.028343e+01  2.107994e+00
5.500000e+01  9.184966e+01  2.391214e+00
6.500000e+01  1.005723e+02  2.635315e+00
7.500000e+01  1.089177e+02  2.888666e+00
8.500000e+01  1.169461e+02  3.148257e+00
1.000000e+02  1.284892e+02  3.545495e+00
1.175000e+02  1.413246e+02  4.016522e+00
1.325000e+02  1.518730e+02  4.424085e+00
1.550000e+02  1.670373e+02  5.038552e+00
1.850000e+02  1.862325e+02  5.858319e+00
2.150000e+02  2.044618e+02  6.673517e+00
2.450000e+02  2.218838e+02  7.480320e+00
2.750000e+02  2.386142e+02  8.276062e+00
4.260000e+02  3.148809e+02  1.206185e+01
4.830000e+02  3.410228e+02  1.338358e+01
5.470000e+02  3.690325e+02  1.479456e+01
6.200000e+02  3.994810e+02  1.631035e+01
7.020000e+02  4.320332e+02  1.789716e+01
7.960000e+02  4.674913e+02  1.957184e+01
9.020000e+02  5.054172e+02  2.128623e+01
1.022000e+03  5.460767e+02  2.302102e+01
1.158000e+03  5.896346e+02  2.474645e+01
1.312000e+03  6.361647e+02  2.642419e+01
5.809680e+02  3.833862e+02  1.551218e+01
6.583230e+02  4.148971e+02  1.706695e+01
7.459770e+02  4.488524e+02  1.869935e+01
8.453030e+02  4.853846e+02  2.039143e+01
9.578540e+02  5.246224e+02  2.211979e+01
1.085391e+03  5.666903e+02  2.385552e+01
1.229909e+03  6.117052e+02  2.556426e+01
1.393669e+03  6.597746e+02  2.720674e+01
1.579234e+03  7.109937e+02  2.873961e+01
1.000000e-01  6.585002e+01  1.946834e+01
2.900000e-01  5.292973e+01  7.903319e+00
5.200000e-01  3.789804e+01  3.268412e+00
7.800000e-01  2.450563e+01  1.506066e+00
1.120000e+00  1.427077e+01  7.679849e-01
1.550000e+00  7.742522e+00  4.249580e-01
2.210000e+00  3.541003e+00  1.845716e-01
2.000000e-02  8.126407e+02  1.555191e+01
8.000000e-02  4.660704e+02  9.667775e+00
1.400000e-01  2.721695e+02  6.654928e+00
2.100000e-01  1.476564e+02  4.597441e+00
3.000000e-01  6.828138e+01  2.918078e+00
4.100000e-01  2.692441e+01  1.673017e+00
5.800000e-01  6.419428e+00  7.031928e-01
9.000000e-01  4.057476e-01  1.448289e-01
