# W  results  stat. err
3.153000e+01  3.934641e+01  5.939958e-01
9.711000e+01  1.230472e+02  1.896508e+00
1.246900e+02  1.581092e+02  2.440003e+00
1.601000e+02  2.032090e+02  3.133478e+00
4.931400e+02  6.337801e+02  9.661336e+00
6.332100e+02  8.182545e+02  1.247634e+01
8.130500e+02  1.057784e+03  1.617521e+01
4.050000e+01  5.087754e+01  7.722744e-01
4.590000e+01  5.779996e+01  8.797491e-01
5.200000e+01  6.560482e+01  1.001187e+00
2.990000e+02  3.813575e+02  5.839493e+00
3.390000e+02  4.330427e+02  6.620951e+00
3.840000e+02  4.913918e+02  7.503281e+00
5.040000e+01  5.873571e-02  1.793752e-03
7.310000e+01  8.630264e-02  2.732999e-03
1.299000e+02  1.602465e-01  5.757533e-03
1.933000e+02  2.487763e-01  1.005159e-02
3.912000e+02  5.491680e-01  2.762695e-02
4.320000e+01  5.029571e-02  1.534159e-03
5.000000e+01  5.826268e-02  1.778812e-03
5.730000e+01  6.696849e-02  2.060613e-03
6.530000e+01  7.667799e-02  2.390770e-03
7.390000e+01  8.729815e-02  2.769195e-03
8.320000e+01  9.897950e-02  3.204442e-03
9.330000e+01  1.118796e-01  3.706259e-03
1.043000e+02  1.261629e-01  4.285627e-03
4.250000e+01  4.948380e-02  1.510006e-03
5.500000e+01  6.420915e-02  1.969767e-03
6.500000e+01  7.631085e-02  2.378001e-03
7.500000e+01  8.866946e-02  2.819292e-03
8.500000e+01  1.012627e-01  3.291695e-03
1.000000e+02  1.205517e-01  4.055177e-03
1.175000e+02  1.435983e-01  5.023748e-03
1.325000e+02  1.637684e-01  5.916160e-03
1.550000e+02  1.946628e-01  7.354488e-03
1.850000e+02  2.369014e-01  9.442296e-03
2.150000e+02  2.801717e-01  1.170455e-02
2.450000e+02  3.243326e-01  1.412216e-02
2.750000e+02  3.692717e-01  1.667822e-02
4.260000e+02  6.044892e-01  3.116167e-02
4.830000e+02  6.962340e-01  3.714142e-02
5.470000e+02  8.006695e-01  4.407911e-02
6.200000e+02  9.213027e-01  5.220253e-02
7.020000e+02  1.058358e+00  6.150184e-02
7.960000e+02  1.217058e+00  7.227859e-02
9.020000e+02  1.397566e+00  8.445448e-02
1.022000e+03  1.603348e+00  9.812864e-02
1.158000e+03  1.837802e+00  1.133353e-01
1.312000e+03  2.104200e+00  1.300284e-01
5.809680e+02  8.566206e-01  4.783590e-02
6.583230e+02  9.851735e-01  5.653110e-02
7.459770e+02  1.132418e+00  6.653460e-02
8.453030e+02  1.300840e+00  7.794601e-02
9.578540e+02  1.493188e+00  9.084146e-02
1.085391e+03  1.712501e+00  1.052632e-01
1.229909e+03  1.962111e+00  1.212076e-01
1.393669e+03  2.245666e+00  1.386124e-01
1.579234e+03  2.567126e+00  1.573447e-01
1.000000e-01  3.187480e-02  1.147532e-02
2.900000e-01  6.899662e-02  9.548763e-03
5.200000e-01  7.454575e-02  6.212264e-03
7.800000e-01  6.157563e-02  3.916633e-03
1.120000e+00  4.386257e-02  2.462043e-03
1.550000e+00  2.795374e-02  1.497341e-03
2.210000e+00  1.374614e-02  7.079890e-04
2.000000e-02  5.108021e-01  5.765353e-03
8.000000e-02  3.422605e-01  5.566342e-03
1.400000e-01  2.295475e-01  5.433032e-03
2.100000e-01  1.443070e-01  5.024794e-03
3.000000e-01  7.979548e-02  4.004939e-03
4.100000e-01  3.906200e-02  2.825391e-03
5.800000e-01  1.341414e-02  1.559978e-03
9.000000e-01  2.209978e-03  5.373364e-04
