# W  results  stat. err
3.153000e+01  9.688574e+03  1.529170e+02
9.711000e+01  1.694372e+04  2.553881e+02
1.246900e+02  1.916183e+04  2.856316e+02
1.601000e+02  2.165718e+04  3.203196e+02
4.931400e+02  3.736985e+04  5.403040e+02
6.332100e+02  4.215760e+04  6.033960e+02
8.130500e+02  4.755552e+04  6.706629e+02
4.050000e+01  1.097778e+04  1.724599e+02
4.590000e+01  1.168433e+04  1.827811e+02
5.200000e+01  1.243313e+04  1.934874e+02
2.990000e+02  2.934365e+04  4.291331e+02
3.390000e+02  3.118208e+04  4.550287e+02
3.840000e+02  3.311873e+04  4.820791e+02
5.040000e+01  1.856466e+01  6.581044e-01
7.310000e+01  2.319415e+01  8.370585e-01
1.299000e+02  3.388108e+01  1.350800e+00
1.933000e+02  4.472448e+01  1.968079e+00
3.912000e+02  7.384741e+01  3.897304e+00
4.320000e+01  1.704185e+01  6.083346e-01
5.000000e+01  1.848079e+01  6.552194e-01
5.730000e+01  1.999840e+01  7.096372e-01
6.530000e+01  2.163101e+01  7.727911e-01
7.390000e+01  2.335295e+01  8.437765e-01
8.320000e+01  2.517940e+01  9.233441e-01
9.330000e+01  2.712435e+01  1.012376e+00
1.043000e+02  2.920055e+01  1.111835e+00
4.250000e+01  1.689231e+01  6.037758e-01
5.500000e+01  1.952320e+01  6.921151e-01
6.500000e+01  2.157034e+01  7.703680e-01
7.500000e+01  2.357086e+01  8.530487e-01
8.500000e+01  2.552888e+01  9.390282e-01
1.000000e+02  2.839393e+01  1.072680e+00
1.175000e+02  3.163894e+01  1.233928e+00
1.325000e+02  3.434561e+01  1.375530e+00
1.550000e+02  3.829003e+01  1.592146e+00
1.850000e+02  4.335760e+01  1.886102e+00
2.150000e+02  4.823186e+01  2.183107e+00
2.450000e+02  5.293418e+01  2.480876e+00
2.750000e+02  5.748120e+01  2.777686e+00
4.260000e+02  7.841551e+01  4.218951e+00
4.830000e+02  8.561079e+01  4.729117e+00
5.470000e+02  9.330289e+01  5.275463e+00
6.200000e+02  1.016274e+02  5.862901e+00
7.020000e+02  1.104661e+02  6.476715e+00
7.960000e+02  1.200023e+02  7.121187e+00
9.020000e+02  1.300757e+02  7.774903e+00
1.022000e+03  1.407080e+02  8.427067e+00
1.158000e+03  1.518831e+02  9.062430e+00
1.312000e+03  1.635510e+02  9.662283e+00
5.809680e+02  9.723301e+01  5.553601e+00
6.583230e+02  1.058222e+02  6.155826e+00
7.459770e+02  1.150025e+02  6.785989e+00
8.453030e+02  1.247724e+02  7.434639e+00
9.578540e+02  1.351206e+02  8.089658e+00
1.085391e+03  1.460256e+02  8.736308e+00
1.229909e+03  1.574537e+02  9.357445e+00
1.393669e+03  1.693578e+02  9.933956e+00
1.579234e+03  1.816762e+02  1.044544e+01
1.000000e-01  1.537065e+01  4.391812e+00
2.900000e-01  1.514249e+01  2.750373e+00
5.200000e-01  1.447121e+01  1.720545e+00
7.800000e-01  1.245046e+01  1.095239e+00
1.120000e+00  9.216384e+00  6.619676e-01
1.550000e+00  5.824985e+00  3.560410e-01
2.210000e+00  2.795373e+00  1.657898e-01
2.000000e-02  1.026406e+02  2.477798e+00
8.000000e-02  7.722071e+01  1.911088e+00
1.400000e-01  5.803750e+01  1.538892e+00
2.100000e-01  4.154082e+01  1.242969e+00
3.000000e-01  2.696757e+01  9.782072e-01
4.100000e-01  1.584479e+01  7.404819e-01
5.800000e-01  6.908564e+00  4.761554e-01
9.000000e-01  1.406430e+00  1.960394e-01
