# W  results  stat. err
3.153000e+01  1.256304e+04  1.532921e+02
9.711000e+01  1.812168e+04  2.223093e+02
1.246900e+02  1.970573e+04  2.410910e+02
1.601000e+02  2.144839e+04  2.610544e+02
4.931400e+02  3.177933e+04  3.754951e+02
6.332100e+02  3.477192e+04  4.101239e+02
8.130500e+02  3.808234e+04  4.501706e+02
4.050000e+01  1.361099e+04  1.664169e+02
4.590000e+01  1.417132e+04  1.734537e+02
5.200000e+01  1.475583e+04  1.807888e+02
2.990000e+02  2.661753e+04  3.181180e+02
3.390000e+02  2.781816e+04  3.312975e+02
3.840000e+02  2.907052e+04  3.451236e+02
5.040000e+01  1.634641e+01  2.743514e-01
7.310000e+01  1.900266e+01  3.309112e-01
1.299000e+02  2.462285e+01  4.863217e-01
1.933000e+02  2.986533e+01  6.620190e-01
3.912000e+02  4.273603e+01  1.168695e+00
4.320000e+01  1.543010e+01  2.585891e-01
5.000000e+01  1.629656e+01  2.734349e-01
5.730000e+01  1.718818e+01  2.907247e-01
6.530000e+01  1.812499e+01  3.107156e-01
7.390000e+01  1.909085e+01  3.330125e-01
8.320000e+01  2.009322e+01  3.577538e-01
9.330000e+01  2.113840e+01  3.851179e-01
1.043000e+02  2.223156e+01  4.153018e-01
4.250000e+01  1.533876e+01  2.571553e-01
5.500000e+01  1.691127e+01  2.851600e-01
6.500000e+01  1.809056e+01  3.099510e-01
7.500000e+01  1.921158e+01  3.359096e-01
8.500000e+01  2.028264e+01  3.625987e-01
1.000000e+02  2.180946e+01  4.034660e-01
1.175000e+02  2.348902e+01  4.518379e-01
1.325000e+02  2.485529e+01  4.935613e-01
1.550000e+02  2.679809e+01  5.561941e-01
1.850000e+02  2.922310e+01  6.392188e-01
2.150000e+02  3.149292e+01  7.211794e-01
2.450000e+02  3.363399e+01  8.017254e-01
2.750000e+02  3.566565e+01  8.806318e-01
4.260000e+02  4.465709e+01  1.249241e+00
4.830000e+02  4.764801e+01  1.375416e+00
5.470000e+02  5.080638e+01  1.508703e+00
6.200000e+02  5.418870e+01  1.650255e+00
7.020000e+02  5.774928e+01  1.796576e+00
7.960000e+02  6.156625e+01  1.948830e+00
9.020000e+02  6.558183e+01  2.102217e+00
1.022000e+03  6.981399e+01  2.254600e+00
1.158000e+03  7.426844e+01  2.402921e+00
1.312000e+03  7.894053e+01  2.543418e+00
5.809680e+02  5.240727e+01  1.575931e+00
6.583230e+02  5.588186e+01  1.720264e+00
7.459770e+02  5.956759e+01  1.869794e+00
8.453030e+02  6.346919e+01  2.022486e+00
9.578540e+02  6.759002e+01  2.175814e+00
1.085391e+03  7.193203e+01  2.326772e+00
1.229909e+03  7.649542e+01  2.471916e+00
1.393669e+03  8.127842e+01  2.607431e+00
1.579234e+03  8.627705e+01  2.729247e+00
1.000000e-01  2.335902e+00  1.435561e+00
2.900000e-01  5.052575e+00  1.084974e+00
5.200000e-01  5.379228e+00  5.739006e-01
7.800000e-01  4.127309e+00  2.840125e-01
1.120000e+00  2.544352e+00  1.377951e-01
1.550000e+00  1.332528e+00  6.647590e-02
2.210000e+00  5.264315e-01  2.553635e-02
2.000000e-02  1.126482e+02  7.739626e-01
8.000000e-02  7.520751e+01  7.203621e-01
1.400000e-01  5.020760e+01  6.869076e-01
2.100000e-01  3.134493e+01  6.255938e-01
3.000000e-01  1.712514e+01  4.925743e-01
4.100000e-01  8.207163e+00  3.395582e-01
5.800000e-01  2.665300e+00  1.772024e-01
9.000000e-01  3.412069e-01  5.127789e-02
