# W  results  stat. err
3.153000e+01  5.625669e+01  7.564702e-01
9.711000e+01  8.803996e+01  1.174703e+00
1.246900e+02  9.728131e+01  1.296114e+00
1.601000e+02  1.075032e+02  1.431189e+00
4.931400e+02  1.698737e+02  2.262028e+00
6.332100e+02  1.886837e+02  2.511474e+00
8.130500e+02  2.099510e+02  2.791636e+00
4.050000e+01  6.213833e+01  8.346586e-01
4.590000e+01  6.530931e+01  8.765549e-01
5.200000e+01  6.863409e+01  9.203402e-01
2.990000e+02  1.382683e+02  1.840763e+00
3.390000e+02  1.455321e+02  1.937696e+00
3.840000e+02  1.531634e+02  2.039495e+00
5.040000e+01  6.173470e-02  1.133386e-03
7.310000e+01  7.231470e-02  1.372217e-03
1.299000e+02  9.410920e-02  2.042937e-03
1.933000e+02  1.139348e-01  2.812583e-03
3.912000e+02  1.610987e-01  5.055246e-03
4.320000e+01  5.802196e-02  1.068221e-03
5.000000e+01  6.153373e-02  1.129569e-03
5.730000e+01  6.511367e-02  1.201943e-03
6.530000e+01  6.884426e-02  1.286369e-03
7.390000e+01  7.266222e-02  1.381175e-03
8.320000e+01  7.659794e-02  1.486959e-03
9.330000e+01  8.067591e-02  1.604519e-03
1.043000e+02  8.491566e-02  1.734745e-03
4.250000e+01  5.764958e-02  1.062356e-03
5.500000e+01  6.400515e-02  1.178571e-03
6.500000e+01  6.870765e-02  1.283129e-03
7.500000e+01  7.313764e-02  1.393533e-03
8.500000e+01  7.733886e-02  1.507734e-03
1.000000e+02  8.328152e-02  1.683617e-03
1.175000e+02  8.976318e-02  1.893016e-03
1.325000e+02  9.499737e-02  2.074471e-03
1.550000e+02  1.023863e-01  2.348013e-03
1.850000e+02  1.115279e-01  2.712281e-03
2.150000e+02  1.200094e-01  3.073277e-03
2.450000e+02  1.279481e-01  3.429026e-03
2.750000e+02  1.354289e-01  3.778204e-03
4.260000e+02  1.679823e-01  5.412198e-03
4.830000e+02  1.786270e-01  5.970582e-03
5.470000e+02  1.897754e-01  6.558840e-03
6.200000e+02  2.016134e-01  7.181005e-03
7.020000e+02  2.139667e-01  7.820397e-03
7.960000e+02  2.270901e-01  8.480472e-03
9.020000e+02  2.407676e-01  9.138457e-03
1.022000e+03  2.550439e-01  9.783073e-03
1.158000e+03  2.699206e-01  1.039896e-02
1.312000e+03  2.853633e-01  1.096786e-02
5.809680e+02  1.953912e-01  6.854708e-03
6.583230e+02  2.075014e-01  7.487465e-03
7.459770e+02  2.202335e-01  8.138575e-03
8.453030e+02  2.335879e-01  8.797425e-03
9.578540e+02  2.475593e-01  9.451074e-03
1.085391e+03  2.621365e-01  1.008441e-02
1.229909e+03  2.773017e-01  1.068042e-02
1.393669e+03  2.930301e-01  1.122072e-02
1.579234e+03  3.092887e-01  1.168617e-02
1.000000e-01  7.750505e-03  5.083454e-03
2.900000e-01  2.581386e-02  4.984383e-03
5.200000e-01  3.291921e-02  3.073720e-03
7.800000e-01  2.989977e-02  1.813425e-03
1.120000e+00  2.274871e-02  1.101590e-03
1.550000e+00  1.536335e-02  6.777589e-04
2.210000e+00  8.095807e-03  3.660552e-04
2.000000e-02  4.139907e-01  1.651815e-03
8.000000e-02  2.814771e-01  2.380593e-03
1.400000e-01  1.913292e-01  2.729513e-03
2.100000e-01  1.218695e-01  2.657912e-03
3.000000e-01  6.816324e-02  2.222240e-03
4.100000e-01  3.348319e-02  1.612115e-03
5.800000e-01  1.112780e-02  9.031867e-04
9.000000e-01  1.372857e-03  2.891577e-04
