# W  results  stat. err
3.153000e+01  1.794931e+01  2.630558e-01
9.711000e+01  3.784167e+01  5.874533e-01
1.246900e+02  4.458525e+01  6.981915e-01
1.601000e+02  5.249822e+01  8.218884e-01
4.931400e+02  1.099715e+02  1.667672e+00
6.332100e+02  1.300975e+02  1.987632e+00
8.130500e+02  1.542719e+02  2.405780e+00
4.050000e+01  2.121305e+01  3.123854e-01
4.590000e+01  2.305578e+01  3.414419e-01
5.200000e+01  2.504842e+01  3.735940e-01
2.990000e+02  7.897508e+01  1.209566e+00
3.390000e+02  8.577293e+01  1.307810e+00
3.840000e+02  9.312783e+01  1.415096e+00
5.040000e+01  4.229980e-02  1.000879e-03
7.310000e+01  5.461975e-02  1.332282e-03
1.299000e+02  8.332504e-02  2.267986e-03
1.933000e+02  1.128921e-01  3.403901e-03
3.912000e+02  1.943335e-01  7.084919e-03
4.320000e+01  3.825041e-02  9.048907e-04
5.000000e+01  4.207684e-02  9.954015e-04
5.730000e+01  4.611125e-02  1.097644e-03
6.530000e+01  5.045486e-02  1.214455e-03
7.390000e+01  5.504327e-02  1.344562e-03
8.320000e+01  5.992032e-02  1.489675e-03
9.330000e+01  6.512671e-02  1.651672e-03
1.043000e+02  7.070003e-02  1.832554e-03
4.250000e+01  3.785244e-02  8.958863e-04
5.500000e+01  4.484782e-02  1.064938e-03
6.500000e+01  5.029334e-02  1.209996e-03
7.500000e+01  5.562455e-02  1.361501e-03
8.500000e+01  6.085481e-02  1.518230e-03
1.000000e+02  6.853283e-02  1.761338e-03
1.175000e+02  7.726667e-02  2.054812e-03
1.325000e+02  8.458262e-02  2.313159e-03
1.550000e+02  9.529420e-02  2.709958e-03
1.850000e+02  1.091411e-01  3.251975e-03
2.150000e+02  1.225477e-01  3.804067e-03
2.450000e+02  1.355605e-01  4.362245e-03
2.750000e+02  1.482157e-01  4.923391e-03
4.260000e+02  2.073608e-01  7.719695e-03
4.830000e+02  2.280157e-01  8.740106e-03
5.470000e+02  2.502797e-01  9.852555e-03
6.200000e+02  2.745879e-01  1.107340e-02
7.020000e+02  3.006431e-01  1.237950e-02
7.960000e+02  3.290431e-01  1.378900e-02
9.020000e+02  3.593769e-01  1.526565e-02
1.022000e+03  3.917781e-01  1.679628e-02
1.158000e+03  4.262777e-01  1.835807e-02
1.312000e+03  4.628105e-01  1.991944e-02
5.809680e+02  2.617281e-01  1.042725e-02
6.583230e+02  2.869217e-01  1.169259e-02
7.459770e+02  3.141155e-01  1.305066e-02
8.453030e+02  3.433639e-01  1.449060e-02
9.578540e+02  3.747008e-01  1.599639e-02
1.085391e+03  4.081365e-01  1.754647e-02
1.229909e+03  4.436524e-01  1.911347e-02
1.393669e+03  4.811966e-01  2.066436e-02
1.579234e+03  5.206800e-01  2.216087e-02
1.000000e-01  3.251879e-03  2.528632e-03
2.900000e-01  9.657097e-03  3.019252e-03
5.200000e-01  1.590705e-02  2.675405e-03
7.800000e-01  1.858846e-02  2.046489e-03
1.120000e+00  1.770870e-02  1.393584e-03
1.550000e+00  1.438095e-02  8.925459e-04
2.210000e+00  9.744749e-03  5.253557e-04
2.000000e-02  1.821889e-01  1.160365e-03
8.000000e-02  1.474059e-01  1.212245e-03
1.400000e-01  1.193327e-01  1.334836e-03
2.100000e-01  9.325933e-02  1.467816e-03
3.000000e-01  6.789637e-02  1.487562e-03
4.100000e-01  4.614537e-02  1.390957e-03
5.800000e-01  2.548998e-02  1.129164e-03
9.000000e-01  8.342758e-03  6.450897e-04
