# W  results  stat. err
3.153000e+01  6.858507e+01  1.851477e+00
9.711000e+01  1.300643e+02  3.382950e+00
1.246900e+02  1.505221e+02  3.878824e+00
1.601000e+02  1.745254e+02  4.465379e+00
4.931400e+02  3.493562e+02  8.721565e+00
6.332100e+02  4.105911e+02  1.015779e+01
8.130500e+02  4.840113e+02  1.182789e+01
4.050000e+01  7.893639e+01  2.122200e+00
4.590000e+01  8.470969e+01  2.269573e+00
5.200000e+01  9.090793e+01  2.425563e+00
2.990000e+02  2.549936e+02  6.442612e+00
3.390000e+02  2.756830e+02  6.947845e+00
3.840000e+02  2.980741e+02  7.491522e+00
5.040000e+01  1.278287e-01  1.010970e-02
7.310000e+01  1.611405e-01  1.301923e-02
1.299000e+02  2.438284e-01  2.130481e-02
1.933000e+02  3.333157e-01  3.134302e-02
3.912000e+02  5.913331e-01  6.375073e-02
4.320000e+01  1.173747e-01  9.283972e-03
5.000000e+01  1.272451e-01  1.006220e-02
5.730000e+01  1.379257e-01  1.095341e-02
6.530000e+01  1.496745e-01  1.197960e-02
7.390000e+01  1.623162e-01  1.312773e-02
8.320000e+01  1.759715e-01  1.441139e-02
9.330000e+01  1.907616e-01  1.584610e-02
1.043000e+02  2.068056e-01  1.744863e-02
4.250000e+01  1.163655e-01  9.207437e-03
5.500000e+01  1.345546e-01  1.066738e-02
6.500000e+01  1.492336e-01  1.194033e-02
7.500000e+01  1.639326e-01  1.327745e-02
8.500000e+01  1.786109e-01  1.466421e-02
1.000000e+02  2.005427e-01  1.681767e-02
1.175000e+02  2.259543e-01  1.941741e-02
1.325000e+02  2.475615e-01  2.170463e-02
1.550000e+02  2.796461e-01  2.521429e-02
1.850000e+02  3.217879e-01  3.000214e-02
2.150000e+02  3.631830e-01  3.487275e-02
2.450000e+02  4.038260e-01  3.979209e-02
2.750000e+02  4.437194e-01  4.473384e-02
4.260000e+02  6.334767e-01  6.933330e-02
4.830000e+02  7.005432e-01  7.830794e-02
5.470000e+02  7.730500e-01  8.809471e-02
6.200000e+02  8.523136e-01  9.884034e-02
7.020000e+02  9.372155e-01  1.103445e-01
7.960000e+02  1.029493e+00  1.227710e-01
9.020000e+02  1.127525e+00  1.358049e-01
1.022000e+03  1.231389e+00  1.493344e-01
1.158000e+03  1.340735e+00  1.631623e-01
1.312000e+03  1.454809e+00  1.770135e-01
5.809680e+02  8.103772e-01  9.315226e-02
6.583230e+02  8.925218e-01  1.042930e-01
7.459770e+02  9.810365e-01  1.162600e-01
8.453030e+02  1.075856e+00  1.289618e-01
9.578540e+02  1.176772e+00  1.422615e-01
1.085391e+03  1.283414e+00  1.559733e-01
1.229909e+03  1.395227e+00  1.698599e-01
1.393669e+03  1.511450e+00  1.836327e-01
1.579234e+03  1.631101e+00  1.969558e-01
1.000000e-01  4.570528e-01  1.646334e-01
2.900000e-01  3.763185e-01  1.222800e-01
5.200000e-01  2.956693e-01  8.710515e-02
7.800000e-01  2.219417e-01  5.995006e-02
1.120000e+00  1.505128e-01  3.747531e-02
1.550000e+00  9.130148e-02  2.090380e-02
2.210000e+00  4.336596e-02  9.199077e-03
2.000000e-02  5.836011e-01  3.355406e-02
8.000000e-02  4.603473e-01  2.778792e-02
1.400000e-01  3.636197e-01  2.328971e-02
2.100000e-01  2.766344e-01  1.916736e-02
3.000000e-01  1.952066e-01  1.508891e-02
4.100000e-01  1.280878e-01  1.136590e-02
5.800000e-01  6.762292e-02  7.428214e-03
9.000000e-01  2.128456e-02  3.446080e-03
