# W  results  stat. err
3.153000e+01  1.536724e+03  2.139197e+01
9.711000e+01  1.921040e+03  2.657914e+01
1.246900e+02  2.026660e+03  2.801073e+01
1.601000e+02  2.141807e+03  2.955327e+01
4.931400e+02  2.812446e+03  3.857228e+01
6.332100e+02  3.005059e+03  4.126528e+01
8.130500e+02  3.218027e+03  4.432340e+01
4.050000e+01  1.611616e+03  2.237740e+01
4.590000e+01  1.651062e+03  2.290505e+01
5.200000e+01  1.691831e+03  2.345488e+01
2.990000e+02  2.479104e+03  3.404477e+01
3.390000e+02  2.556845e+03  3.508845e+01
3.840000e+02  2.637779e+03  3.618202e+01
5.040000e+01  1.564890e+00  2.429009e-02
7.310000e+01  1.697965e+00  2.735386e-02
1.299000e+02  1.958716e+00  3.637284e-02
1.933000e+02  2.184168e+00  4.638826e-02
3.912000e+02  2.693370e+00  7.346867e-02
4.320000e+01  1.517018e+00  2.357831e-02
5.000000e+01  1.562314e+00  2.424545e-02
5.730000e+01  1.607918e+00  2.512791e-02
6.530000e+01  1.654842e+00  2.621620e-02
7.390000e+01  1.702256e+00  2.747362e-02
8.320000e+01  1.750524e+00  2.889603e-02
9.330000e+01  1.799921e+00  3.048472e-02
1.043000e+02  1.850659e+00  3.224365e-02
4.250000e+01  1.512182e+00  2.352163e-02
5.500000e+01  1.593858e+00  2.483591e-02
6.500000e+01  1.653134e+00  2.617373e-02
7.500000e+01  1.708119e+00  2.763907e-02
8.500000e+01  1.759544e+00  2.917650e-02
1.000000e+02  1.831175e+00  3.155367e-02
1.175000e+02  1.907952e+00  3.437156e-02
1.325000e+02  1.969024e+00  3.679178e-02
1.550000e+02  2.053973e+00  4.039517e-02
1.850000e+02  2.157269e+00  4.510749e-02
2.150000e+02  2.251565e+00  4.968484e-02
2.450000e+02  2.338670e+00  5.411234e-02
2.750000e+02  2.419865e+00  5.838421e-02
4.260000e+02  2.765679e+00  7.755200e-02
4.830000e+02  2.876874e+00  8.383630e-02
5.470000e+02  2.992698e+00  9.032886e-02
6.200000e+02  3.115189e+00  9.706096e-02
7.020000e+02  3.242690e+00  1.038409e-01
7.960000e+02  3.378019e+00  1.106955e-01
9.020000e+02  3.519188e+00  1.173798e-01
1.022000e+03  3.666957e+00  1.237760e-01
1.158000e+03  3.821697e+00  1.297287e-01
1.312000e+03  3.983480e+00  1.350597e-01
5.809680e+02  3.050858e+00  9.354714e-02
6.583230e+02  3.175988e+00  1.003279e-01
7.459770e+02  3.307314e+00  1.071634e-01
8.453030e+02  3.445053e+00  1.139342e-01
9.578540e+02  3.589416e+00  1.205015e-01
1.085391e+03  3.740615e+00  1.267094e-01
1.229909e+03  3.898856e+00  1.323891e-01
1.393669e+03  4.064343e+00  1.373633e-01
1.579234e+03  4.237272e+00  1.414530e-01
1.000000e-01  2.639015e-01  1.433435e-01
2.900000e-01  3.602358e-01  8.265758e-02
5.200000e-01  3.046253e-01  3.745892e-02
7.800000e-01  1.940072e-01  1.566250e-02
1.120000e+00  9.821743e-02  5.936730e-03
1.550000e+00  4.484850e-02  2.366203e-03
2.210000e+00  2.089878e-02  1.040340e-03
2.000000e-02  1.061632e+01  9.646650e-02
8.000000e-02  6.850583e+00  7.440036e-02
1.400000e-01  4.438470e+00  6.166760e-02
2.100000e-01  2.687407e+00  5.026359e-02
3.000000e-01  1.419172e+00  3.640004e-02
4.100000e-01  6.564143e-01  2.330351e-02
5.800000e-01  2.033172e-01  1.106134e-02
9.000000e-01  2.403593e-02  2.717881e-03
