# W  results  stat. err
3.153000e+01  8.899148e+03  2.117735e+02
9.711000e+01  1.036423e+04  2.424067e+02
1.246900e+02  1.073733e+04  2.503499e+02
1.601000e+02  1.113132e+04  2.585054e+02
4.931400e+02  1.321540e+04  3.004036e+02
6.332100e+02  1.376126e+04  3.117074e+02
8.130500e+02  1.434304e+04  3.241179e+02
4.050000e+01  9.198872e+03  2.176282e+02
4.590000e+01  9.353858e+03  2.207918e+02
5.200000e+01  9.511995e+03  2.240905e+02
2.990000e+02  1.221946e+04  2.803462e+02
3.390000e+02  1.245811e+04  2.851110e+02
3.840000e+02  1.270228e+04  2.900057e+02
5.040000e+01  6.649413e+00  4.205102e-01
7.310000e+01  7.128386e+00  4.699396e-01
1.299000e+02  8.172127e+00  6.321499e-01
1.933000e+02  9.103132e+00  8.182730e-01
3.912000e+02  1.112058e+01  1.316386e+00
4.320000e+01  6.496546e+00  4.116038e-01
5.000000e+01  6.640851e+00  4.198837e-01
5.730000e+01  6.797152e+00  4.330768e-01
6.530000e+01  6.966657e+00  4.507051e-01
7.390000e+01  7.144740e+00  4.719966e-01
8.320000e+01  7.331385e+00  4.967651e-01
9.330000e+01  7.526655e+00  5.249697e-01
1.043000e+02  7.730571e+00  5.566437e-01
4.250000e+01  6.481931e+00  4.110615e-01
5.500000e+01  6.747966e+00  4.285573e-01
6.500000e+01  6.960359e+00  4.500001e-01
7.500000e+01  7.167150e+00  4.748467e-01
8.500000e+01  7.366756e+00  5.017092e-01
1.000000e+02  7.651926e+00  5.441731e-01
1.175000e+02  7.963758e+00  5.953964e-01
1.325000e+02  8.214579e+00  6.398730e-01
1.550000e+02  8.565433e+00  7.066045e-01
1.850000e+02  8.992292e+00  7.943737e-01
2.150000e+02  9.379753e+00  8.797941e-01
2.450000e+02  9.734151e+00  9.622904e-01
2.750000e+02  1.006040e+01  1.041558e+00
4.260000e+02  1.138898e+01  1.388802e+00
4.830000e+02  1.179073e+01  1.498038e+00
5.470000e+02  1.219421e+01  1.607552e+00
6.200000e+02  1.260337e+01  1.716779e+00
7.020000e+02  1.300930e+01  1.821384e+00
7.960000e+02  1.341713e+01  1.920363e+00
9.020000e+02  1.381670e+01  2.008624e+00
1.022000e+03  1.420615e+01  2.083119e+00
1.158000e+03  1.458209e+01  2.140449e+00
1.312000e+03  1.494015e+01  2.177293e+00
5.809680e+02  1.239078e+01  1.660370e+00
6.583230e+02  1.279952e+01  1.767927e+00
7.459770e+02  1.320705e+01  1.870306e+00
8.453030e+02  1.361019e+01  1.964277e+00
9.578540e+02  1.400548e+01  2.046383e+00
1.085391e+03  1.438918e+01  2.113090e+00
1.229909e+03  1.475732e+01  2.160968e+00
1.393669e+03  1.510572e+01  2.186909e+00
1.579234e+03  1.543005e+01  2.188355e+00
1.000000e-01  3.603013e+01  7.683510e+00
2.900000e-01  2.561915e+01  3.466972e+00
5.200000e-01  1.623531e+01  1.856066e+00
7.800000e-01  9.391013e+00  8.976141e-01
1.120000e+00  4.533120e+00  3.912894e-01
1.550000e+00  1.902259e+00  1.671995e-01
2.210000e+00  5.652076e-01  4.970887e-02
2.000000e-02  6.024387e+01  2.932270e+00
8.000000e-02  3.238055e+01  1.751902e+00
1.400000e-01  1.737490e+01  1.143740e+00
2.100000e-01  8.374709e+00  7.379319e-01
3.000000e-01  3.245049e+00  4.285096e-01
4.100000e-01  9.913205e-01  2.172739e-01
5.800000e-01  1.439563e-01  7.244336e-02
9.000000e-01  2.883581e-03  9.139585e-03
