# W  results  stat. err
3.153000e+01  3.234217e+03  5.833975e+01
9.711000e+01  1.289389e+04  2.047711e+02
1.246900e+02  1.711862e+04  2.630743e+02
1.601000e+02  2.236484e+04  3.316834e+02
4.931400e+02  6.267209e+04  7.907270e+02
6.332100e+02  7.645728e+04  9.377981e+02
8.130500e+02  9.253081e+04  1.109682e+03
4.050000e+01  4.423102e+03  7.765107e+01
4.590000e+01  5.173996e+03  8.960852e+01
5.200000e+01  6.046828e+03  1.033043e+02
2.990000e+02  4.087443e+04  5.521488e+02
3.390000e+02  4.569045e+04  6.060827e+02
3.840000e+02  5.088718e+04  6.633284e+02
5.040000e+01  4.749405e+00  2.436189e-01
7.310000e+01  7.829912e+00  3.952897e-01
1.299000e+02  1.742776e+01  9.075884e-01
1.933000e+02  3.066031e+01  1.665226e+00
3.912000e+02  8.390665e+01  4.878843e+00
4.320000e+01  3.881000e+00  2.027212e-01
5.000000e+01  4.699700e+00  2.412516e-01
5.730000e+01  5.632788e+00  2.861646e-01
6.530000e+01  6.716034e+00  3.394316e-01
7.390000e+01  7.947256e+00  4.012322e-01
8.320000e+01  9.352118e+00  4.731540e-01
9.330000e+01  1.095942e+01  5.570226e-01
1.043000e+02  1.280119e+01  6.549121e-01
4.250000e+01  3.799608e+00  1.989419e-01
5.500000e+01  5.332946e+00  2.716267e-01
6.500000e+01  6.674310e+00  3.373596e-01
7.500000e+01  8.109527e+00  4.094671e-01
8.500000e+01  9.632481e+00  4.876684e-01
1.000000e+02  1.207023e+01  6.158516e-01
1.175000e+02  1.512962e+01  7.809912e-01
1.325000e+02  1.792267e+01  9.350995e-01
1.550000e+02  2.238463e+01  1.186514e+00
1.850000e+02  2.879873e+01  1.556414e+00
2.150000e+02  3.569371e+01  1.961973e+00
2.450000e+02  4.302435e+01  2.399267e+00
2.750000e+02  5.075299e+01  2.864765e+00
4.260000e+02  9.469539e+01  5.532529e+00
4.830000e+02  1.130995e+02  6.639495e+00
5.470000e+02  1.347401e+02  7.923525e+00
6.200000e+02  1.605379e+02  9.424196e+00
7.020000e+02  1.907570e+02  1.113581e+01
7.960000e+02  2.267992e+02  1.310819e+01
9.020000e+02  2.689826e+02  1.531930e+01
1.022000e+03  3.184046e+02  1.777734e+01
1.158000e+03  3.762000e+02  2.047598e+01
1.312000e+03  4.435154e+02  2.339181e+01
5.809680e+02  1.466053e+02  8.618041e+00
6.583230e+02  1.745080e+02  1.022188e+01
7.459770e+02  2.074455e+02  1.205856e+01
8.453030e+02  2.462318e+02  1.413984e+01
9.578540e+02  2.917836e+02  1.647091e+01
1.085391e+03  3.451288e+02  1.904827e+01
1.229909e+03  4.074096e+02  2.185741e+01
1.393669e+03  4.798855e+02  2.487068e+01
1.579234e+03  5.639327e+02  2.804551e+01
1.000000e-01  1.979755e+01  4.280162e+00
2.900000e-01  1.575816e+01  2.233473e+00
5.200000e-01  1.149789e+01  1.224223e+00
7.800000e-01  8.032632e+00  7.044658e-01
1.120000e+00  5.022635e+00  4.070297e-01
1.550000e+00  2.731925e+00  2.281195e-01
2.210000e+00  1.145063e+00  9.549987e-02
2.000000e-02  6.612852e+01  2.327584e+00
8.000000e-02  3.489523e+01  1.410886e+00
1.400000e-01  1.921611e+01  9.327543e-01
2.100000e-01  9.877838e+00  6.187546e-01
3.000000e-01  4.288297e+00  3.869720e-01
4.100000e-01  1.596269e+00  2.260817e-01
5.800000e-01  3.492080e-01  9.908306e-02
9.000000e-01  1.376708e-02  1.773653e-02
