# W  results  stat. err
3.153000e+01  8.888995e+03  1.668400e+02
9.711000e+01  1.314971e+04  2.386812e+02
1.246900e+02  1.440606e+04  2.596374e+02
1.601000e+02  1.581075e+04  2.825144e+02
4.931400e+02  2.452574e+04  4.165872e+02
6.332100e+02  2.714677e+04  4.556547e+02
8.130500e+02  3.008514e+04  4.992559e+02
4.050000e+01  9.675883e+03  1.798208e+02
4.590000e+01  1.009954e+04  1.869251e+02
5.200000e+01  1.054374e+04  1.944305e+02
2.990000e+02  2.009809e+04  3.496595e+02
3.390000e+02  2.111625e+04  3.652025e+02
3.840000e+02  2.218616e+04  3.814230e+02
5.040000e+01  1.155065e+01  6.413781e-01
7.310000e+01  1.340719e+01  7.618608e-01
1.299000e+02  1.697938e+01  1.073526e+00
1.933000e+02  2.011727e+01  1.410072e+00
3.912000e+02  2.767359e+01  2.343015e+00
4.320000e+01  1.086374e+01  6.060350e-01
5.000000e+01  1.151405e+01  6.393565e-01
5.730000e+01  1.215757e+01  6.770082e-01
6.530000e+01  1.281143e+01  7.195833e-01
7.390000e+01  1.346627e+01  7.662250e-01
8.320000e+01  1.412902e+01  8.171969e-01
9.330000e+01  1.480508e+01  8.728139e-01
1.043000e+02  1.549874e+01  9.334071e-01
4.250000e+01  1.079349e+01  6.027426e-01
5.500000e+01  1.196015e+01  6.649908e-01
6.500000e+01  1.278775e+01  7.179696e-01
7.500000e+01  1.354694e+01  7.722324e-01
8.500000e+01  1.425259e+01  8.270974e-01
1.000000e+02  1.523237e+01  9.097325e-01
1.175000e+02  1.628278e+01  1.005874e+00
1.325000e+02  1.712115e+01  1.087648e+00
1.550000e+02  1.829471e+01  1.208791e+00
1.850000e+02  1.973792e+01  1.367010e+00
2.150000e+02  2.107496e+01  1.521150e+00
2.450000e+02  2.232950e+01  1.671095e+00
2.750000e+02  2.351772e+01  1.816841e+00
4.260000e+02  2.881620e+01  2.489309e+00
4.830000e+02  3.061252e+01  2.718415e+00
5.470000e+02  3.253692e+01  2.960908e+00
6.200000e+02  3.463464e+01  3.219696e+00
7.020000e+02  3.689023e+01  3.489432e+00
7.960000e+02  3.936913e+01  3.773621e+00
9.020000e+02  4.205310e+01  4.064978e+00
1.022000e+03  4.497568e+01  4.361361e+00
1.158000e+03  4.816698e+01  4.659095e+00
1.312000e+03  5.165461e+01  4.953237e+00
5.809680e+02  3.352471e+01  3.083606e+00
6.583230e+02  3.570082e+01  3.348412e+00
7.459770e+02  3.806282e+01  3.625571e+00
8.453030e+02  4.063080e+01  3.912792e+00
9.578540e+02  4.342727e+01  4.207116e+00
1.085391e+03  4.647764e+01  4.504890e+00
1.229909e+03  4.981056e+01  4.801764e+00
1.393669e+03  5.345841e+01  5.092711e+00
1.579234e+03  5.745789e+01  5.372096e+00
1.000000e-01  4.152575e+01  9.150375e+00
2.900000e-01  3.033538e+01  5.053115e+00
5.200000e-01  2.012729e+01  2.520954e+00
7.800000e-01  1.238981e+01  1.269713e+00
1.120000e+00  6.570072e+00  6.263921e-01
1.550000e+00  3.002117e+00  2.627883e-01
2.210000e+00  1.033559e+00  8.386614e-02
2.000000e-02  8.882104e+01  3.905732e+00
8.000000e-02  5.611505e+01  2.596947e+00
1.400000e-01  3.547837e+01  1.813682e+00
2.100000e-01  2.078828e+01  1.240839e+00
3.000000e-01  1.044979e+01  7.855164e-01
4.100000e-01  4.492159e+00  4.612338e-01
5.800000e-01  1.195434e+00  2.062358e-01
9.000000e-01  8.507851e-02  4.655407e-02
