# W  results  stat. err
3.153000e+01  1.023694e+05  1.154700e+03
9.711000e+01  1.160796e+05  1.306701e+03
1.246900e+02  1.196508e+05  1.346956e+03
1.601000e+02  1.234273e+05  1.388762e+03
4.931400e+02  1.434660e+05  1.612206e+03
6.332100e+02  1.487325e+05  1.674794e+03
8.130500e+02  1.543536e+05  1.744418e+03
4.050000e+01  1.051017e+05  1.183393e+03
4.590000e+01  1.065341e+05  1.198968e+03
5.200000e+01  1.080071e+05  1.215259e+03
2.990000e+02  1.338764e+05  1.503433e+03
3.390000e+02  1.361720e+05  1.528986e+03
3.840000e+02  1.385222e+05  1.555427e+03
5.040000e+01  2.632216e+02  2.823243e+00
7.310000e+01  2.817701e+02  3.099220e+00
1.299000e+02  3.191370e+02  3.930694e+00
1.933000e+02  3.515229e+02  4.829691e+00
3.912000e+02  4.229126e+02  7.112596e+00
4.320000e+01  2.567659e+02  2.765960e+00
5.000000e+01  2.628704e+02  2.819458e+00
5.730000e+01  2.691414e+02  2.896456e+00
6.530000e+01  2.756893e+02  2.994794e+00
7.390000e+01  2.823778e+02  3.110264e+00
8.320000e+01  2.892402e+02  3.241784e+00
9.330000e+01  2.963027e+02  3.388921e+00
1.043000e+02  3.035844e+02  3.551554e+00
4.250000e+01  2.561233e+02  2.761879e+00
5.500000e+01  2.671969e+02  2.870573e+00
6.500000e+01  2.754496e+02  2.990919e+00
7.500000e+01  2.832088e+02  3.125531e+00
8.500000e+01  2.905273e+02  3.267758e+00
1.000000e+02  3.007856e+02  3.487816e+00
1.175000e+02  3.118266e+02  3.747483e+00
1.325000e+02  3.206215e+02  3.968905e+00
1.550000e+02  3.328486e+02  4.295414e+00
1.850000e+02  3.476738e+02  4.716435e+00
2.150000e+02  3.611404e+02  5.118914e+00
2.450000e+02  3.735061e+02  5.502264e+00
2.750000e+02  3.849581e+02  5.866722e+00
4.260000e+02  4.327695e+02  7.439056e+00
4.830000e+02  4.477711e+02  7.932487e+00
5.470000e+02  4.631886e+02  8.430601e+00
6.200000e+02  4.792544e+02  8.934062e+00
7.020000e+02  4.957087e+02  9.426794e+00
7.960000e+02  5.128670e+02  9.908852e+00
9.020000e+02  5.304232e+02  1.036104e+01
1.022000e+03  5.484197e+02  1.077372e+01
1.158000e+03  5.668430e+02  1.113499e+01
1.312000e+03  5.856384e+02  1.143206e+01
5.809680e+02  4.708479e+02  8.672980e+00
6.583230e+02  4.871352e+02  9.173351e+00
7.459770e+02  5.039421e+02  9.662597e+00
8.453030e+02  5.212475e+02  1.013035e+01
9.578540e+02  5.390249e+02  1.056518e+01
1.085391e+03  5.572435e+02  1.095495e+01
1.229909e+03  5.758668e+02  1.128708e+01
1.393669e+03  5.948530e+02  1.154914e+01
1.579234e+03  6.141542e+02  1.172930e+01
1.000000e-01  2.155351e+01  1.620790e+01
2.900000e-01  1.520335e+01  6.633899e+00
5.200000e-01  1.222642e+01  2.960477e+00
7.800000e-01  8.803949e+00  1.232558e+00
1.120000e+00  5.645114e+00  4.571405e-01
1.550000e+00  3.624403e+00  1.986032e-01
2.210000e+00  2.395233e+00  1.145354e-01
2.000000e-02  1.839393e+03  1.631455e+01
8.000000e-02  1.093035e+03  9.158666e+00
1.400000e-01  6.880359e+02  6.140261e+00
2.100000e-01  4.198099e+02  4.404067e+00
3.000000e-01  2.306614e+02  3.115506e+00
4.100000e-01  1.148499e+02  2.090577e+00
5.800000e-01  4.066545e+01  1.119606e+00
9.000000e-01  5.944045e+00  3.368671e-01
