# W  results  stat. err
3.153000e+01  7.257664e+02  2.192688e+01
9.711000e+01  1.209155e+03  3.520483e+01
1.246900e+02  1.357748e+03  3.927132e+01
1.601000e+02  1.526144e+03  4.384964e+01
4.931400e+02  2.627261e+03  7.316196e+01
6.332100e+02  2.978644e+03  8.234531e+01
8.130500e+02  3.384172e+03  9.286590e+01
4.050000e+01  8.119068e+02  2.428269e+01
4.590000e+01  8.589835e+02  2.557457e+01
5.200000e+01  9.088167e+02  2.694427e+01
2.990000e+02  2.055276e+03  5.805254e+01
3.390000e+02  2.184451e+03  6.148440e+01
3.840000e+02  2.321695e+03  6.511747e+01
5.040000e+01  9.800445e-01  7.921047e-02
7.310000e+01  1.176966e+00  9.653661e-02
1.299000e+02  1.600850e+00  1.430087e-01
1.933000e+02  2.005914e+00  1.952768e-01
3.912000e+02  3.037066e+00  3.478301e-01
4.320000e+01  9.124284e-01  7.420749e-02
5.000000e+01  9.763640e-01  7.892329e-02
5.730000e+01  1.042266e+00  8.429159e-02
6.530000e+01  1.111699e+00  9.041087e-02
7.390000e+01  1.183537e+00  9.717167e-02
8.320000e+01  1.258392e+00  1.046248e-01
9.330000e+01  1.336792e+00  1.128299e-01
1.043000e+02  1.419186e+00  1.218506e-01
4.250000e+01  9.056910e-01  7.374334e-02
5.500000e+01  1.021783e+00  8.257367e-02
6.500000e+01  1.109143e+00  9.017801e-02
7.500000e+01  1.192536e+00  9.804663e-02
8.500000e+01  1.272574e+00  1.060800e-01
1.000000e+02  1.387323e+00  1.183163e-01
1.175000e+02  1.514469e+00  1.327434e-01
1.325000e+02  1.618613e+00  1.451626e-01
1.550000e+02  1.767803e+00  1.637895e-01
1.850000e+02  1.955801e+00  1.884881e-01
2.150000e+02  2.133513e+00  2.129108e-01
2.450000e+02  2.302647e+00  2.369748e-01
2.750000e+02  2.464449e+00  2.606264e-01
4.260000e+02  3.195107e+00  3.725071e-01
4.830000e+02  3.443173e+00  4.114713e-01
5.470000e+02  3.707732e+00  4.530897e-01
6.200000e+02  3.993947e+00  4.978778e-01
7.020000e+02  4.298422e+00  5.449110e-01
7.960000e+02  4.628373e+00  5.947861e-01
9.020000e+02  4.979404e+00  6.461899e-01
1.022000e+03  5.353657e+00  6.986815e-01
1.158000e+03  5.752287e+00  7.515253e-01
1.312000e+03  6.175576e+00  8.037342e-01
5.809680e+02  3.842831e+00  4.742802e-01
6.583230e+02  4.138331e+00  5.202807e-01
7.459770e+02  4.455148e+00  5.687663e-01
8.453030e+02  4.794226e+00  6.193103e-01
9.578540e+02  5.156443e+00  6.713435e-01
1.085391e+03  5.542599e+00  7.241482e-01
1.229909e+03  5.953389e+00  7.768557e-01
1.393669e+03  6.389380e+00  8.284526e-01
1.579234e+03  6.850988e+00  8.777963e-01
1.000000e-01  5.476427e+00  1.575738e+00
2.900000e-01  3.797210e+00  9.677224e-01
5.200000e-01  2.432972e+00  5.393715e-01
7.800000e-01  1.448072e+00  2.812597e-01
1.120000e+00  7.183280e-01  1.235844e-01
1.550000e+00  2.932388e-01  4.507114e-02
2.210000e+00  8.194718e-02  1.150194e-02
2.000000e-02  5.629535e+00  3.720625e-01
8.000000e-02  4.122518e+00  2.832204e-01
1.400000e-01  3.016016e+00  2.181897e-01
2.100000e-01  2.091810e+00  1.629587e-01
3.000000e-01  1.304019e+00  1.136909e-01
4.100000e-01  7.292665e-01  7.440311e-02
5.800000e-01  2.939504e-01  3.929339e-02
9.000000e-01  5.098803e-02  1.215046e-02
