# W  results  stat. err
3.153000e+01  1.402379e+03  3.700228e+01
9.711000e+01  3.679798e+03  8.939871e+01
1.246900e+02  4.527654e+03  1.081958e+02
1.601000e+02  5.563918e+03  1.303709e+02
4.931400e+02  1.379012e+04  2.898999e+02
6.332100e+02  1.677308e+04  3.445865e+02
8.130500e+02  2.034659e+04  4.094797e+02
4.050000e+01  1.749187e+03  4.502406e+01
4.590000e+01  1.950374e+03  4.969007e+01
5.200000e+01  2.171908e+03  5.482982e+01
2.990000e+02  9.253535e+03  2.044198e+02
3.390000e+02  1.023611e+04  2.232961e+02
3.840000e+02  1.130890e+04  2.436389e+02
5.040000e+01  2.091845e+00  1.606558e-01
7.310000e+01  2.955267e+00  2.256019e-01
1.299000e+02  5.298713e+00  4.244948e-01
1.933000e+02  8.108049e+00  6.881383e-01
3.912000e+02  1.741312e+01  1.649284e+00
4.320000e+01  1.830338e+00  1.425426e-01
5.000000e+01  2.077142e+00  1.596130e-01
5.730000e+01  2.348489e+00  1.792510e-01
6.530000e+01  2.652620e+00  2.021136e-01
7.390000e+01  2.986626e+00  2.280731e-01
8.320000e+01  3.355217e+00  2.575934e-01
9.330000e+01  3.763341e+00  2.911998e-01
1.043000e+02  4.216147e+00  3.294717e-01
4.250000e+01  1.805288e+00  1.408615e-01
5.500000e+01  2.262327e+00  1.729297e-01
6.500000e+01  2.641096e+00  2.012330e-01
7.500000e+01  3.029837e+00  2.314891e-01
8.500000e+01  3.427380e+00  2.634689e-01
1.000000e+02  4.038168e+00  3.143132e-01
1.175000e+02  4.769707e+00  3.774912e-01
1.325000e+02  5.410644e+00  4.345674e-01
1.550000e+02  6.392324e+00  5.246099e-01
1.850000e+02  7.732163e+00  6.517314e-01
2.150000e+02  9.099670e+00  7.855215e-01
2.450000e+02  1.048825e+01  9.246983e-01
2.750000e+02  1.189267e+01  1.068184e+00
4.260000e+02  1.907549e+01  1.827378e+00
4.830000e+02  2.179448e+01  2.119865e+00
5.470000e+02  2.483169e+01  2.446786e+00
6.200000e+02  2.826368e+01  2.814468e+00
7.020000e+02  3.206526e+01  3.217386e+00
7.960000e+02  3.634077e+01  3.662552e+00
9.020000e+02  4.104446e+01  4.139788e+00
1.022000e+03  4.620853e+01  4.645642e+00
1.158000e+03  5.184726e+01  5.173134e+00
1.312000e+03  5.795521e+01  5.711776e+00
5.809680e+02  2.643360e+01  2.618750e+00
6.583230e+02  3.004808e+01  3.004291e+00
7.459770e+02  3.407714e+01  3.428062e+00
8.453030e+02  3.854467e+01  3.887952e+00
9.578540e+02  4.346979e+01  4.379897e+00
1.085391e+03  4.886533e+01  4.897603e+00
1.229909e+03  5.473588e+01  5.432322e+00
1.393669e+03  6.107582e+01  5.972767e+00
1.579234e+03  6.786730e+01  6.505190e+00
1.000000e-01  1.494622e+01  4.586758e+00
2.900000e-01  7.318722e+00  1.962849e+00
5.200000e-01  3.376722e+00  7.410316e-01
7.800000e-01  1.532211e+00  2.708778e-01
1.120000e+00  6.207835e-01  9.432336e-02
1.550000e+00  2.505322e-01  3.465657e-02
2.210000e+00  1.061159e-01  1.534669e-02
2.000000e-02  1.811338e+01  1.201970e+00
8.000000e-02  1.188281e+01  8.096440e-01
1.400000e-01  7.851567e+00  5.593806e-01
2.100000e-01  4.876405e+00  3.733842e-01
3.000000e-01  2.663755e+00  2.296443e-01
4.100000e-01  1.279833e+00  1.310888e-01
5.800000e-01  4.134937e-01  5.698089e-02
9.000000e-01  4.717942e-02  1.173956e-02
