# W  results  stat. err
3.153000e+01  1.383156e+04  2.134305e+02
9.711000e+01  4.716372e+04  6.112556e+02
1.246900e+02  5.917040e+04  7.357786e+02
1.601000e+02  7.307802e+04  8.727178e+02
4.931400e+02  1.625113e+05  1.662130e+03
6.332100e+02  1.896232e+05  1.891042e+03
8.130500e+02  2.202034e+05  2.150875e+03
4.050000e+01  1.872873e+04  2.791184e+02
4.590000e+01  2.164986e+04  3.167072e+02
5.200000e+01  2.490774e+04  3.574386e+02
2.990000e+02  1.168367e+05  1.271315e+03
3.390000e+02  1.273287e+05  1.362405e+03
3.840000e+02  1.383632e+05  1.457142e+03
5.040000e+01  2.194164e+01  9.044822e-01
7.310000e+01  4.129859e+01  1.648716e+00
1.299000e+02  1.099402e+02  4.398890e+00
1.933000e+02  2.149656e+02  8.786324e+00
3.912000e+02  6.846098e+02  2.897134e+01
4.320000e+01  1.690520e+01  7.137483e-01
5.000000e+01  2.164729e+01  8.933037e-01
5.730000e+01  2.728116e+01  1.107987e+00
6.530000e+01  3.407502e+01  1.368915e+00
7.390000e+01  4.207204e+01  1.678813e+00
8.320000e+01  5.149575e+01  2.047529e+00
9.330000e+01  6.260547e+01  2.486610e+00
1.043000e+02  7.569833e+01  3.009425e+00
4.250000e+01  1.644557e+01  6.963947e-01
5.500000e+01  2.544679e+01  1.037918e+00
6.500000e+01  3.380886e+01  1.358652e+00
7.500000e+01  4.314527e+01  1.720618e+00
8.500000e+01  5.341004e+01  2.122861e+00
1.000000e+02  7.045974e+01  2.799596e+00
1.175000e+02  9.271546e+01  3.696361e+00
1.325000e+02  1.136989e+02  4.553040e+00
1.550000e+02  1.482662e+02  5.982639e+00
1.850000e+02  1.997159e+02  8.141234e+00
2.150000e+02  2.567951e+02  1.056495e+01
2.450000e+02  3.190399e+02  1.322959e+01
2.750000e+02  3.860501e+02  1.611257e+01
4.260000e+02  7.845317e+02  3.324345e+01
4.830000e+02  9.572018e+02  4.056031e+01
5.470000e+02  1.163089e+03  4.915635e+01
6.200000e+02  1.411630e+03  5.932553e+01
7.020000e+02  1.706031e+03  7.105964e+01
7.960000e+02  2.060613e+03  8.473356e+01
9.020000e+02  2.479105e+03  1.002293e+02
1.022000e+03  2.972816e+03  1.176371e+02
1.158000e+03  3.553347e+03  1.369465e+02
1.312000e+03  4.232221e+03  1.580243e+02
5.809680e+02  1.277032e+03  5.384758e+01
6.583230e+02  1.547347e+03  6.477754e+01
7.459770e+02  1.869809e+03  7.743796e+01
8.453030e+02  2.253000e+03  9.194291e+01
9.578540e+02  2.706498e+03  1.083625e+02
1.085391e+03  3.240905e+03  1.267063e+02
1.229909e+03  3.867816e+03  1.469056e+02
1.393669e+03  4.599765e+03  1.687959e+02
1.579234e+03  5.450110e+03  1.921017e+02
1.000000e-01  8.767315e+01  1.636861e+01
2.900000e-01  4.574634e+01  4.445400e+00
5.200000e-01  2.217354e+01  1.703553e+00
7.800000e-01  1.031474e+01  7.105992e-01
1.120000e+00  4.236086e+00  3.008981e-01
1.550000e+00  1.798057e+00  1.343496e-01
2.210000e+00  8.690705e-01  7.291363e-02
2.000000e-02  4.633391e+02  1.437093e+01
8.000000e-02  1.789814e+02  6.527368e+00
1.400000e-01  7.562691e+01  3.621894e+00
2.100000e-01  2.854905e+01  2.007268e+00
3.000000e-01  7.891571e+00  9.218759e-01
4.100000e-01  1.614253e+00  3.609570e-01
5.800000e-01  8.781381e-02  7.482720e-02
9.000000e-01  3.766976e-02  2.695797e-02
