# W  results  stat. err
3.153000e+01  9.598116e+03  1.970433e+02
9.711000e+01  2.822459e+04  4.799812e+02
1.246900e+02  3.495218e+04  5.708588e+02
1.601000e+02  4.292255e+04  6.744993e+02
4.931400e+02  9.817155e+04  1.358827e+03
6.332100e+02  1.156102e+05  1.580794e+03
8.130500e+02  1.352027e+05  1.840678e+03
4.050000e+01  1.242233e+04  2.446875e+02
4.590000e+01  1.407516e+04  2.714806e+02
5.200000e+01  1.590059e+04  3.002963e+02
2.990000e+02  6.925418e+04  1.001944e+03
3.390000e+02  7.580236e+04  1.082196e+03
3.840000e+02  8.276077e+04  1.167649e+03
5.040000e+01  1.434396e+01  8.400702e-01
7.310000e+01  2.330820e+01  1.342026e+00
1.299000e+02  4.960149e+01  2.950814e+00
1.933000e+02  8.318377e+01  5.179150e+00
3.912000e+02  2.017352e+02  1.359647e+01
4.320000e+01  1.175383e+01  7.016557e-01
5.000000e+01  1.419653e+01  8.320997e-01
5.730000e+01  1.694850e+01  9.825386e-01
6.530000e+01  2.010396e+01  1.158999e+00
7.390000e+01  2.364351e+01  1.361385e+00
8.320000e+01  2.762675e+01  1.594119e+00
9.330000e+01  3.211820e+01  1.862148e+00
1.043000e+02  3.718690e+01  2.170923e+00
4.250000e+01  1.150947e+01  6.887844e-01
5.500000e+01  1.606773e+01  9.340191e-01
6.500000e+01  1.998316e+01  1.152172e+00
7.500000e+01  2.410652e+01  1.388179e+00
8.500000e+01  2.841506e+01  1.640752e+00
1.000000e+02  3.518471e+01  2.048206e+00
1.175000e+02  4.348786e+01  2.562922e+00
1.325000e+02  5.090541e+01  3.034412e+00
1.550000e+02  6.247706e+01  3.788048e+00
1.850000e+02  7.860216e+01  4.867431e+00
2.150000e+02  9.537497e+01  6.017434e+00
2.450000e+02  1.126700e+02  7.224534e+00
2.750000e+02  1.303889e+02  8.477258e+00
4.260000e+02  2.236473e+02  1.517209e+01
4.830000e+02  2.598392e+02  1.776080e+01
5.470000e+02  3.007342e+02  2.065180e+01
6.200000e+02  3.474819e+02  2.389554e+01
7.020000e+02  3.998764e+02  2.743611e+01
7.960000e+02  4.595234e+02  3.132600e+01
9.020000e+02  5.259848e+02  3.546521e+01
1.022000e+03  5.999371e+02  3.981170e+01
1.158000e+03  6.818534e+02  4.429184e+01
1.312000e+03  7.719725e+02  4.880206e+01
5.809680e+02  3.224861e+02  2.217016e+01
6.583230e+02  3.719976e+02  2.556566e+01
7.459770e+02  4.278513e+02  2.928017e+01
8.453030e+02  4.905559e+02  3.328527e+01
9.578540e+02  5.605894e+02  3.753397e+01
1.085391e+03  6.383818e+02  4.195884e+01
1.229909e+03  7.242918e+02  4.647095e+01
1.393669e+03  8.185830e+02  5.096022e+01
1.579234e+03  9.213965e+02  5.529752e+01
1.000000e-01  8.410346e+01  1.677119e+01
2.900000e-01  3.714137e+01  5.149741e+00
5.200000e-01  1.547054e+01  1.624478e+00
7.800000e-01  6.440937e+00  6.149860e-01
1.120000e+00  2.540503e+00  2.487564e-01
1.550000e+00  1.159702e+00  1.177699e-01
2.210000e+00  6.407691e-01  7.364590e-02
2.000000e-02  2.179674e+02  1.018643e+01
8.000000e-02  1.070996e+02  5.537920e+00
1.400000e-01  5.392896e+01  3.254506e+00
2.100000e-01  2.471273e+01  1.856954e+00
3.000000e-01  9.201097e+00  9.366956e-01
4.100000e-01  2.759878e+00  4.074904e-01
5.800000e-01  4.116078e-01  1.096828e-01
9.000000e-01  3.931571e-02  2.465541e-02
