# W  results  stat. err
3.153000e+01  1.164990e+02  2.733423e+00
9.711000e+01  2.803331e+02  6.572631e+00
1.246900e+02  3.375404e+02  7.871915e+00
1.601000e+02  4.052565e+02  9.378297e+00
4.931400e+02  9.066082e+02  2.031940e+01
6.332100e+02  1.084496e+03  2.434500e+01
8.130500e+02  1.299335e+03  2.939296e+01
4.050000e+01  1.425826e+02  3.352484e+00
4.590000e+01  1.574995e+02  3.705853e+00
5.200000e+01  1.737570e+02  4.090085e+00
2.990000e+02  6.346896e+02  1.436389e+01
3.390000e+02  6.940775e+02  1.565101e+01
3.840000e+02  7.584995e+02  1.705371e+01
5.040000e+01  5.414965e-01  2.839858e-02
7.310000e+01  7.150036e-01  3.828882e-02
1.299000e+02  1.086161e+00  6.406534e-02
1.933000e+02  1.440452e+00  9.333800e-02
3.912000e+02  2.353478e+00  1.816788e-01
4.320000e+01  4.815987e-01  2.536135e-02
5.000000e+01  5.382414e-01  2.822824e-02
5.730000e+01  5.964483e-01  3.136182e-02
6.530000e+01  6.576192e-01  3.484791e-02
7.390000e+01  7.207755e-01  3.864375e-02
8.320000e+01  7.864711e-01  4.279360e-02
9.330000e+01  8.551794e-01  4.734261e-02
1.043000e+02  9.273066e-01  5.233616e-02
4.250000e+01  4.756180e-01  2.506965e-02
5.500000e+01  5.783734e-01  3.036911e-02
6.500000e+01  6.553697e-01  3.471633e-02
7.500000e+01  7.286793e-01  3.913235e-02
8.500000e+01  7.989062e-01  4.360138e-02
1.000000e+02  8.994224e-01  5.037991e-02
1.175000e+02  1.010646e+00  5.836905e-02
1.325000e+02  1.101687e+00  6.526238e-02
1.550000e+02  1.232097e+00  7.564522e-02
1.850000e+02  1.396565e+00  8.950771e-02
2.150000e+02  1.552328e+00  1.033280e-01
2.450000e+02  1.700973e+00  1.170554e-01
2.750000e+02  1.843642e+00  1.306531e-01
4.260000e+02  2.495848e+00  1.963725e-01
4.830000e+02  2.721019e+00  2.198069e-01
5.470000e+02  2.963667e+00  2.451626e-01
6.200000e+02  3.229374e+00  2.728430e-01
7.020000e+02  3.516001e+00  3.023801e-01
7.960000e+02  3.831616e+00  3.342743e-01
9.020000e+02  4.173567e+00  3.678339e-01
1.022000e+03  4.545689e+00  4.029283e-01
1.158000e+03  4.951271e+00  4.392508e-01
1.312000e+03  5.393140e+00  4.763324e-01
5.809680e+02  3.088655e+00  2.582067e-01
6.583230e+02  3.364765e+00  2.868499e-01
7.459770e+02  3.665244e+00  3.175580e-01
8.453030e+02  3.992357e+00  3.501928e-01
9.578540e+02  4.348592e+00  3.845389e-01
1.085391e+03  4.736698e+00  4.202970e-01
1.229909e+03  5.159710e+00  4.570764e-01
1.393669e+03  5.620984e+00  4.943922e-01
1.579234e+03  6.124236e+00  5.316658e-01
1.000000e-01  7.367754e-01  1.824314e-01
2.900000e-01  5.478292e-01  1.329024e-01
5.200000e-01  3.881006e-01  9.099799e-02
7.800000e-01  2.662690e-01  5.957358e-02
1.120000e+00  1.644905e-01  3.443214e-02
1.550000e+00  9.077160e-02  1.744852e-02
2.210000e+00  3.750860e-02  6.378694e-03
2.000000e-02  1.340271e+00  6.693698e-02
8.000000e-02  1.193367e+00  5.989305e-02
1.400000e-01  1.063936e+00  5.368709e-02
2.100000e-01  9.304253e-01  4.731125e-02
3.000000e-01  7.821967e-01  4.025763e-02
4.100000e-01  6.347202e-01  3.317093e-02
5.800000e-01  4.616301e-01  2.474422e-02
9.000000e-01  2.533157e-01  1.441069e-02
