# W  results  stat. err
3.153000e+01  7.952309e+03  1.202185e+02
9.711000e+01  1.012850e+04  1.569972e+02
1.246900e+02  1.073710e+04  1.655964e+02
1.601000e+02  1.140361e+04  1.748751e+02
4.931400e+02  1.533690e+04  2.305699e+02
6.332100e+02  1.648054e+04  2.476514e+02
8.130500e+02  1.775134e+04  2.672703e+02
4.050000e+01  8.369750e+03  1.286188e+02
4.590000e+01  8.591204e+03  1.327217e+02
5.200000e+01  8.821099e+03  1.367650e+02
2.990000e+02  1.337168e+04  2.023052e+02
3.390000e+02  1.382831e+04  2.087676e+02
3.840000e+02  1.430482e+04  2.155738e+02
5.040000e+01  1.174973e+01  3.896296e-01
7.310000e+01  1.297540e+01  4.446758e-01
1.299000e+02  1.558268e+01  6.049216e-01
1.933000e+02  1.797367e+01  7.846070e-01
3.912000e+02  2.362356e+01  1.281895e+00
4.320000e+01  1.133575e+01  3.762692e-01
5.000000e+01  1.172703e+01  3.888077e-01
5.730000e+01  1.213536e+01  4.048734e-01
6.530000e+01  1.256809e+01  4.244019e-01
7.390000e+01  1.301638e+01  4.468055e-01
8.320000e+01  1.348262e+01  4.720660e-01
9.330000e+01  1.396883e+01  5.002497e-01
1.043000e+02  1.447667e+01  5.314646e-01
4.250000e+01  1.129494e+01  3.751651e-01
5.500000e+01  1.200809e+01  3.995915e-01
6.500000e+01  1.255214e+01  4.236430e-01
7.500000e+01  1.307251e+01  4.497466e-01
8.500000e+01  1.357076e+01  4.770423e-01
1.000000e+02  1.428071e+01  5.192165e-01
1.175000e+02  1.505926e+01  5.692813e-01
1.325000e+02  1.568973e+01  6.123927e-01
1.550000e+02  1.658090e+01  6.768108e-01
1.850000e+02  1.768354e+01  7.615001e-01
2.150000e+02  1.870540e+01  8.442570e-01
2.450000e+02  1.966016e+01  9.247645e-01
2.750000e+02  2.055803e+01  1.002864e+00
4.260000e+02  2.444134e+01  1.358293e+00
4.830000e+02  2.570237e+01  1.476601e+00
5.470000e+02  2.701845e+01  1.599782e+00
6.200000e+02  2.841087e+01  1.728578e+00
7.020000e+02  2.985846e+01  1.859473e+00
7.960000e+02  3.139037e+01  1.993143e+00
9.020000e+02  3.298061e+01  2.124984e+00
1.022000e+03  3.463376e+01  2.252812e+00
1.158000e+03  3.634928e+01  2.373682e+00
1.312000e+03  3.812254e+01  2.484137e+00
5.809680e+02  2.767965e+01  1.661213e+00
6.583230e+02  2.910153e+01  1.791495e+00
7.459770e+02  3.059075e+01  1.924086e+00
8.453030e+02  3.214665e+01  2.056824e+00
9.578540e+02  3.376791e+01  2.187142e+00
1.085391e+03  3.545255e+01  2.312109e+00
1.229909e+03  3.719780e+01  2.428484e+00
1.393669e+03  3.900007e+01  2.532806e+00
1.579234e+03  4.085487e+01  2.621518e+00
1.000000e-01  8.455308e+00  2.594478e+00
2.900000e-01  8.152480e+00  1.416993e+00
5.200000e-01  7.257736e+00  8.454862e-01
7.800000e-01  5.722859e+00  4.780603e-01
1.120000e+00  3.994693e+00  2.607094e-01
1.550000e+00  2.553813e+00  1.458858e-01
2.210000e+00  1.332953e+00  7.484748e-02
2.000000e-02  6.699196e+01  1.526163e+00
8.000000e-02  4.709279e+01  1.130061e+00
1.400000e-01  3.322538e+01  8.960271e-01
2.100000e-01  2.220766e+01  7.123892e-01
3.000000e-01  1.330398e+01  5.340055e-01
4.100000e-01  7.167887e+00  3.721850e-01
5.800000e-01  2.793798e+00  2.112143e-01
9.000000e-01  4.860592e-01  7.487168e-02
