# W  results  stat. err
3.153000e+01  4.174529e+02  5.983866e+00
9.711000e+01  5.502982e+02  7.870683e+00
1.246900e+02  5.884228e+02  8.408126e+00
1.601000e+02  6.305070e+02  8.985186e+00
4.931400e+02  8.858090e+02  1.242476e+01
6.332100e+02  9.622340e+02  1.350292e+01
8.130500e+02  1.048269e+03  1.476412e+01
4.050000e+01  4.423784e+02  6.325316e+00
4.590000e+01  4.557300e+02  6.513021e+00
5.200000e+01  4.696747e+02  6.711427e+00
2.990000e+02  7.567672e+02  1.067279e+01
3.390000e+02  7.864890e+02  1.107076e+01
3.840000e+02  8.176746e+02  1.149127e+01
5.040000e+01  5.496062e-01  9.354252e-03
7.310000e+01  6.096096e-01  1.068401e-02
1.299000e+02  7.334158e-01  1.435139e-02
1.933000e+02  8.453229e-01  1.835131e-02
3.912000e+02  1.109544e+00  2.923187e-02
4.320000e+01  5.287402e-01  9.005287e-03
5.000000e+01  5.484726e-01  9.333423e-03
5.730000e+01  5.687127e-01  9.732617e-03
6.530000e+01  5.898811e-01  1.020382e-02
7.390000e+01  6.115861e-01  1.073407e-02
8.320000e+01  6.339755e-01  1.132370e-02
9.330000e+01  6.571701e-01  1.197448e-02
1.043000e+02  6.812665e-01  1.268887e-02
4.250000e+01  5.266579e-01  8.974909e-03
5.500000e+01  5.624356e-01  9.602931e-03
6.500000e+01  5.891051e-01  1.018569e-02
7.500000e+01  6.142903e-01  1.080311e-02
8.500000e+01  6.381905e-01  1.143908e-02
1.000000e+02  6.719819e-01  1.240924e-02
1.175000e+02  7.087829e-01  1.354754e-02
1.325000e+02  7.384454e-01  1.451934e-02
1.550000e+02  7.802273e-01  1.596060e-02
1.850000e+02  8.317755e-01  1.784064e-02
2.150000e+02  8.794744e-01  1.966596e-02
2.450000e+02  9.240282e-01  2.143362e-02
2.750000e+02  9.659481e-01  2.314303e-02
4.260000e+02  1.148040e+00  3.089962e-02
4.830000e+02  1.207609e+00  3.348761e-02
5.470000e+02  1.270085e+00  3.619338e-02
6.200000e+02  1.336572e+00  3.904052e-02
7.020000e+02  1.406168e+00  4.196024e-02
7.960000e+02  1.480404e+00  4.497884e-02
9.020000e+02  1.558170e+00  4.800578e-02
1.022000e+03  1.639848e+00  5.100560e-02
1.158000e+03  1.725599e+00  5.392629e-02
1.312000e+03  1.815399e+00  5.670347e-02
5.809680e+02  1.301604e+00  3.754866e-02
6.583230e+02  1.369713e+00  4.044012e-02
7.459770e+02  1.441576e+00  4.341399e-02
8.453030e+02  1.517294e+00  4.643374e-02
9.578540e+02  1.596958e+00  4.945506e-02
1.085391e+03  1.680644e+00  5.242612e-02
1.229909e+03  1.768414e+00  5.528805e-02
1.393669e+03  1.860310e+00  5.797599e-02
1.579234e+03  1.956353e+00  6.042064e-02
1.000000e-01  8.558591e-02  4.896488e-02
2.900000e-01  9.690167e-02  3.038404e-02
5.200000e-01  8.485269e-02  1.582525e-02
7.800000e-01  5.748763e-02  7.162440e-03
1.120000e+00  3.015876e-02  2.630896e-03
1.550000e+00  1.376813e-02  9.190428e-04
2.210000e+00  6.050447e-03  3.496056e-04
2.000000e-02  2.975403e+00  3.118342e-02
8.000000e-02  2.149384e+00  2.504324e-02
1.400000e-01  1.553008e+00  2.118195e-02
2.100000e-01  1.063288e+00  1.783227e-02
3.000000e-01  6.537798e-01  1.406046e-02
4.100000e-01  3.614598e-01  1.016095e-02
5.800000e-01  1.454499e-01  5.796298e-03
9.000000e-01  2.702206e-02  1.845389e-03
