# W  results  stat. err
3.153000e+01  7.623668e+02  1.528683e+01
9.711000e+01  1.370604e+03  2.660666e+01
1.246900e+02  1.573103e+03  3.043170e+01
1.601000e+02  1.810963e+03  3.484798e+01
4.931400e+02  3.540815e+03  6.602491e+01
6.332100e+02  4.142556e+03  7.691677e+01
8.130500e+02  4.860138e+03  9.009031e+01
4.050000e+01  8.649369e+02  1.710372e+01
4.590000e+01  9.220777e+02  1.814453e+01
5.200000e+01  9.833925e+02  1.927783e+01
2.990000e+02  2.608631e+03  4.929730e+01
3.390000e+02  2.813436e+03  5.296982e+01
3.840000e+02  3.034849e+03  5.693796e+01
5.040000e+01  7.121297e-01  3.820353e-02
7.310000e+01  8.611748e-01  4.725422e-02
1.299000e+02  1.151908e+00  6.972013e-02
1.933000e+02  1.415606e+00  9.427791e-02
3.912000e+02  2.098525e+00  1.677919e-01
4.320000e+01  6.570821e-01  3.535540e-02
5.000000e+01  7.091957e-01  3.804468e-02
5.730000e+01  7.607902e-01  4.095000e-02
6.530000e+01  8.132713e-01  4.414185e-02
7.390000e+01  8.659311e-01  4.757327e-02
8.320000e+01  9.193716e-01  5.127829e-02
9.330000e+01  9.740818e-01  5.529149e-02
1.043000e+02  1.030470e+00  5.964747e-02
4.250000e+01  6.514528e-01  3.508016e-02
5.500000e+01  7.449576e-01  4.003343e-02
6.500000e+01  8.113690e-01  4.402211e-02
7.500000e+01  8.724271e-01  4.801189e-02
8.500000e+01  9.293554e-01  5.199440e-02
1.000000e+02  1.008783e+00  5.794662e-02
1.175000e+02  1.094575e+00  6.485269e-02
1.325000e+02  1.163623e+00  7.073799e-02
1.550000e+02  1.261279e+00  7.950717e-02
1.850000e+02  1.383196e+00  9.109320e-02
2.150000e+02  1.498149e+00  1.025630e-01
2.450000e+02  1.607918e+00  1.139215e-01
2.750000e+02  1.713693e+00  1.251726e-01
4.260000e+02  2.208593e+00  1.802719e-01
4.830000e+02  2.385495e+00  2.004426e-01
5.470000e+02  2.580341e+00  2.227013e-01
6.200000e+02  2.799122e+00  2.476040e-01
7.020000e+02  3.041895e+00  2.749809e-01
7.960000e+02  3.317793e+00  3.056185e-01
9.020000e+02  3.627336e+00  3.392519e-01
1.022000e+03  3.977268e+00  3.762108e-01
1.158000e+03  4.374768e+00  4.167368e-01
1.312000e+03  4.827616e+00  4.609783e-01
5.809680e+02  2.682526e+00  2.343523e-01
6.583230e+02  2.912898e+00  2.604758e-01
7.459770e+02  3.171211e+00  2.894117e-01
8.453030e+02  3.461896e+00  3.213803e-01
9.578540e+02  3.790195e+00  3.565985e-01
1.085391e+03  4.162343e+00  3.952756e-01
1.229909e+03  4.585776e+00  4.376067e-01
1.393669e+03  5.069396e+00  4.837651e-01
1.579234e+03  5.623912e+00  5.338940e-01
1.000000e-01  2.346891e+00  4.795863e-01
2.900000e-01  2.036940e+00  2.632648e-01
5.200000e-01  1.566076e+00  1.548643e-01
7.800000e-01  1.092424e+00  1.013559e-01
1.120000e+00  6.594320e-01  5.950812e-02
1.550000e+00  3.562453e-01  3.066155e-02
2.210000e+00  1.504122e-01  1.374253e-02
2.000000e-02  6.610797e+00  2.422413e-01
8.000000e-02  3.818116e+00  1.591514e-01
1.400000e-01  2.206396e+00  1.113056e-01
2.100000e-01  1.163437e+00  7.627472e-02
3.000000e-01  5.101578e-01  4.716884e-02
4.100000e-01  1.859369e-01  2.622444e-02
5.800000e-01  3.980669e-02  1.197901e-02
9.000000e-01  3.648237e-03  3.588466e-03
