# W  results  stat. err
3.153000e+01  6.679536e+03  1.155745e+02
9.711000e+01  1.150342e+04  1.922126e+02
1.246900e+02  1.295898e+04  2.149922e+02
1.601000e+02  1.458237e+04  2.397748e+02
4.931400e+02  2.461121e+04  3.846088e+02
6.332100e+02  2.764264e+04  4.275023e+02
8.130500e+02  3.106321e+04  4.761359e+02
4.050000e+01  7.541059e+03  1.290653e+02
4.590000e+01  8.012830e+03  1.365394e+02
5.200000e+01  8.512323e+03  1.444950e+02
2.990000e+02  1.951579e+04  3.121355e+02
3.390000e+02  2.068601e+04  3.288927e+02
3.840000e+02  2.191630e+04  3.464170e+02
5.040000e+01  1.957103e+01  4.581452e-01
7.310000e+01  2.408648e+01  5.781706e-01
1.299000e+02  3.395828e+01  9.028824e-01
1.933000e+02  4.348565e+01  1.273316e+00
3.912000e+02  6.772294e+01  2.361580e+00
4.320000e+01  1.803638e+01  4.232184e-01
5.000000e+01  1.948726e+01  4.561488e-01
5.730000e+01  2.099100e+01  4.933872e-01
6.530000e+01  2.258324e+01  5.357477e-01
7.390000e+01  2.423814e+01  5.825719e-01
8.320000e+01  2.596963e+01  6.342925e-01
9.330000e+01  2.778979e+01  6.913909e-01
1.043000e+02  2.970894e+01  7.543697e-01
4.250000e+01  1.788399e+01  4.199552e-01
5.500000e+01  2.052278e+01  4.814848e-01
6.500000e+01  2.252450e+01  5.341359e-01
7.500000e+01  2.444594e+01  5.886373e-01
8.500000e+01  2.629840e+01  6.444061e-01
1.000000e+02  2.896608e+01  7.296692e-01
1.175000e+02  3.193503e+01  8.306966e-01
1.325000e+02  3.437483e+01  9.180579e-01
1.550000e+02  3.787907e+01  1.049664e+00
1.850000e+02  4.230481e+01  1.224997e+00
2.150000e+02  4.649326e+01  1.399009e+00
2.450000e+02  5.047977e+01  1.570827e+00
2.750000e+02  5.429071e+01  1.739841e+00
4.260000e+02  7.140808e+01  2.536496e+00
4.830000e+02  7.716770e+01  2.811232e+00
5.470000e+02  8.327289e+01  3.102275e+00
6.200000e+02  8.982966e+01  3.412113e+00
7.020000e+02  9.674475e+01  3.733009e+00
7.960000e+02  1.041633e+02  4.067392e+00
9.020000e+02  1.119643e+02  4.404541e+00
1.022000e+03  1.201717e+02  4.739530e+00
1.158000e+03  1.287829e+02  5.065368e+00
1.312000e+03  1.377726e+02  5.373496e+00
5.809680e+02  8.637434e+01  3.249343e+00
6.583230e+02  9.311685e+01  3.565581e+00
7.459770e+02  1.002786e+02  3.893763e+00
8.453030e+02  1.078611e+02  4.229269e+00
9.578540e+02  1.158612e+02  4.566341e+00
1.085391e+03  1.242704e+02  4.898127e+00
1.229909e+03  1.330740e+02  5.216771e+00
1.393669e+03  1.422509e+02  5.513592e+00
1.579234e+03  1.517724e+02  5.779367e+00
1.000000e-01  6.404046e+00  2.495270e+00
2.900000e-01  4.852298e+00  1.569926e+00
5.200000e-01  3.606025e+00  9.401111e-01
7.800000e-01  2.616194e+00  5.447071e-01
1.120000e+00  1.710830e+00  2.745530e-01
1.550000e+00  9.811753e-01  1.199057e-01
2.210000e+00  4.286214e-01  3.889782e-02
2.000000e-02  6.935398e+01  1.407263e+00
8.000000e-02  5.792397e+01  1.182042e+00
1.400000e-01  4.837559e+01  9.993289e-01
2.100000e-01  3.920192e+01  8.277279e-01
3.000000e-01  2.990945e+01  6.567547e-01
4.100000e-01  2.148069e+01  5.021996e-01
5.800000e-01  1.286500e+01  3.390664e-01
9.000000e-01  4.888046e+00  1.679856e-01
