# W  results  stat. err
3.153000e+01  3.263455e+04  4.102996e+02
9.711000e+01  5.926284e+04  7.072056e+02
1.246900e+02  6.723070e+04  7.963631e+02
1.601000e+02  7.605043e+04  8.916777e+02
4.931400e+02  1.284092e+05  1.425292e+03
6.332100e+02  1.434525e+05  1.581510e+03
8.130500e+02  1.600017e+05  1.760189e+03
4.050000e+01  3.739407e+04  4.607249e+02
4.590000e+01  4.000315e+04  4.892314e+02
5.200000e+01  4.276596e+04  5.199048e+02
2.990000e+02  1.022978e+05  1.161364e+03
3.390000e+02  1.083867e+05  1.222642e+03
3.840000e+02  1.147291e+05  1.286490e+03
5.040000e+01  4.601801e+01  7.882071e-01
7.310000e+01  6.426037e+01  1.132077e+00
1.299000e+02  1.106567e+02  2.188910e+00
1.933000e+02  1.625237e+02  3.582112e+00
3.912000e+02  3.183828e+02  8.483524e+00
4.320000e+01  4.030545e+01  6.925172e-01
5.000000e+01  4.569952e+01  7.826964e-01
5.730000e+01  5.153026e+01  8.865221e-01
6.530000e+01  5.795945e+01  1.007558e+00
7.390000e+01  6.490818e+01  1.145187e+00
8.320000e+01  7.245715e+01  1.301894e+00
9.330000e+01  8.068679e+01  1.480461e+00
1.043000e+02  8.967664e+01  1.683923e+00
4.250000e+01  3.975251e+01  6.836357e-01
5.500000e+01  4.968915e+01  8.530883e-01
6.500000e+01  5.771770e+01  1.002893e+00
7.500000e+01  6.579936e+01  1.163311e+00
8.500000e+01  7.392169e+01  1.333103e+00
1.000000e+02  8.615971e+01  1.603331e+00
1.175000e+02  1.004883e+02  1.939198e+00
1.325000e+02  1.127893e+02  2.242388e+00
1.550000e+02  1.312369e+02  2.719723e+00
1.850000e+02  1.557620e+02  3.390699e+00
2.150000e+02  1.801392e+02  4.092293e+00
2.450000e+02  2.043170e+02  4.816508e+00
2.750000e+02  2.282590e+02  5.556715e+00
4.260000e+02  3.444991e+02  9.357048e+00
4.830000e+02  3.863728e+02  1.076731e+01
5.470000e+02  4.320487e+02  1.230741e+01
6.200000e+02  4.824349e+02  1.399324e+01
7.020000e+02  5.369070e+02  1.578325e+01
7.960000e+02  5.966808e+02  1.768919e+01
9.020000e+02  6.608230e+02  1.964531e+01
1.022000e+03  7.295011e+02  2.161452e+01
1.158000e+03  8.026221e+02  2.354442e+01
1.312000e+03  8.798373e+02  2.537026e+01
5.809680e+02  4.557193e+02  1.310202e+01
6.583230e+02  5.081685e+02  1.484411e+01
7.459770e+02  5.652194e+02  1.669479e+01
8.453030e+02  6.269340e+02  1.862458e+01
9.578540e+02  6.932933e+02  2.059384e+01
1.085391e+03  7.641848e+02  2.255282e+01
1.229909e+03  8.393855e+02  2.444242e+01
1.393669e+03  9.185480e+02  2.619598e+01
1.579234e+03  1.001187e+03  2.774211e+01
1.000000e-01  1.992053e+01  7.711158e+00
2.900000e-01  2.505932e+01  3.155965e+00
5.200000e-01  1.633849e+01  1.074900e+00
7.800000e-01  9.248256e+00  4.670376e-01
1.120000e+00  4.929682e+00  2.505949e-01
1.550000e+00  2.547804e+00  1.390563e-01
2.210000e+00  1.194512e+00  6.235765e-02
2.000000e-02  6.016977e+02  5.540651e+00
8.000000e-02  2.954806e+02  4.126373e+00
1.400000e-01  1.472816e+02  3.112074e+00
2.100000e-01  6.611525e+01  2.155441e+00
3.000000e-01  2.373819e+01  1.217824e+00
4.100000e-01  6.718401e+00  5.843339e-01
5.800000e-01  8.988830e-01  1.932767e-01
9.000000e-01  7.791688e-02  3.912715e-02
