# W  results  stat. err
3.153000e+01  2.075134e+02  5.245346e+00
9.711000e+01  5.374442e+02  1.280950e+01
1.246900e+02  6.637918e+02  1.554061e+01
1.601000e+02  8.220907e+02  1.902249e+01
4.931400e+02  2.198440e+03  4.915898e+01
6.332100e+02  2.737789e+03  6.004021e+01
8.130500e+02  3.405597e+03  7.251022e+01
4.050000e+01  2.575279e+02  6.515763e+00
4.590000e+01  2.864689e+02  7.218304e+00
5.200000e+01  3.183312e+02  7.969672e+00
2.990000e+02  1.416094e+03  3.228167e+01
3.390000e+02  1.581171e+03  3.592900e+01
3.840000e+02  1.764300e+03  3.992835e+01
5.040000e+01  2.451222e-01  1.561692e-02
7.310000e+01  3.388348e-01  2.215690e-02
1.299000e+02  5.839616e-01  4.304255e-02
1.933000e+02  8.702007e-01  7.204786e-02
3.912000e+02  1.808636e+00  1.858451e-01
4.320000e+01  2.160498e-01  1.383343e-02
5.000000e+01  2.434981e-01  1.551363e-02
5.730000e+01  2.732938e-01  1.746922e-02
6.530000e+01  3.063080e-01  1.977014e-02
7.390000e+01  3.421888e-01  2.240923e-02
8.320000e+01  3.814119e-01  2.544003e-02
9.330000e+01  4.244680e-01  2.892443e-02
1.043000e+02  4.718623e-01  3.293225e-02
4.250000e+01  2.132420e-01  1.366918e-02
5.500000e+01  2.638710e-01  1.683744e-02
6.500000e+01  3.050635e-01  1.968109e-02
7.500000e+01  3.468059e-01  2.275840e-02
8.500000e+01  3.890513e-01  2.604671e-02
1.000000e+02  4.532759e-01  3.134007e-02
1.175000e+02  5.293676e-01  3.801476e-02
1.325000e+02  5.954746e-01  4.412634e-02
1.550000e+02  6.959808e-01  5.390694e-02
1.850000e+02  8.321472e-01  6.797035e-02
2.150000e+02  9.703762e-01  8.305476e-02
2.450000e+02  1.110312e+00  9.902029e-02
2.750000e+02  1.251666e+00  1.157447e-01
4.260000e+02  1.977430e+00  2.080057e-01
4.830000e+02  2.255091e+00  2.450234e-01
5.470000e+02  2.567962e+00  2.872691e-01
6.200000e+02  2.925441e+00  3.358287e-01
7.020000e+02  3.326861e+00  3.902727e-01
7.960000e+02  3.785832e+00  4.518965e-01
9.020000e+02  4.300765e+00  5.196777e-01
1.022000e+03  4.879181e+00  5.935138e-01
1.158000e+03  5.527716e+00  6.728083e-01
1.312000e+03  6.251927e+00  7.564229e-01
5.809680e+02  2.734268e+00  3.098449e-01
6.583230e+02  3.113115e+00  3.613199e-01
7.459770e+02  3.541802e+00  4.192444e-01
8.453030e+02  4.025747e+00  4.836866e-01
9.578540e+02  4.570650e+00  5.544644e-01
1.085391e+03  5.182459e+00  6.310860e-01
1.229909e+03  5.867284e+00  7.126905e-01
1.393669e+03  6.631298e+00  7.980007e-01
1.579234e+03  7.480618e+00  8.852951e-01
1.000000e-01  1.276748e+00  2.585411e-01
2.900000e-01  1.013806e+00  1.487285e-01
5.200000e-01  7.413126e-01  9.029488e-02
7.800000e-01  4.946112e-01  5.474571e-02
1.120000e+00  2.903714e-01  3.061349e-02
1.550000e+00  1.539616e-01  1.666317e-02
2.210000e+00  6.062825e-02  6.954578e-03
2.000000e-02  2.461314e+00  1.126749e-01
8.000000e-02  1.482354e+00  7.442173e-02
1.400000e-01  8.921069e-01  5.281580e-02
2.100000e-01  4.933890e-01  3.703525e-02
3.000000e-01  2.310255e-01  2.375625e-02
4.100000e-01  9.236648e-02  1.382528e-02
5.800000e-01  2.349363e-02  6.116053e-03
9.000000e-01  2.491762e-03  1.566843e-03
