# W  results  stat. err
3.153000e+01  6.650299e+02  1.281868e+01
9.711000e+01  1.103487e+03  2.079764e+01
1.246900e+02  1.231892e+03  2.312552e+01
1.601000e+02  1.374538e+03  2.567001e+01
4.931400e+02  2.247752e+03  4.095757e+01
6.332100e+02  2.509361e+03  4.563023e+01
8.130500e+02  2.803321e+03  5.100188e+01
4.050000e+01  7.458933e+02  1.426502e+01
4.590000e+01  7.895336e+02  1.505446e+01
5.200000e+01  8.353252e+02  1.588763e+01
2.990000e+02  1.805653e+03  3.321241e+01
3.390000e+02  1.907456e+03  3.498600e+01
3.840000e+02  2.014309e+03  3.685194e+01
5.040000e+01  5.479932e-01  3.473713e-02
7.310000e+01  6.584597e-01  4.309954e-02
1.299000e+02  8.919205e-01  6.763663e-02
1.933000e+02  1.108692e+00  9.693891e-02
3.912000e+02  1.631189e+00  1.853980e-01
4.320000e+01  5.098369e-01  3.251838e-02
5.000000e+01  5.459188e-01  3.460614e-02
5.730000e+01  5.830131e-01  3.710705e-02
6.530000e+01  6.219698e-01  4.006178e-02
7.390000e+01  6.621260e-01  4.341825e-02
8.320000e+01  7.037949e-01  4.720407e-02
9.330000e+01  7.472349e-01  5.145506e-02
1.043000e+02  7.926552e-01  5.621151e-02
4.250000e+01  5.060301e-01  3.232097e-02
5.500000e+01  5.714952e-01  3.629575e-02
6.500000e+01  6.205382e-01  3.994774e-02
7.500000e+01  6.671452e-01  4.385843e-02
8.500000e+01  7.116682e-01  4.795211e-02
1.000000e+02  7.751195e-01  5.433854e-02
1.175000e+02  8.448732e-01  6.205158e-02
1.325000e+02  9.015599e-01  6.881738e-02
1.550000e+02  9.820420e-01  7.913860e-02
1.850000e+02  1.082223e+00  9.307084e-02
2.150000e+02  1.175639e+00  1.070468e-01
2.450000e+02  1.263378e+00  1.209479e-01
2.750000e+02  1.346248e+00  1.346880e-01
4.260000e+02  1.707564e+00  1.996182e-01
4.830000e+02  1.825492e+00  2.218319e-01
5.470000e+02  1.948657e+00  2.451317e-01
6.200000e+02  2.078915e+00  2.695780e-01
7.020000e+02  2.214119e+00  2.943903e-01
7.960000e+02  2.356775e+00  3.195461e-01
9.020000e+02  2.504200e+00  3.439918e-01
1.022000e+03  2.656518e+00  3.671091e-01
1.158000e+03  2.813325e+00  3.881242e-01
1.312000e+03  2.973788e+00  4.061787e-01
5.809680e+02  2.010526e+00  2.567878e-01
6.583230e+02  2.143460e+00  2.815167e-01
7.459770e+02  2.282378e+00  3.065837e-01
8.453030e+02  2.426984e+00  3.314126e-01
9.578540e+02  2.576874e+00  3.553227e-01
1.085391e+03  2.731535e+00  3.775465e-01
1.229909e+03  2.890330e+00  3.972561e-01
1.393669e+03  3.052499e+00  4.136024e-01
1.579234e+03  3.217151e+00  4.257622e-01
1.000000e-01  2.570324e+00  4.791710e-01
2.900000e-01  2.565979e+00  3.185153e-01
5.200000e-01  2.314830e+00  2.365598e-01
7.800000e-01  1.898849e+00  1.825023e-01
1.120000e+00  1.445298e+00  1.370603e-01
1.550000e+00  1.056448e+00  1.013848e-01
2.210000e+00  6.590491e-01  6.236598e-02
2.000000e-02  5.047688e+00  2.133715e-01
8.000000e-02  2.937304e+00  1.412608e-01
1.400000e-01  1.705981e+00  1.003599e-01
2.100000e-01  9.004652e-01  7.034918e-02
3.000000e-01  3.907096e-01  4.493091e-02
4.100000e-01  1.354325e-01  2.556290e-02
5.800000e-01  2.174755e-02  9.809286e-03
9.000000e-01  3.019186e-05  3.529682e-04
