# W  results  stat. err
3.153000e+01  4.725678e+02  1.672135e+01
9.711000e+01  1.623037e+03  5.388862e+01
1.246900e+02  2.113400e+03  6.858324e+01
1.601000e+02  2.740736e+03  8.626059e+01
4.931400e+02  8.431044e+03  2.209599e+02
6.332100e+02  1.072360e+04  2.707240e+02
8.130500e+02  1.359902e+04  3.327179e+02
4.050000e+01  6.256616e+02  2.180691e+01
4.590000e+01  7.190150e+02  2.490036e+01
5.200000e+01  8.252500e+02  2.840670e+01
2.990000e+02  5.160079e+03  1.470934e+02
3.390000e+02  5.843985e+03  1.630387e+02
3.840000e+02  6.606930e+03  1.804439e+02
5.040000e+01  7.380090e-01  7.074502e-02
7.310000e+01  1.126167e+00  1.096374e-01
1.299000e+02  2.323553e+00  2.552863e-01
1.933000e+02  3.941427e+00  4.894172e-01
3.912000e+02  1.005352e+01  1.554837e+00
4.320000e+01  6.284013e-01  6.103868e-02
5.000000e+01  7.317353e-01  7.016994e-02
5.730000e+01  8.494701e-01  8.129057e-02
6.530000e+01  9.859974e-01  9.493460e-02
7.390000e+01  1.140920e+00  1.112217e-01
8.320000e+01  1.317333e+00  1.306588e-01
9.330000e+01  1.518683e+00  1.538554e-01
1.043000e+02  1.748755e+00  1.815278e-01
4.250000e+01  6.181317e-01  6.017102e-02
5.500000e+01  8.116474e-01  7.764621e-02
6.500000e+01  9.807423e-01  9.439637e-02
7.500000e+01  1.161317e+00  1.134229e-01
8.500000e+01  1.352493e+00  1.346352e-01
1.000000e+02  1.657529e+00  1.704156e-01
1.175000e+02  2.038606e+00  2.179579e-01
1.325000e+02  2.384767e+00  2.634856e-01
1.550000e+02  2.934221e+00  3.396475e-01
1.850000e+02  3.716221e+00  4.549304e-01
2.150000e+02  4.546360e+00  5.845179e-01
2.450000e+02  5.416981e+00  7.268661e-01
2.750000e+02  6.321611e+00  8.804451e-01
4.260000e+02  1.121852e+01  1.773817e+00
4.830000e+02  1.315345e+01  2.141923e+00
5.470000e+02  1.534855e+01  2.562360e+00
6.200000e+02  1.785956e+01  3.041965e+00
7.020000e+02  2.066523e+01  3.570414e+00
7.960000e+02  2.383553e+01  4.151442e+00
9.020000e+02  2.732405e+01  4.763607e+00
1.022000e+03  3.113556e+01  5.391624e+00
1.158000e+03  3.525384e+01  6.013159e+00
1.312000e+03  3.963967e+01  6.599853e+00
5.809680e+02  1.651725e+01  2.786058e+00
6.583230e+02  1.917412e+01  3.290878e+00
7.459770e+02  2.215601e+01  3.846153e+00
8.453030e+02  2.547100e+01  4.442422e+00
9.578540e+02  2.911770e+01  5.064947e+00
1.085391e+03  3.308292e+01  5.693457e+00
1.229909e+03  3.733920e+01  6.302419e+00
1.393669e+03  4.184270e+01  6.862035e+00
1.579234e+03  4.653151e+01  7.340021e+00
1.000000e-01  1.061034e+01  2.500760e+00
2.900000e-01  6.247317e+00  1.383287e+00
5.200000e-01  3.350395e+00  6.137005e-01
7.800000e-01  1.663706e+00  2.781717e-01
1.120000e+00  6.795779e-01  1.120935e-01
1.550000e+00  2.399987e-01  3.566222e-02
2.210000e+00  7.740639e-02  1.340877e-02
2.000000e-02  7.534060e+00  6.123253e-01
8.000000e-02  4.765641e+00  3.976058e-01
1.400000e-01  3.026332e+00  2.680337e-01
2.100000e-01  1.787303e+00  1.758837e-01
3.000000e-01  9.103897e-01  1.072695e-01
4.100000e-01  3.998651e-01  6.168411e-02
5.800000e-01  1.112498e-01  2.779143e-02
9.000000e-01  9.858290e-03  6.500077e-03
