# W  results  stat. err
3.153000e+01  8.573999e+04  1.396517e+03
9.711000e+01  1.004513e+05  1.596137e+03
1.246900e+02  1.042167e+05  1.648649e+03
1.601000e+02  1.081503e+05  1.701993e+03
4.931400e+02  1.283705e+05  1.969844e+03
6.332100e+02  1.335532e+05  2.041529e+03
8.130500e+02  1.390430e+05  2.120358e+03
4.050000e+01  8.868452e+04  1.433253e+03
4.590000e+01  9.022873e+04  1.453584e+03
5.200000e+01  9.181560e+04  1.475027e+03
2.990000e+02  1.188101e+05  1.842437e+03
3.390000e+02  1.211154e+05  1.872775e+03
3.840000e+02  1.234640e+05  1.903880e+03
5.040000e+01  1.500149e+02  6.712226e+00
7.310000e+01  1.630308e+02  7.432414e+00
1.299000e+02  1.901174e+02  9.611791e+00
1.933000e+02  2.141259e+02  1.199679e+01
3.912000e+02  2.677562e+02  1.815082e+01
4.320000e+01  1.455987e+02  6.560801e+00
5.000000e+01  1.497728e+02  6.702289e+00
5.730000e+01  1.541237e+02  6.903757e+00
6.530000e+01  1.587208e+02  7.160218e+00
7.390000e+01  1.634634e+02  7.461207e+00
8.320000e+01  1.683709e+02  7.804338e+00
9.330000e+01  1.734591e+02  8.188856e+00
1.043000e+02  1.787400e+02  8.614803e+00
4.250000e+01  1.451635e+02  6.549837e+00
5.500000e+01  1.527686e+02  6.836149e+00
6.500000e+01  1.585517e+02  7.150118e+00
7.500000e+01  1.640556e+02  7.501016e+00
8.500000e+01  1.692955e+02  7.872163e+00
1.000000e+02  1.767064e+02  8.447748e+00
1.175000e+02  1.847544e+02  9.129319e+00
1.325000e+02  1.912096e+02  9.712578e+00
1.550000e+02  2.002384e+02  1.057600e+01
1.850000e+02  2.112553e+02  1.169484e+01
2.150000e+02  2.213138e+02  1.276964e+01
2.450000e+02  2.305822e+02  1.379759e+01
2.750000e+02  2.391857e+02  1.477829e+01
4.260000e+02  2.751723e+02  1.903844e+01
4.830000e+02  2.864417e+02  2.038204e+01
5.470000e+02  2.979906e+02  2.173993e+01
6.200000e+02  3.099754e+02  2.311272e+01
7.020000e+02  3.221826e+02  2.445505e+01
7.960000e+02  3.348222e+02  2.576517e+01
9.020000e+02  3.476413e+02  2.698868e+01
1.022000e+03  3.606419e+02  2.809700e+01
1.158000e+03  3.737810e+02  2.905552e+01
1.312000e+03  3.869826e+02  2.982739e+01
5.809680e+02  3.037115e+02  2.240087e+01
6.583230e+02  3.158316e+02  2.376486e+01
7.459770e+02  3.282602e+02  2.509645e+01
8.453030e+02  3.409570e+02  2.636535e+01
9.578540e+02  3.538742e+02  2.753824e+01
1.085391e+03  3.669578e+02  2.857969e+01
1.229909e+03  3.801464e+02  2.945338e+01
1.393669e+03  3.933717e+02  3.012355e+01
1.579234e+03  4.065580e+02  3.055683e+01
1.000000e-01  2.496712e+02  5.271283e+01
2.900000e-01  2.351043e+02  2.934525e+01
5.200000e-01  1.884843e+02  1.583193e+01
7.800000e-01  1.361233e+02  8.874975e+00
1.120000e+00  8.634711e+01  5.207617e+00
1.550000e+00  4.789652e+01  2.827354e+00
2.210000e+00  2.051905e+01  1.128185e+00
2.000000e-02  1.026057e+03  3.094841e+01
8.000000e-02  6.612095e+02  2.109782e+01
1.400000e-01  4.267492e+02  1.582406e+01
2.100000e-01  2.566797e+02  1.197872e+01
3.000000e-01  1.342090e+02  8.466171e+00
4.100000e-01  6.142271e+01  5.542439e+00
5.800000e-01  1.897902e+01  2.891884e+00
9.000000e-01  2.500978e+00  9.555961e-01
