# W  results  stat. err
3.153000e+01  1.231520e+02  1.983664e+00
9.711000e+01  1.993923e+02  3.297722e+00
1.246900e+02  2.232173e+02  3.711002e+00
1.601000e+02  2.503968e+02  4.168968e+00
4.931400e+02  4.324689e+02  7.203072e+00
6.332100e+02  4.920046e+02  8.270975e+00
8.130500e+02  5.614740e+02  9.595340e+00
4.050000e+01  1.365716e+02  2.202778e+00
4.590000e+01  1.439395e+02  2.327094e+00
5.200000e+01  1.517634e+02  2.461333e+00
2.990000e+02  3.369859e+02  5.589878e+00
3.390000e+02  3.583860e+02  5.943476e+00
3.840000e+02  3.812295e+02  6.325184e+00
5.040000e+01  2.976077e-01  1.008061e-02
7.310000e+01  3.562945e-01  1.243112e-02
1.299000e+02  4.909408e-01  1.902639e-02
1.933000e+02  6.259443e-01  2.675267e-02
3.912000e+02  9.835493e-01  5.042991e-02
4.320000e+01  2.783710e-01  9.423849e-03
5.000000e+01  2.965461e-01  1.004253e-02
5.730000e+01  3.157740e-01  1.076014e-02
6.530000e+01  3.364786e-01  1.159021e-02
7.390000e+01  3.583066e-01  1.251879e-02
8.320000e+01  3.814285e-01  1.355392e-02
9.330000e+01  4.060031e-01  1.470534e-02
1.043000e+02  4.321756e-01  1.598374e-02
4.250000e+01  2.764877e-01  9.363776e-03
5.500000e+01  3.097498e-01  1.052927e-02
6.500000e+01  3.357092e-01  1.155843e-02
7.500000e+01  3.610671e-01  1.263973e-02
8.500000e+01  3.858480e-01  1.375727e-02
1.000000e+02  4.220151e-01  1.548140e-02
1.175000e+02  4.628308e-01  1.754299e-02
1.325000e+02  4.967555e-01  1.933925e-02
1.550000e+02  5.460101e-01  2.206611e-02
1.850000e+02  6.090029e-01  2.573479e-02
2.150000e+02  6.693302e-01  2.941403e-02
2.450000e+02  7.273238e-01  3.308313e-02
2.750000e+02  7.832404e-01  3.672710e-02
4.260000e+02  1.039275e+00  5.437150e-02
4.830000e+02  1.126950e+00  6.064270e-02
5.470000e+02  1.220596e+00  6.739774e-02
6.200000e+02  1.321905e+00  7.472336e-02
7.020000e+02  1.429491e+00  8.246881e-02
7.960000e+02  1.545665e+00  9.073003e-02
9.020000e+02  1.668567e+00  9.928368e-02
1.022000e+03  1.798578e+00  1.080457e-01
1.158000e+03  1.935643e+00  1.168784e-01
1.312000e+03  2.079313e+00  1.255976e-01
5.809680e+02  1.268426e+00  7.085702e-02
6.583230e+02  1.372958e+00  7.840657e-02
7.459770e+02  1.484739e+00  8.641471e-02
8.453030e+02  1.603835e+00  9.480670e-02
9.578540e+02  1.730214e+00  1.034798e-01
1.085391e+03  1.863741e+00  1.123020e-01
1.229909e+03  2.004157e+00  1.211110e-01
1.393669e+03  2.151061e+00  1.297161e-01
1.579234e+03  2.303900e+00  1.379014e-01
1.000000e-01  9.554800e-02  3.577551e-02
2.900000e-01  1.243589e-01  2.913079e-02
5.200000e-01  1.520486e-01  2.324286e-02
7.800000e-01  1.638077e-01  1.773871e-02
1.120000e+00  1.576798e-01  1.279034e-02
1.550000e+00  1.351407e-01  9.023474e-03
2.210000e+00  9.947016e-02  5.802219e-03
2.000000e-02  1.098887e+00  1.926727e-02
8.000000e-02  9.026619e-01  1.666801e-02
1.400000e-01  7.416974e-01  1.500699e-02
2.100000e-01  5.899963e-01  1.366639e-02
3.000000e-01  4.398172e-01  1.228968e-02
4.100000e-01  3.074187e-01  1.075566e-02
5.800000e-01  1.772582e-01  8.541821e-03
9.000000e-01  6.355948e-02  5.204612e-03
