# W  results  stat. err
3.153000e+01  1.078816e+03  1.412931e+01
9.711000e+01  1.575243e+03  2.101656e+01
1.246900e+02  1.722970e+03  2.312262e+01
1.601000e+02  1.887982e+03  2.537140e+01
4.931400e+02  2.928380e+03  3.908644e+01
6.332100e+02  3.251966e+03  4.372456e+01
8.130500e+02  3.622398e+03  4.943081e+01
4.050000e+01  1.169201e+03  1.524925e+01
4.590000e+01  1.218228e+03  1.590014e+01
5.200000e+01  1.269848e+03  1.660917e+01
2.990000e+02  2.394378e+03  3.195559e+01
3.390000e+02  2.515947e+03  3.353836e+01
3.840000e+02  2.644434e+03  3.523221e+01
5.040000e+01  1.517251e+00  6.130712e-02
7.310000e+01  1.732317e+00  7.201712e-02
1.299000e+02  2.160350e+00  1.000624e-01
1.933000e+02  2.543449e+00  1.303931e-01
3.912000e+02  3.465032e+00  2.141516e-01
4.320000e+01  1.439676e+00  5.822905e-02
5.000000e+01  1.513086e+00  6.112971e-02
5.730000e+01  1.586770e+00  6.445144e-02
6.530000e+01  1.662558e+00  6.823813e-02
7.390000e+01  1.739268e+00  7.240796e-02
8.320000e+01  1.817610e+00  7.698017e-02
9.330000e+01  1.898150e+00  8.197994e-02
1.043000e+02  1.981337e+00  8.743472e-02
4.250000e+01  1.431816e+00  5.794562e-02
5.500000e+01  1.564063e+00  6.338771e-02
6.500000e+01  1.659799e+00  6.809420e-02
7.500000e+01  1.748768e+00  7.294615e-02
8.500000e+01  1.832287e+00  7.786952e-02
1.000000e+02  1.949332e+00  8.530276e-02
1.175000e+02  2.075918e+00  9.396412e-02
1.325000e+02  2.177571e+00  1.013355e-01
1.550000e+02  2.320529e+00  1.122566e-01
1.850000e+02  2.496996e+00  1.265144e-01
2.150000e+02  2.660769e+00  1.403937e-01
2.450000e+02  2.814428e+00  1.538826e-01
2.750000e+02  2.959778e+00  1.669807e-01
4.260000e+02  3.602764e+00  2.272329e-01
4.830000e+02  3.818048e+00  2.476887e-01
5.470000e+02  4.046849e+00  2.692976e-01
6.200000e+02  4.293964e+00  2.923088e-01
7.020000e+02  4.556892e+00  3.162353e-01
7.960000e+02  4.842440e+00  3.413750e-01
9.020000e+02  5.147539e+00  3.670684e-01
1.022000e+03  5.474947e+00  3.931117e-01
1.158000e+03  5.826790e+00  4.191649e-01
1.312000e+03  6.204669e+00  4.447769e-01
5.809680e+02  4.163517e+00  2.802144e-01
6.583230e+02  4.418609e+00  3.037339e-01
7.459770e+02  4.692412e+00  3.282874e-01
8.453030e+02  4.986387e+00  3.536585e-01
9.578540e+02  5.302106e+00  3.795706e-01
1.085391e+03  5.641271e+00  4.056860e-01
1.229909e+03  6.005722e+00  4.316049e-01
1.393669e+03  6.397448e+00  4.568692e-01
1.579234e+03  6.818600e+00  4.809688e-01
1.000000e-01  5.678832e-01  2.065530e-01
2.900000e-01  1.716004e+00  2.080372e-01
5.200000e-01  2.097852e+00  1.420080e-01
7.800000e-01  1.823186e+00  9.007939e-02
1.120000e+00  1.319417e+00  5.310164e-02
1.550000e+00  8.336785e-01  2.974734e-02
2.210000e+00  4.107402e-01  1.404804e-02
2.000000e-02  8.704069e+00  8.107259e-02
8.000000e-02  6.255274e+00  1.032620e-01
1.400000e-01  4.488336e+00  1.185904e-01
2.100000e-01  3.040977e+00  1.232608e-01
3.000000e-01  1.837575e+00  1.109457e-01
4.100000e-01  9.883165e-01  8.773219e-02
5.800000e-01  3.757313e-01  5.455589e-02
9.000000e-01  5.992078e-02  1.955201e-02
