# W  results  stat. err
3.153000e+01  3.526133e+04  5.227859e+02
9.711000e+01  9.176406e+04  1.189379e+03
1.246900e+02  1.087956e+05  1.369702e+03
1.601000e+02  1.272019e+05  1.561949e+03
4.931400e+02  2.255494e+05  2.594832e+03
6.332100e+02  2.512741e+05  2.873788e+03
8.130500e+02  2.789636e+05  3.179443e+03
4.050000e+01  4.488662e+04  6.488622e+02
4.590000e+01  5.032305e+04  7.170691e+02
5.200000e+01  5.616700e+04  7.883110e+02
2.990000e+02  1.786497e+05  2.097599e+03
3.390000e+02  1.899124e+05  2.215856e+03
3.840000e+02  2.014152e+05  2.337320e+03
5.040000e+01  1.582227e+02  5.065753e+00
7.310000e+01  2.366945e+02  7.202944e+00
1.299000e+02  4.267108e+02  1.285048e+01
1.933000e+02  6.264517e+02  1.928016e+01
3.912000e+02  1.181514e+03  3.815591e+01
4.320000e+01  1.332206e+02  4.415083e+00
5.000000e+01  1.568336e+02  5.029190e+00
5.730000e+01  1.821658e+02  5.703230e+00
6.530000e+01  2.098416e+02  6.456435e+00
7.390000e+01  2.394400e+02  7.280101e+00
8.320000e+01  2.712270e+02  8.184093e+00
9.330000e+01  3.054560e+02  9.178373e+00
1.043000e+02  3.423649e+02  1.027280e+01
4.250000e+01  1.307916e+02  4.352730e+00
5.500000e+01  1.741901e+02  5.489376e+00
6.500000e+01  2.088059e+02  6.427948e+00
7.500000e+01  2.432124e+02  7.386360e+00
8.500000e+01  2.773503e+02  8.360421e+00
1.000000e+02  3.279839e+02  9.843744e+00
1.175000e+02  3.861286e+02  1.159781e+01
1.325000e+02  4.351552e+02  1.311381e+01
1.550000e+02  5.073060e+02  1.539771e+01
1.850000e+02  6.010097e+02  1.844128e+01
2.150000e+02  6.920259e+02  2.146241e+01
2.450000e+02  7.805431e+02  2.444515e+01
2.750000e+02  8.667396e+02  2.737835e+01
4.260000e+02  1.270620e+03  4.118412e+01
4.830000e+02  1.412115e+03  4.593760e+01
5.470000e+02  1.564999e+03  5.097060e+01
6.200000e+02  1.732467e+03  5.632782e+01
7.020000e+02  1.912757e+03  6.187876e+01
7.960000e+02  2.110402e+03  6.767076e+01
9.020000e+02  2.323070e+03  7.352588e+01
1.022000e+03  2.552347e+03  7.936895e+01
1.158000e+03  2.799291e+03  8.509151e+01
1.312000e+03  3.064478e+03  9.056002e+01
5.809680e+02  1.643792e+03  5.351338e+01
6.583230e+02  1.817700e+03  5.898197e+01
7.459770e+02  2.006355e+03  6.466188e+01
8.453030e+02  2.210585e+03  7.047953e+01
9.578540e+02  2.431211e+03  7.634411e+01
1.085391e+03  2.669050e+03  8.214833e+01
1.229909e+03  2.924904e+03  8.776982e+01
1.393669e+03  3.199561e+03  9.307386e+01
1.579234e+03  3.493779e+03  9.791725e+01
1.000000e-01  5.708581e+01  2.343207e+01
2.900000e-01  7.617059e+01  1.747529e+01
5.200000e-01  9.090137e+01  1.265019e+01
7.800000e-01  8.921170e+01  8.571704e+00
1.120000e+00  7.378571e+01  5.184803e+00
1.550000e+00  5.254141e+01  2.887122e+00
2.210000e+00  3.010182e+01  1.368064e+00
2.000000e-02  9.378761e+02  1.436554e+01
8.000000e-02  7.130793e+02  1.160127e+01
1.400000e-01  5.503777e+02  1.019888e+01
2.100000e-01  4.115741e+02  9.242937e+00
3.000000e-01  2.856724e+02  8.212394e+00
4.100000e-01  1.843891e+02  6.972878e+00
5.800000e-01  9.448819e+01  5.156328e+00
9.000000e-01  2.690350e+01  2.645578e+00
