# W  results  stat. err
3.153000e+01  9.746842e+03  3.342511e+02
9.711000e+01  1.332614e+04  4.333211e+02
1.246900e+02  1.431390e+04  4.590622e+02
1.601000e+02  1.538671e+04  4.872527e+02
4.931400e+02  2.152812e+04  6.461999e+02
6.332100e+02  2.325637e+04  6.883156e+02
8.130500e+02  2.514892e+04  7.325490e+02
4.050000e+01  1.043687e+04  3.550416e+02
4.590000e+01  1.080266e+04  3.655786e+02
5.200000e+01  1.118200e+04  3.762263e+02
2.990000e+02  1.849933e+04  5.690862e+02
3.390000e+02  1.920997e+04  5.874940e+02
3.840000e+02  1.994705e+04  6.064016e+02
5.040000e+01  2.182055e+01  2.080499e+00
7.310000e+01  2.501362e+01  2.416211e+00
1.299000e+02  3.265264e+01  3.440362e+00
1.933000e+02  4.023205e+01  4.626952e+00
3.912000e+02  5.896738e+01  7.965177e+00
4.320000e+01  2.084310e+01  2.003171e+00
5.000000e+01  2.176527e+01  2.075649e+00
5.730000e+01  2.278430e+01  2.171708e+00
6.530000e+01  2.391328e+01  2.290822e+00
7.390000e+01  2.512613e+01  2.429463e+00
8.320000e+01  2.642664e+01  2.587632e+00
9.330000e+01  2.781922e+01  2.765925e+00
1.043000e+02  2.930818e+01  2.965238e+00
4.250000e+01  2.075069e+01  1.997003e+00
5.500000e+01  2.246135e+01  2.139878e+00
6.500000e+01  2.387089e+01  2.286158e+00
7.500000e+01  2.528070e+01  2.447788e+00
8.500000e+01  2.667647e+01  2.618985e+00
1.000000e+02  2.872975e+01  2.886820e+00
1.175000e+02  3.105400e+01  3.208883e+00
1.325000e+02  3.298278e+01  3.489089e+00
1.550000e+02  3.576835e+01  3.911746e+00
1.850000e+02  3.929288e+01  4.472971e+00
2.150000e+02  4.261842e+01  5.025737e+00
2.450000e+02  4.576319e+01  5.566119e+00
2.750000e+02  4.874327e+01  6.091656e+00
4.260000e+02  6.168064e+01  8.473399e+00
4.830000e+02  6.583059e+01  9.253116e+00
5.470000e+02  7.010035e+01  1.005259e+01
6.200000e+02  7.452786e+01  1.087095e+01
7.020000e+02  7.900957e+01  1.167921e+01
7.960000e+02  8.359202e+01  1.247356e+01
9.020000e+02  8.814705e+01  1.321760e+01
1.022000e+03  9.263490e+01  1.388985e+01
1.158000e+03  9.699442e+01  1.446489e+01
1.312000e+03  1.011495e+02  1.491606e+01
5.809680e+02  7.221562e+01  1.044543e+01
6.583230e+02  7.668297e+01  1.126276e+01
7.459770e+02  8.122223e+01  1.206759e+01
8.453030e+02  8.578562e+01  1.283849e+01
9.578540e+02  9.031761e+01  1.355144e+01
1.085391e+03  9.475533e+01  1.418064e+01
1.229909e+03  9.902917e+01  1.469958e+01
1.393669e+03  1.030637e+02  1.508252e+01
1.579234e+03  1.067793e+02  1.530603e+01
1.000000e-01  1.459784e+02  3.272335e+01
2.900000e-01  8.995950e+01  1.882587e+01
5.200000e-01  4.917236e+01  8.731963e+00
7.800000e-01  2.410373e+01  3.755891e+00
1.120000e+00  9.204903e+00  1.285277e+00
1.550000e+00  2.833617e+00  3.611476e-01
2.210000e+00  7.828971e-01  1.116505e-01
2.000000e-02  8.850066e+01  7.802909e+00
8.000000e-02  6.895112e+01  6.077614e+00
1.400000e-01  5.408910e+01  4.848688e+00
2.100000e-01  4.108420e+01  3.805725e+00
3.000000e-01  2.920705e+01  2.843935e+00
4.100000e-01  1.959512e+01  2.024638e+00
5.800000e-01  1.092835e+01  1.214628e+00
9.000000e-01  3.938677e+00  4.717497e-01
