# W  results  stat. err
3.153000e+01  2.539402e+03  3.375970e+01
9.711000e+01  3.459127e+03  4.692505e+01
1.246900e+02  3.721852e+03  5.019152e+01
1.601000e+02  4.011507e+03  5.378607e+01
4.931400e+02  5.757740e+03  7.553542e+01
6.332100e+02  6.276298e+03  8.198795e+01
8.130500e+02  6.857703e+03  8.920884e+01
4.050000e+01  2.712736e+03  3.665576e+01
4.590000e+01  2.805394e+03  3.809286e+01
5.200000e+01  2.902049e+03  3.952425e+01
2.990000e+02  4.877695e+03  6.456972e+01
3.390000e+02  5.080884e+03  6.710217e+01
3.840000e+02  5.293767e+03  6.975535e+01
5.040000e+01  2.004755e+00  4.800400e-02
7.310000e+01  2.241751e+00  5.558756e-02
1.299000e+02  2.692936e+00  7.583815e-02
1.933000e+02  3.082240e+00  9.781355e-02
3.912000e+02  3.988932e+00  1.582908e-01
4.320000e+01  1.916801e+00  4.589594e-02
5.000000e+01  2.000071e+00  4.788095e-02
5.730000e+01  2.082366e+00  5.020463e-02
6.530000e+01  2.165841e+00  5.288821e-02
7.390000e+01  2.249271e+00  5.586758e-02
8.320000e+01  2.333506e+00  5.915179e-02
9.330000e+01  2.419197e+00  6.275572e-02
1.043000e+02  2.506849e+00  6.669673e-02
4.250000e+01  1.907800e+00  4.570562e-02
5.500000e+01  2.057132e+00  4.945653e-02
6.500000e+01  2.162820e+00  5.278575e-02
7.500000e+01  2.259535e+00  5.625339e-02
8.500000e+01  2.349187e+00  5.979206e-02
1.000000e+02  2.473223e+00  6.515557e-02
1.175000e+02  2.605565e+00  7.142145e-02
1.325000e+02  2.710677e+00  7.676047e-02
1.550000e+02  2.856997e+00  8.467413e-02
1.850000e+02  3.035563e+00  9.500438e-02
2.150000e+02  3.199591e+00  1.050540e-01
2.450000e+02  3.352249e+00  1.148124e-01
2.750000e+02  3.495712e+00  1.242791e-01
4.260000e+02  4.122249e+00  1.676995e-01
4.830000e+02  4.329905e+00  1.823913e-01
5.470000e+02  4.549806e+00  1.978830e-01
6.200000e+02  4.786592e+00  2.143467e-01
7.020000e+02  5.037924e+00  2.314273e-01
7.960000e+02  5.310387e+00  2.493293e-01
9.020000e+02  5.601162e+00  2.675744e-01
1.022000e+03  5.913036e+00  2.860087e-01
1.158000e+03  6.248230e+00  3.043817e-01
1.312000e+03  6.608518e+00  3.223642e-01
5.809680e+02  4.661678e+00  2.056979e-01
6.583230e+02  4.905806e+00  2.225078e-01
7.459770e+02  5.167285e+00  2.400156e-01
8.453030e+02  5.447608e+00  2.580587e-01
9.578540e+02  5.748404e+00  2.764318e-01
1.085391e+03  6.071470e+00  2.948854e-01
1.229909e+03  6.418781e+00  3.131268e-01
1.393669e+03  6.792511e+00  3.308220e-01
1.579234e+03  7.195060e+00  3.476015e-01
1.000000e-01  9.933371e-01  3.315084e-01
2.900000e-01  1.719073e+00  1.915910e-01
5.200000e-01  1.567225e+00  1.019094e-01
7.800000e-01  1.153227e+00  6.090942e-02
1.120000e+00  7.236351e-01  3.438767e-02
1.550000e+00  3.991132e-01  1.850455e-02
2.210000e+00  1.785499e-01  8.590279e-03
2.000000e-02  1.816064e+01  2.016852e-01
8.000000e-02  9.996103e+00  1.669511e-01
1.400000e-01  5.525041e+00  1.396985e-01
2.100000e-01  2.783949e+00  1.090666e-01
3.000000e-01  1.167574e+00  7.183539e-02
4.100000e-01  4.136765e-01  4.156847e-02
5.800000e-01  8.962707e-02  1.788234e-02
9.000000e-01  7.074575e-03  3.988775e-03
