# W  results  stat. err
3.153000e+01  4.930008e+02  1.083836e+01
9.711000e+01  6.674022e+02  1.456746e+01
1.246900e+02  7.174783e+02  1.560003e+01
1.601000e+02  7.725986e+02  1.674556e+01
4.931400e+02  1.105640e+03  2.386004e+01
6.332100e+02  1.205453e+03  2.604266e+01
8.130500e+02  1.318065e+03  2.852702e+01
4.050000e+01  5.255562e+02  1.157569e+01
4.590000e+01  5.430522e+02  1.195987e+01
5.200000e+01  5.613556e+02  1.235486e+01
2.990000e+02  9.373826e+02  2.022906e+01
3.390000e+02  9.761247e+02  2.105915e+01
3.840000e+02  1.016777e+03  2.193417e+01
5.040000e+01  3.724683e-01  2.175107e-02
7.310000e+01  4.102206e-01  2.451158e-02
1.299000e+02  4.724990e-01  3.093009e-02
1.933000e+02  5.211035e-01  3.719875e-02
3.912000e+02  6.293219e-01  5.275756e-02
4.320000e+01  3.570745e-01  2.088458e-02
5.000000e+01  3.716701e-01  2.170245e-02
5.730000e+01  3.853718e-01  2.259308e-02
6.530000e+01  3.986366e-01  2.356881e-02
7.390000e+01  4.113457e-01  2.460760e-02
8.320000e+01  4.237006e-01  2.571313e-02
9.330000e+01  4.358491e-01  2.688937e-02
1.043000e+02  4.479029e-01  2.814009e-02
4.250000e+01  3.554482e-01  2.080176e-02
5.500000e+01  3.812408e-01  2.231200e-02
6.500000e+01  3.981667e-01  2.353234e-02
7.500000e+01  4.128754e-01  2.473941e-02
8.500000e+01  4.259535e-01  2.592467e-02
1.000000e+02  4.433194e-01  2.765496e-02
1.175000e+02  4.610993e-01  2.959932e-02
1.325000e+02  4.747857e-01  3.120437e-02
1.550000e+02  4.933427e-01  3.351291e-02
1.850000e+02  5.154127e-01  3.642402e-02
2.150000e+02  5.353037e-01  3.916682e-02
2.450000e+02  5.536057e-01  4.176183e-02
2.750000e+02  5.706962e-01  4.422577e-02
4.260000e+02  6.452602e-01  5.505273e-02
4.830000e+02  6.702463e-01  5.859798e-02
5.470000e+02  6.969711e-01  6.229824e-02
6.200000e+02  7.261084e-01  6.620380e-02
7.020000e+02  7.574956e-01  7.024356e-02
7.960000e+02  7.921052e-01  7.448405e-02
9.020000e+02  8.297554e-01  7.883545e-02
1.022000e+03  8.709992e-01  8.329007e-02
1.158000e+03  9.163603e-01  8.782267e-02
1.312000e+03  9.663478e-01  9.239386e-02
5.809680e+02  7.106878e-01  6.415460e-02
6.583230e+02  7.409345e-01  6.813447e-02
7.459770e+02  7.738494e-01  7.227578e-02
8.453030e+02  8.097784e-01  7.656070e-02
9.578540e+02  8.491140e-01  8.096659e-02
1.085391e+03  8.923042e-01  8.546584e-02
1.229909e+03  9.398622e-01  9.002558e-02
1.393669e+03  9.923773e-01  9.460755e-02
1.579234e+03  1.050529e+00  9.916815e-02
1.000000e-01  1.591721e+00  3.412599e-01
2.900000e-01  9.696634e-01  1.543365e-01
5.200000e-01  5.033402e-01  6.499471e-02
7.800000e-01  2.433811e-01  2.802849e-02
1.120000e+00  9.630379e-02  1.148564e-02
1.550000e+00  3.297359e-02  3.839868e-03
2.210000e+00  1.094793e-02  1.481740e-03
2.000000e-02  3.314073e+00  1.504281e-01
8.000000e-02  1.824126e+00  9.095583e-02
1.400000e-01  1.008355e+00  5.972713e-02
2.100000e-01  5.087222e-01  3.837697e-02
3.000000e-01  2.142813e-01  2.191390e-02
4.100000e-01  7.670500e-02  1.117597e-02
5.800000e-01  1.712047e-02  4.174661e-03
9.000000e-01  1.477683e-03  8.004676e-04
