# W  results  stat. err
3.153000e+01  2.711997e+03  7.511739e+01
9.711000e+01  4.018267e+03  1.076433e+02
1.246900e+02  4.406744e+03  1.169815e+02
1.601000e+02  4.839501e+03  1.273452e+02
4.931400e+02  7.536681e+03  1.905171e+02
6.332100e+02  8.365064e+03  2.092870e+02
8.130500e+02  9.307847e+03  2.302607e+02
4.050000e+01  2.949125e+03  8.126775e+01
4.590000e+01  3.078009e+03  8.454538e+01
5.200000e+01  3.213844e+03  8.795983e+01
2.990000e+02  6.159004e+03  1.586120e+02
3.390000e+02  6.473854e+03  1.659763e+02
3.840000e+02  6.805831e+03  1.736956e+02
5.040000e+01  2.066314e+00  1.577427e-01
7.310000e+01  2.398855e+00  1.897544e-01
1.299000e+02  3.108284e+00  2.813263e-01
1.933000e+02  3.778757e+00  3.880056e-01
3.912000e+02  5.466271e+00  7.072072e-01
4.320000e+01  1.951891e+00  1.491859e-01
5.000000e+01  2.060087e+00  1.572379e-01
5.730000e+01  2.171546e+00  1.668614e-01
6.530000e+01  2.288816e+00  1.781801e-01
7.390000e+01  2.409921e+00  1.909651e-01
8.320000e+01  2.535842e+00  2.052956e-01
9.330000e+01  2.667414e+00  2.212826e-01
1.043000e+02  2.805346e+00  2.390539e-01
4.250000e+01  1.940491e+00  1.484248e-01
5.500000e+01  2.136915e+00  1.637434e-01
6.500000e+01  2.284503e+00  1.777444e-01
7.500000e+01  2.425075e+00  1.926361e-01
8.500000e+01  2.559665e+00  2.081165e-01
1.000000e+02  2.752047e+00  2.320697e-01
1.175000e+02  2.964432e+00  2.607276e-01
1.325000e+02  3.137822e+00  2.856669e-01
1.550000e+02  3.385386e+00  3.234317e-01
1.850000e+02  3.696130e+00  3.740186e-01
2.150000e+02  3.988802e+00  4.244741e-01
2.450000e+02  4.266538e+00  4.745065e-01
2.750000e+02  4.531619e+00  5.239145e-01
4.260000e+02  5.723596e+00  7.591997e-01
4.830000e+02  6.127198e+00  8.412415e-01
5.470000e+02  6.557413e+00  9.286635e-01
6.200000e+02  7.022819e+00  1.022323e+00
7.020000e+02  7.518135e+00  1.119997e+00
7.960000e+02  8.055416e+00  1.222545e+00
9.020000e+02  8.627905e+00  1.326804e+00
1.022000e+03  9.239576e+00  1.431354e+00
1.158000e+03  9.892912e+00  1.534111e+00
1.312000e+03  1.058908e+01  1.632465e+00
5.809680e+02  6.777084e+00  9.730425e-01
6.583230e+02  7.257660e+00  1.068948e+00
7.459770e+02  7.773258e+00  1.169195e+00
8.453030e+02  8.325771e+00  1.272490e+00
9.578540e+02  8.917066e+00  1.377175e+00
1.085391e+03  9.548988e+00  1.481227e+00
1.229909e+03  1.022332e+01  1.582277e+00
1.393669e+03  1.094178e+01  1.677656e+00
1.579234e+03  1.170595e+01  1.764466e+00
1.000000e-01  1.573271e+01  3.102139e+00
2.900000e-01  1.042765e+01  1.587887e+00
5.200000e-01  5.670680e+00  7.460093e-01
7.800000e-01  2.686000e+00  3.345437e-01
1.120000e+00  1.030817e+00  1.236467e-01
1.550000e+00  3.420827e-01  4.508363e-02
2.210000e+00  1.010696e-01  1.635059e-02
2.000000e-02  1.924286e+01  1.136859e+00
8.000000e-02  1.077927e+01  7.076286e-01
1.400000e-01  6.027052e+00  4.694736e-01
2.100000e-01  3.054442e+00  3.038889e-01
3.000000e-01  1.274942e+00  1.771474e-01
4.100000e-01  4.413374e-01  9.218091e-02
5.800000e-01  8.922785e-02  3.396290e-02
9.000000e-01  6.046764e-03  5.770533e-03
